ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1956A0038","whits103",1956,"BOS","O",,"GDP","WS1195608120",1,0,,,,
"1956A0039","whits103",1956,"BOS","O",,"GDP","BOS195608262",1,0,,,,
"1956A0040","willt103",1956,"BOS","O",,"SO","BOS195607050",0,2,,,,
"1956A0042","delsj101",1956,"CHA","O",,"CS","CHA195608020",1,0,,,,"missed K+CS DP"
"1956A0043","dobyl101",1956,"CHA","O",,"CS","BAL195605010",1,0,,,,"missed K+CS DP"
"1956A0044","dobyl101",1956,"CHA","O",,"GDP","NYA195606140",0,1,,,,
"1956A0045","dobyl101",1956,"CHA","O",,"GDP","CHA195606220",1,0,,,,
"1956A0046","donod101",1956,"CHA","O",,"GDP","CHA195607310",1,0,,,,
"1956A0047","dropw101",1956,"CHA","O",,"SO","CHA195608090",2,0,,,,
"1956A0048","dropw101",1956,"CHA","O",,"SO","CLE195609092",0,2,,,,
"1956A0049","fox-n101",1956,"CHA","O",,"GDP","NYA195606140",1,0,,,,
"1956A0050","fox-n101",1956,"CHA","O",,"GDP","CHA195609232",1,0,,,,
"1956A0051","howed101",1956,"CHA","O",,"SO","CHA195607260",1,0,,,,
"1956A0052","lolls101",1956,"CHA","O",,"RBI","KC1195605290",0,2,,,,
"1956A0053","lolls101",1956,"CHA","O",,"HBP","KC1195605290",0,2,,,,
"1956A0054","lolls101",1956,"CHA","O",,"RBI","CLE195605301",2,0,,,,
"1956A0055","lolls101",1956,"CHA","O",,"HBP","CLE195605301",2,0,,,,
"1956A0056","lolls101",1956,"CHA","O",,"IBB","CHA195606180",1,0,,,,
"1956A0058","minom101",1956,"CHA","O",,"CS","CHA195609232",1,0,,,,"missed K+CS DP"
"1956A0059","mossl101",1956,"CHA","O",,"GDP","CHA195609120",1,0,,,,
"1956A0060","rivej101",1956,"CHA","O",,"SO","CHA195607070",1,0,,,,
"1956A0065","avilb101",1956,"CLE","O",,"GDP","CLE195609190",1,0,,,,
"1956A0067","busbj101",1956,"CLE","O",,"CS","CLE195607280",1,0,,,,
"1956A0068","carrc105",1956,"CLE","O",,"BB","DET195607050",0,1,,,,
"1956A0069","carrc105",1956,"CLE","O",,"SO","CLE195607280",2,0,,,,
"1956A0070","carrc105",1956,"CLE","O",,"CS","KC1195608100",1,0,,,,
"1956A0071","carrc105",1956,"CLE","O",,"BB","CLE195609162",1,0,,,,
"1956A0072","colar101",1956,"CLE","O",,"SO","CLE195605160",1,0,,,,
"1956A0073","colar101",1956,"CLE","O",,"CS","BAL195608280",1,0,,,,"missed K+CS DP"
"1956A0074","hegaj101",1956,"CLE","O",,"SO","CLE195605160",0,1,,,,
"1956A0075","hegaj101",1956,"CLE","O",,"AB","CHA195605271",2,1,,,,
"1956A0076","kuhnk101",1956,"CLE","O",,"BB","DET195607050",1,0,,,,
"1956A0077","lemob101",1956,"CLE","O",,"AB","CHA195605271",2,3,,,,
"1956A0078","narah101",1956,"CLE","O",,"CS","DET195604292",1,0,,,,
"1956A0081","rosea101",1956,"CLE","O",,"GDP","CLE195604221",1,0,,,,
"1956A0082","rosea101",1956,"CLE","O",,"GDP","BAL195606050",1,0,,,,
"1956A0084","smita102",1956,"CLE","O",,"SO","BOS195605070",1,2,,,,
"1956A0085","strig102",1956,"CLE","O",,"SO","CHA195605271",1,0,,,,
"1956A0086","wardp101",1956,"CLE","O",,"RBI","WS1195606020",1,0,,,,
"1956A0087","wardp101",1956,"CLE","O",,"RBI","BAL195607211",0,1,,,,
"1956A0090","bertr101",1956,"DET","O",,"BB","DET195609110",1,0,,,,
"1956A0091","bollf101",1956,"DET","O",,"CS","DET195608310",0,1,,,,
"1956A0092","boonr101",1956,"DET","O",,"GDP","WS1195607120",1,2,,,,
"1956A0094","kalia101",1956,"DET","O",,"GDP","CHA195607081",1,0,,,,
"1956A0095","kingc102",1956,"DET","O",,"SO","NYA195605010",1,0,,,,
"1956A0096","kuenh101",1956,"DET","O",,"GDP","DET195607270",1,0,,,,
"1956A0097","laryf101",1956,"DET","O",,"GDP","DET195607270",0,1,,,,
"1956A0099","maxwc101",1956,"DET","O",,"SO","DET195605260",1,0,,,,
"1956A0100","maxwc101",1956,"DET","O",,"GDP","KC1195606300",0,1,,,,
"1956A0101","philj101",1956,"DET","O",,"SO","NYA195605010",0,1,,,,
"1956A0102","torge101",1956,"DET","O",,"CS","DET195608110",1,0,,,,
"1956A0103","tuttb101",1956,"DET","O",,"SO","WS1195605090",0,1,,,,
"1956A0104","tuttb101",1956,"DET","O",,"SO","DET195606160",1,0,,,,
"1956A0105","tuttb101",1956,"DET","O",,"GDP","BOS195607200",1,0,,,,
"1956A0109","demaj101",1956,"KC1","O",,"AB","CLE195605120",2,3,,,,
"1956A0110","demaj101",1956,"KC1","O",,"AB","KC1195607270",3,2,,,,
"1956A0111","demaj101",1956,"KC1","O",,"SO","KC1195608030",0,1,,,,
"1956A0112","demaj101",1956,"KC1","O",,"GDP","CHA195609232",1,0,,,,
"1956A0113","ditma101",1956,"KC1","O",,"SO","KC1195608030",1,0,,,,
"1956A0115","herrt102",1956,"KC1","O",,"SO","KC1195607260",0,1,,,,
"1956A0118","kella103",1956,"KC1","O",,"AB","CHA195607042",3,2,,,,
"1956A0119","lopeh101",1956,"KC1","O",,"SO","CHA195607041",1,0,,,,
"1956A0120","lopeh101",1956,"KC1","O",,"RBI","BOS195607190",1,0,,,,
"1956A0121","lopeh101",1956,"KC1","O",,"IBB","WS1195608250",0,1,,,,
"1956A0122","lopeh101",1956,"KC1","O",,"GDP","CHA195609212",1,0,,,,
"1956A0123","pilaa101",1956,"KC1","O",,"SO","BAL195607130",1,0,,,,
"1956A0126","pilaa101",1956,"KC1","O",,"SO","KC1195609032",1,0,,,,
"1956A0127","powev101",1956,"KC1","O",,"SO","KC1195608100",1,0,,,,
"1956A0128","powev101",1956,"KC1","O",,"SB","WS1195608240",0,1,,,,
"1956A0129","robie101",1956,"KC1","O",,"GDP","CLE195608192",1,0,,,,
"1956A0130","simph101",1956,"KC1","O",,"CS","KC1195609032",1,0,,,,
"1956A0131","skizl101",1956,"KC1","O",,"SO","BAL195607130",0,1,,,,
"1956A0132","slaue101",1956,"KC1","O",,"CS","KC1195608040",1,0,,,,
"1956A0133","smith106",1956,"KC1","O",,"CS","KC1195609032",0,1,,,,
"1956A0134","zerng101",1956,"KC1","O",,"SF","KC1195606210",1,0,,,,
"1956A0135","zerng101",1956,"KC1","O",,"BB","CHA195607041",1,0,,,,
"1956A0136","zerng101",1956,"KC1","O",,"GDP","WS1195607152",0,1,,,,
"1956A0137","zerng101",1956,"KC1","O",,"GDP","CLE195608192",0,1,,,,
"1956A0138","baueh101",1956,"NYA","O",,"CS","NYA195605061",1,0,,,,
"1956A0139","baueh101",1956,"NYA","O",,"CS","KC1195607270",1,0,,,,
"1956A0140","baueh101",1956,"NYA","O",,"CS","NYA195608280",1,0,,,,
"1956A0141","baueh101",1956,"NYA","O",,"2B","NYA195609032",1,0,,,,
"1956A0142","berry101",1956,"NYA","O",,"BB","BAL195604260",1,2,,,,
"1956A0143","berry101",1956,"NYA","O",,"CS","CLE195605160",1,0,,,,
"1956A0144","berry101",1956,"NYA","O",,"CS","CHA195605170",1,0,,,,
"1956A0145","berry101",1956,"NYA","O",,"IBB","NYA195606130",1,0,,,,
"1956A0146","berry101",1956,"NYA","O",,"IBB","NYA195606140",1,0,,,,
"1956A0147","carea101",1956,"NYA","O",,"CS","NYA195604200",1,0,,,,
"1956A0148","carea101",1956,"NYA","O",,"GDP","NYA195606130",0,1,,,,
"1956A0149","carrt102",1956,"NYA","O",,"CS","BOS195609230",1,0,,,,
"1956A0150","cervb101",1956,"NYA","O",,"BB","BAL195605250",0,1,,,,
"1956A0151","colej106",1956,"NYA","O",,"GDP","CLE195608010",0,1,,,,
"1956A0152","coler101",1956,"NYA","O",,"SO","CLE195608010",0,1,,,,
"1956A0153","coler101",1956,"NYA","O",,"GDP","CLE195608010",1,0,,,,
"1956A0154","collj101",1956,"NYA","O",,"SO","CLE195605160",1,0,,,,
"1956A0157","collj101",1956,"NYA","O",,"CS","NYA195608100",1,0,,,,
"1956A0158","howae101",1956,"NYA","O",,"SO","NYA195605100",1,0,,,,
"1956A0159","howae101",1956,"NYA","O",,"BB","BAL195605250",1,0,,,,
"1956A0160","howae101",1956,"NYA","O",,"GDP","BAL195605250",1,0,,,,
"1956A0161","howae101",1956,"NYA","O",,"GDP","NYA195606050",1,0,,,,
"1956A0162","howae101",1956,"NYA","O",,"GDP","NYA195606140",0,1,,,,
"1956A0163","howae101",1956,"NYA","O",,"CS","BOS195608060",1,0,,,,
"1956A0164","larsd102",1956,"NYA","O",,"BB","DET195608040",0,1,,,,
"1956A0165","mantm101",1956,"NYA","O",,"CS","NYA195608280",1,0,,,,
"1956A0166","mantm101",1956,"NYA","O",,"SO","NYA195609080",1,0,,,,
"1956A0167","martb105",1956,"NYA","O",,"SO","NYA195605100",0,1,,,,
"1956A0168","mcdog101",1956,"NYA","O",,"GDP","NYA195606050",0,1,,,,
"1956A0169","mcdog101",1956,"NYA","O",,"CS","NYA195606070",1,0,,,,
"1956A0170","mcdog101",1956,"NYA","O",,"GDP","NYA195606070",1,0,,,,
"1956A0171","mcdog101",1956,"NYA","O",,"GDP","NYA195606130",1,0,,,,
"1956A0172","mcdog101",1956,"NYA","O",,"2B","DET195609140",1,0,,,,
"1956A0173","rizzp101",1956,"NYA","O",,"BB","WS1195604190",1,0,,,,
"1956A0174","skowb101",1956,"NYA","O",,"GDP","NYA195606140",1,0,,,,
"1956A0175","turlb101",1956,"NYA","O",,"BB","DET195608040",1,0,,,,
"1956A0176","berbl101",1956,"WS1","O",,"RBI","NYA195605301",1,0,,,,
"1956A0177","berbl101",1956,"WS1","O",,"GDP","NYA195605301",1,0,,,,
"1956A0178","berbl101",1956,"WS1","O",,"RBI","NYA195605310",0,1,,,,
"1956A0179","berbl101",1956,"WS1","O",,"GDP","NYA195605310",0,1,,,,
"1956A0180","brodd101",1956,"WS1","O",,"GDP","CHA195609162",1,0,,,,
"1956A0181","byerb103",1956,"WS1","O",,"GDP","CHA195609162",0,1,,,,
"1956A0182","courc101",1956,"WS1","O",,"GDP","NYA195605310",0,1,,,,
"1956A0184","fitze101",1956,"WS1","O",,"SO","BAL195604210",0,1,,,,
"1956A0185","fitze101",1956,"WS1","O",,"BB","BOS195605272",1,0,,,,
"1956A0186","fitze101",1956,"WS1","O",,"2B","BAL195609210",0,1,,,,
"1956A0187","herzw101",1956,"WS1","O",,"SO","CHA195606171",1,0,,,,
"1956A0188","herzw101",1956,"WS1","O",,"GDP","KC1195608030",0,1,,,,
"1956A0189","lemoj101",1956,"WS1","O",,"GDP","CHA195606172",1,0,,,,
"1956A0190","lemoj101",1956,"WS1","O",,"GDP","WS1195609032",1,0,,,,
"1956A0191","lemoj101",1956,"WS1","O",,"SO","WS1195609302",4,3,,,,
"1956A0192","luttl101",1956,"WS1","O",,"R","NYA195605302",0,1,,,,
"1956A0193","luttl101",1956,"WS1","O",,"GDP","CHA195609161",0,1,,,,
"1956A0194","olsok101",1956,"WS1","O",,"CS","NYA195605302",1,0,,,,
"1956A0195","pascc102",1956,"WS1","O",,"BB","BOS195605272",0,1,,,,
"1956A0196","pascc102",1956,"WS1","O",,"R","NYA195605302",1,0,,,,
"1956A0197","plewh101",1956,"WS1","O",,"GDP","WS1195609032",0,1,,,,
"1956A0198","runnp101",1956,"WS1","O",,"SO","BAL195604210",1,0,,,,
"1956A0199","runnp101",1956,"WS1","O",,"CS","WS1195607181",1,0,,,,
"1956A0200","runnp101",1956,"WS1","O",,"GDP","WS1195608270",1,0,,,,
"1956A0201","sievr101",1956,"WS1","O",,"IBB","CLE195605180",2,1,,,,
"1956A0202","sievr101",1956,"WS1","O",,"IBB","WS1195607190",0,1,,,,
"1956A0203","stewb103",1956,"WS1","O",,"GDP","WS1195607190",0,1,,,,
"1956A0204","yoste101",1956,"WS1","O",,"RBI","WS1195606031",1,0,,,,
"1956A0205","yoste101",1956,"WS1","O",,"GDP","WS1195607080",1,0,,,,
"1956A0206","yoste101",1956,"WS1","O",,"IBB","WS1195607190",0,1,,,,
"1956A0207","yoste101",1956,"WS1","O",,"GDP","WS1195607190",1,0,,,,
"1956A0208","yoste101",1956,"WS1","O",,"GDP","WS1195608281",1,0,,,,
"1956A0209","yoste101",1956,"WS1","O",,"GDP","CHA195609161",1,0,,,,
"1956A0210","besaf101",1956,"BAL","P",,"SH","BOS195604180",1,0,,,,
"1956A0211","besaf101",1956,"BAL","P",,"SF","BOS195604180",0,1,,,,
"1956A0213","ferrd102",1956,"BAL","P",,"BFP","BAL195605050",36,37,,,,
"1956A0214","ferrd102",1956,"BAL","P",,"SH","BAL195605050",0,1,,,,
"1956A0215","ferrd102",1956,"BAL","P",,"BFP","NYA195605120",30,32,,,,
"1956A0216","ferrd102",1956,"BAL","P",,"SF","NYA195608121",0,2,,,,
"1956A0217","ferrd102",1956,"BAL","P",,"SO","WS1195609302",8,7,,,,
"1956A0218","fornm101",1956,"BAL","P",,"SO","CLE195607270",3,2,,,,
"1956A0219","johnc103",1956,"BAL","P",,"SO","CLE195607280",5,3,,,,
"1956A0220","johnc103",1956,"BAL","P",,"SH","DET195609180",1,2,,,,
"1956A0221","johnc103",1956,"BAL","P",,"SF","DET195609180",2,1,,,,
"1956A0222","moorr101",1956,"BAL","P",,"SH","BOS195604180",0,1,,,,
"1956A0223","moorr101",1956,"BAL","P",,"SF","BOS195604180",1,0,,,,
"1956A0224","moorr101",1956,"BAL","P",,"BFP","KC1195607300",24,25,,,,
"1956A0225","moorr101",1956,"BAL","P",,"SF","KC1195607300",0,1,,,,
"1956A0226","palie101",1956,"BAL","P",,"SF","NYA195608121",2,0,,,,
"1956A0227","schmj101",1956,"BAL","P",,"ER","CHA195605230",3,0,,,,
"1956A0228","schmj101",1956,"BAL","P",,"BFP","CHA195608030",4,5,,,,
"1956A0229","schmj101",1956,"BAL","P",,"SH","CHA195608030",0,1,,,,
"1956A0230","wighb101",1956,"BAL","P",,"SO","BAL195606302",1,0,,,,
"1956A0231","wighb101",1956,"BAL","P",,"BFP","NYA195607030",29,30,,,,
"1956A0232","wilsj104",1956,"BAL","P",,"BFP","BAL195604260",27,26,,,,
"1956A0233","wilsj104",1956,"BAL","P",,"BB","BAL195604260",2,1,,,,
"1956A0234","zuveg101",1956,"BAL","P",,"BFP","BAL195604210",27,26,,,,
"1956A0235","zuveg101",1956,"BAL","P",,"SH","BAL195604210",1,0,,,,
"1956A0236","zuveg101",1956,"BAL","P",,"BFP","KC1195605160",8,5,,,,
"1956A0237","zuveg101",1956,"BAL","P",,"BFP","CHA195606200",10,13,,,,
"1956A0238","zuveg101",1956,"BAL","P",,"BFP","NYA195607030",19,18,,,,
"1956A0239","baumf102",1956,"BOS","P",,"IP","DET195605160",5.1,5,,,,
"1956A0240","baumf102",1956,"BOS","P",,"BFP","DET195605160",23,22,,,,
"1956A0241","baumf102",1956,"BOS","P",,"SH","DET195605160",1,0,,,,
"1956A0242","brewt101",1956,"BOS","P",,"SO","DET195606160",2,1,,,,
"1956A0244","deloi101",1956,"BOS","P",,"BFP","WS1195607020",16,15,,,,
"1956A0245","deloi101",1956,"BOS","P",,"SH","WS1195607020",1,0,,,,
"1956A0247","deloi101",1956,"BOS","P",,"SO","KC1195607260",4,5,,,,
"1956A0250","hurdt101",1956,"BOS","P",,"R","NYA195604210",4,3,,,,
"1956A0251","hurdt101",1956,"BOS","P",,"IP","DET195605160",1.2,2,,,,
"1956A0252","hurdt101",1956,"BOS","P",,"BFP","DET195605160",6,7,,,,
"1956A0253","hurdt101",1956,"BOS","P",,"SH","DET195605160",0,1,,,,
"1956A0254","hurdt101",1956,"BOS","P",,"BFP","NYA195608140",9,10,,,,
"1956A0255","kiell101",1956,"BOS","P",,"R","NYA195604210",1,2,,,,
"1956A0256","kiell101",1956,"BOS","P",,"BFP","BOS195606140",11,12,,,,
"1956A0257","kiell101",1956,"BOS","P",,"BB","BOS195606140",0,1,,,,
"1956A0258","nixow101",1956,"BOS","P",,"BFP","BOS195606080",38,39,,,,
"1956A0259","nixow101",1956,"BOS","P",,"SH","BOS195606080",0,1,,,,
"1956A0260","nixow101",1956,"BOS","P",,"WP","BOS195607200",1,2,,,,
"1956A0261","parnm101",1956,"BOS","P",,"ER","KC1195606230",3,2,,,,
"1956A0263","parnm101",1956,"BOS","P",,"BFP","NYA195608140",14,13,,,,
"1956A0264","portb102",1956,"BOS","P",,"ER","CLE195606200",4,3,,,,
"1956A0265","portb102",1956,"BOS","P",,"IP","NYA195609280",5,6,,,,
"1956A0266","sisld102",1956,"BOS","P",,"ER","WS1195608110",5,6,,,,
"1956A0267","sisld102",1956,"BOS","P",,"BFP","NYA195608140",10,9,,,,
"1956A0269","sullf101",1956,"BOS","P",,"BFP","WS1195607020",23,24,,,,
"1956A0270","sullf101",1956,"BOS","P",,"SH","WS1195607020",0,1,,,,
"1956A0271","suscg101",1956,"BOS","P",,"BFP","NYA195608140",6,7,,,,
"1956A0272","conss101",1956,"CHA","P",,"BFP","NYA195606130",7,6,,,,
"1956A0273","donod101",1956,"CHA","P",,"SO","CHA195606171",7,6,,,,
"1956A0274","fornm101",1956,"CHA","P",,"ER","CHA195605190",1,0,,,,
"1956A0275","howed101",1956,"CHA","P",,"BFP","BAL195605010",12,13,,,,
"1956A0276","johnc103",1956,"CHA","P",,"BFP","CHA195605170",8,10,,,,
"1956A0277","johnc103",1956,"CHA","P",,"SH","CHA195605170",0,2,,,,
"1956A0278","keegb101",1956,"CHA","P",,"BFP","NYA195606130",16,15,,,,
"1956A0279","keegb101",1956,"CHA","P",,"IBB","NYA195606130",1,0,,,,
"1956A0280","keegb101",1956,"CHA","P",,"BFP","CHA195607280",5,6,,,,
"1956A0281","keegb101",1956,"CHA","P",,"BFP","CHA195609110",29,28,,,,
"1956A0282","keegb101",1956,"CHA","P",,"H","CHA195609110",10,9,,,,
"1956A0283","keegb101",1956,"CHA","P",,"R","CHA195609110",5,4,,,,
"1956A0284","keegb101",1956,"CHA","P",,"ER","CHA195609110",5,4,,,,
"1956A0285","keegb101",1956,"CHA","P",,"IBB","CHA195609110",0,1,,,,
"1956A0286","kinde101",1956,"CHA","P",,"BFP","CHA195607270",5,4,,,,
"1956A0287","kinde101",1956,"CHA","P",,"SH","CHA195607270",1,0,,,,
"1956A0288","lapap102",1956,"CHA","P",,"BFP","CHA195608080",7,8,,,,
"1956A0289","lapap102",1956,"CHA","P",,"BFP","CHA195609010",6,5,,,,
"1956A0290","lapap102",1956,"CHA","P",,"SF","CHA195609010",1,0,,,,
"1956A0291","lapap102",1956,"CHA","P",,"BFP","CHA195609110",2,3,,,,
"1956A0292","lapap102",1956,"CHA","P",,"H","CHA195609110",1,2,,,,
"1956A0293","lapap102",1956,"CHA","P",,"R","CHA195609110",0,1,,,,
"1956A0294","lapap102",1956,"CHA","P",,"ER","CHA195609110",0,1,,,,
"1956A0295","martm101",1956,"CHA","P",,"BFP","KC1195604210",16,15,,,,
"1956A0296","martm101",1956,"CHA","P",,"SH","KC1195604210",1,0,,,,
"1956A0297","martm101",1956,"CHA","P",,"BFP","CHA195605170",10,8,,,,
"1956A0298","martm101",1956,"CHA","P",,"SH","CHA195605170",2,0,,,,
"1956A0300","pierb101",1956,"CHA","P",,"BFP","CHA195608080",28,31,,,,
"1956A0301","pierb101",1956,"CHA","P",,"ER","BAL195608261",6,7,,,,
"1956A0302","pollh101",1956,"CHA","P",,"BFP","NYA195606130",12,14,,,,
"1956A0303","stalg103",1956,"CHA","P",,"BFP","CHA195607280",10,9,,,,
"1956A0304","stalg103",1956,"CHA","P",,"BFP","CHA195608080",21,25,,,,
"1956A0305","stalg103",1956,"CHA","P",,"BFP","CHA195609010",29,30,,,,
"1956A0306","stalg103",1956,"CHA","P",,"SF","CHA195609010",0,1,,,,
"1956A0307","wilsj104",1956,"CHA","P",,"BFP","NYA195606140",32,31,,,,
"1956A0308","wilsj104",1956,"CHA","P",,"IBB","NYA195606140",1,0,,,,
"1956A0309","wilsj104",1956,"CHA","P",,"SH","NYA195606140",1,0,,,,
"1956A0310","wilsj104",1956,"CHA","P",,"WP","BOS195607130",1,0,,,,
"1956A0311","daleb102",1956,"CLE","P",,"IP","CLE195605160",2,1.2,,,,
"1956A0312","daleb102",1956,"CLE","P",,"IP","CLE195605302",1.2,1.1,,,,
"1956A0314","garcm101",1956,"CLE","P",,"IBB","WS1195607190",0,2,,,,
"1956A0315","houta101",1956,"CLE","P",,"ER","DET195607050",5,4,,,,
"1956A0318","lemob101",1956,"CLE","P",,"BFP","CLE195607300",12,11,,,,
"1956A0319","lemob101",1956,"CLE","P",,"SO","KC1195608100",5,4,,,,
"1956A0320","lemob101",1956,"CLE","P",,"BK","WS1195608270",1,0,,,,
"1956A0321","magls101",1956,"CLE","P",,"SO","BAL195605040",2,0,,,,
"1956A0323","mossd101",1956,"CLE","P",,"BFP","CLE195607030",8,7,,,,
"1956A0324","mossd101",1956,"CLE","P",,"SO","CLE195607030",1,0,,,,
"1956A0325","narlr101",1956,"CLE","P",,"BFP","CLE195604221",13,12,,,,
"1956A0326","narlr101",1956,"CLE","P",,"BB","CLE195604221",1,0,,,,
"1956A0327","narlr101",1956,"CLE","P",,"SO","BAL195605040",0,2,,,,
"1956A0328","narlr101",1956,"CLE","P",,"IBB","CLE195605180",1,0,,,,
"1956A0329","narlr101",1956,"CLE","P",,"BFP","CLE195606200",5,4,,,,
"1956A0330","narlr101",1956,"CLE","P",,"IP","CLE195607030",2,2.1,,,,
"1956A0331","narlr101",1956,"CLE","P",,"BFP","CLE195607030",8,9,,,,
"1956A0332","narlr101",1956,"CLE","P",,"SO","CLE195607030",1,2,,,,
"1956A0333","scorh101",1956,"CLE","P",,"ER","BAL195605040",3,2,,,,
"1956A0334","scorh101",1956,"CLE","P",,"BFP","CLE195606200",27,28,,,,
"1956A0335","scorh101",1956,"CLE","P",,"WP","CLE195606291",1,2,,,,
"1956A0336","scorh101",1956,"CLE","P",,"ER","KC1195608120",3,2,,,,
"1956A0337","wynne101",1956,"CLE","P",,"ER","CLE195605180",2,3,,,,
"1956A0338","wynne101",1956,"CLE","P",,"WP","CLE195608040",1,0,,,,
"1956A0339","bunnj101",1956,"DET","P",,"BFP","DET195609162",14,19,,,,
"1956A0340","foytp101",1956,"DET","P",,"BFP","DET195606220",40,39,,,,
"1956A0341","foytp101",1956,"DET","P",,"SH","DET195606220",4,3,,,,
"1956A0342","foytp101",1956,"DET","P",,"BK","DET195608310",1,0,,,,
"1956A0343","groms101",1956,"DET","P",,"BFP","KC1195604240",38,37,,,,
"1956A0344","groms101",1956,"DET","P",,"SH","KC1195604240",1,0,,,,
"1956A0346","hoefb101",1956,"DET","P",,"BFP","BAL195606120",37,41,,,,
"1956A0347","hoefb101",1956,"DET","P",,"BFP","DET195606170",21,18,,,,
"1956A0348","hoefb101",1956,"DET","P",,"BFP","DET195607030",29,26,,,,
"1956A0349","hoefb101",1956,"DET","P",,"BFP","KC1195609070",31,29,,,,
"1956A0350","hoefb101",1956,"DET","P",,"BFP","DET195609161",33,31,,,,
"1956A0351","laryf101",1956,"DET","P",,"BFP","DET195608070",29,30,,,,
"1956A0352","laryf101",1956,"DET","P",,"SF","DET195608070",0,1,,,,
"1956A0354","maasd101",1956,"DET","P",,"ER","WS1195607130",0,1,,,,
"1956A0355","mastw101",1956,"DET","P",,"BFP","DET195605272",5,6,,,,
"1956A0356","mastw101",1956,"DET","P",,"SH","DET195605272",0,1,,,,
"1956A0357","mastw101",1956,"DET","P",,"BFP","BOS195606050",19,20,,,,
"1956A0358","mastw101",1956,"DET","P",,"SH","BOS195606050",0,1,,,,
"1956A0359","mastw101",1956,"DET","P",,"BFP","CHA195607060",18,19,,,,
"1956A0360","mastw101",1956,"DET","P",,"SH","CHA195607060",0,1,,,,
"1956A0362","burnw101",1956,"KC1","P",,"BFP","KC1195607300",25,24,,,,
"1956A0363","burnw101",1956,"KC1","P",,"BFP","BAL195608220",36,38,,,,
"1956A0365","burtm101",1956,"KC1","P",,"IP","KC1195605150",0.2,0.1,,,,
"1956A0366","burtm101",1956,"KC1","P",,"BFP","KC1195605150",6,5,,,,
"1956A0367","burtm101",1956,"KC1","P",,"WP","KC1195605160",1,0,,,,
"1956A0368","burtm101",1956,"KC1","P",,"BFP","NYA195606060",9,10,,,,
"1956A0369","crimj101",1956,"KC1","P",,"IP","KC1195605150",3,3.1,,,,
"1956A0370","crimj101",1956,"KC1","P",,"BFP","KC1195605150",11,12,,,,
"1956A0371","crimj101",1956,"KC1","P",,"IP","CHA195609232",2.1,3.1,,,,
"1956A0372","crimj101",1956,"KC1","P",,"BFP","CHA195609232",8,14,,,,
"1956A0373","crimj101",1956,"KC1","P",,"H","CHA195609232",0,3,,,,
"1956A0374","crimj101",1956,"KC1","P",,"R","CHA195609232",0,1,,,,
"1956A0375","crimj101",1956,"KC1","P",,"ER","CHA195609232",0,1,,,,
"1956A0377","ditma101",1956,"KC1","P",,"IP","NYA195608280",6,6.1,,,,
