ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1953N0015","jeffh101",1953,"CHN","O",,"BB","BRO195305010",0,1,"1953N0016","SLOT",,
"1953N0016","wardp101",1953,"CHN","O",,"BB","BRO195305010",1,0,"1953N0015","SLOT",,
"1953N0032","willd102",1953,"NY1","O",,"CS","BRO195305270",1,0,,,,
"1953N0034","wilhh101",1953,"NY1","P",,"ER","BRO195305280",2,1,,,,
"1953N0045","riced101",1953,"SLN","O",,"BB","BRO195305060",0,1,,,,
"1953N0050","clarm101",1953,"SLN","P",,"SO","BRO195306070",0,1,,,,
"1953N0051","adamb103",1953,"CIN","O",,"SO","BRO195306080",2,0,"1953N0052","SLOT",,
"1953N0052","tempj101",1953,"CIN","O",,"SO","BRO195306080",0,2,"1953N0051","SLOT",,
"1953N0053","adamb103",1953,"CIN","O",,"HBP","BRO195306080",1,0,"1953N0054","SLOT",,
"1953N0054","tempj101",1953,"CIN","O",,"HBP","BRO195306080",0,1,"1953N0053","SLOT",,
"1953N0055","landh101",1953,"CIN","D","C","DP","BRO195306080",1,0,,,,
"1953N0063","leond103",1953,"CHN","P",,"SO","BRO195306142",0,1,,,,
"1953N0085","chamc102",1953,"SLN","P",,"H","BRO195307180",4,3,"1953N0086","SLOT",,
"1953N0086","clarm101",1953,"SLN","P",,"H","BRO195307180",3,4,"1953N0085","SLOT",,
"1953N0087","presj101",1953,"SLN","P",,"BFP","BRO195307180",20,21,,,,
"1953N0088","clarm101",1953,"SLN","P",,"BFP","BRO195307180",10,9,,,,
"1953N0092","gillj102",1953,"BRO","O",,"CS","BRO195307192",1,0,,,,
"1953N0093","jackr102",1953,"CHN","D","3B","ERR","BRO195307200",1,0,,,,
"1953N0096","jackr102",1953,"CHN","D","3B","ERR","BRO195307210",0,1,,,,
"1953N0105","logaj101",1953,"MLN","O",,"RBI","BRO195307240",3,2,"1953N1170","SWAP",,
"1953N0109","burdl101",1953,"MLN","P",,"ER","BRO195307262",1,2,,,,
"1953N0114","dickm101",1953,"PIT","P",,"ER","BRO195308162",5,3,,,,
"1953N0122","lockw101",1953,"NY1","D","1B","DP","BRO195308200",1,0,,,,
"1953N0124","rushb101",1953,"CHN","O",,"GDP","BRO195308251",1,0,,,,
"1953N0128","gillj102",1953,"BRO","D","2B","DP","BRO195308280",1,0,,,,
"1953N0129","hodgg101",1953,"BRO","D","1B","DP","BRO195308280",1,0,,,,
"1953N0139","buhlb101",1953,"MLN","O",,"SO","BRO195309020",2,1,"1953N0140","SLOT",,
"1953N0140","haneh101",1953,"MLN","O",,"SO","BRO195309020",0,1,"1953N0139","SLOT",,
"1953N0142","labic101",1953,"BRO","P",,"WP","BRO195309020",1,0,,,,
"1953N0157","hoguc101",1953,"PIT","P",,"WP","BRO195309220",2,0,,,,
"1953N0160","eraue101",1953,"SLN","P",,"ER","BRO195308300",4,3,"1953N0161","SLOT",,
"1953N0161","chamc102",1953,"SLN","P",,"ER","BRO195308300",4,5,"1953N0160","SLOT",,
"1953N0162","eraue101",1953,"SLN","P",,"R","BRO195308300",4,3,"1953N0163","SLOT",,
"1953N0163","chamc102",1953,"SLN","P",,"R","BRO195308300",4,5,"1953N0162","SLOT",,
"1953N0170","gillj102",1953,"BRO","O",,"CS","CHN195305120",0,1,,,,
"1953N0180","wardp101",1953,"CHN","O",,"GDP","CHN195305190",2,1,,,,
"1953N0194","riceh102",1953,"SLN","O",,"SO","CHN195305262",1,0,,"OPP",,
"1953N0195","mikse101",1953,"CHN","O",,"GDP","CHN195306210",0,1,"1953N1156",,,
"1953N0196","wyroj101",1953,"PHI","O",,"SO","CHN195306230",2,1,"1953N0197","SWAP",,
"1953N0197","rober102",1953,"PHI","O",,"SO","CHN195306230",0,1,"1953N0196","SWAP",,
"1953N0198","sereb101",1953,"CHN","D","2B","DP","CHN195306280",1,0,,,,
"1953N0199","kiner101",1953,"CHN","O",,"GDP","CHN195306230",1,0,,,,
"1953N0200","jackr102",1953,"CHN","O",,"GDP","CHN195306230",1,0,,,,
"1953N0205","churb101",1953,"CHN","P",,"SH","CHN195307051",0,1,,,,
"1953N0209","minnp101",1953,"CHN","P",,"IP","CHN195307060",2.2,3.0,,,,
"1953N0211","rushb101",1953,"CHN","O",,"RBI","CHN195308040",2,1,,,,
"1953N0212","mikse101",1953,"CHN","O",,"CS","CHN195308040",1,0,,,,
"1953N0213","baumf101",1953,"CHN","D","OF","DP","CHN195308040",1,0,,,,
"1953N0214","jackr102",1953,"CHN","D","3B","DP","CHN195308040",1,0,,,,
"1953N0215","browt103",1953,"CHN","D","SS","DP","CHN195308040",0,1,,,,
"1953N0216","magls101",1953,"NY1","P",,"BFP","CHN195308040",14,17,,,,
"1953N0217","jackr102",1953,"CHN","D","3B","DP","CHN195308051",1,0,,,,
"1953N0218","mikse101",1953,"CHN","D","2B","DP","CHN195308051",2,1,,,,
"1953N0219","thomf103",1953,"PIT","O",,"RBI","CHN195309090",2,3,,,,
"1953N0220","garaj101",1953,"CHN","O",,"SO","CHN195308052",0,1,"1953N0221","SWAP",,
"1953N0221","jeffh101",1953,"CHN","O",,"SO","CHN195308052",1,0,"1953N0220","SWAP",,
"1953N0222","thomh103",1953,"NY1","O",,"RBI","CHN195308060",1,0,,,,
"1953N0223","willd102",1953,"NY1","D","2B","DP","CHN195308060",1,0,,,,
"1953N0224","gilbt101",1953,"NY1","D","1B","DP","CHN195308060",1,0,,,,
"1953N0225","jackr102",1953,"CHN","D","3B","DP","CHN195308060",0,1,,,,
"1953N0226","hackw102",1953,"CHN","P",,"R","CHN195308060",9,8,"1953N0227","10.18(i)",,
"1953N0227","churb101",1953,"CHN","P",,"R","CHN195308060",3,4,"1953N0226","10.18(i)",,
"1953N0239","pafka101",1953,"MLN","O",,"CS","CIN195304170",1,0,,,,
"1953N0241","bridr101",1953,"CIN","O",,"CS","CIN195305150",1,0,,,,
"1953N0242","gillj102",1953,"BRO","O",,"RBI","CIN195305172",0,1,,,,
"1953N0245","wehmh101",1953,"CIN","P",,"SH","CIN195305172",0,1,"1953N0246","SWAP",,
"1953N0246","eraue101",1953,"CIN","P",,"SH","CIN195305172",1,0,"1953N0245","SWAP",,
"1953N0252","thomh103",1953,"NY1","D","3B","DP","CIN195306170",2,0,,,,
"1953N0259","lopas101",1953,"PHI","O",,"BB","CIN195306200",0,1,"1953N0262","SWAP",,
"1953N0260","lopas101",1953,"PHI","O",,"SO","CIN195306200",0,1,"1953N1185","SWAP",,
"1953N0261","lopas101",1953,"PHI","O",,"GDP","CIN195306200",1,0,,,,
"1953N0262","jonew101",1953,"PHI","O",,"BB","CIN195306200",1,0,"1953N0259","SWAP",,
"1953N0263","burgs101",1953,"PHI","D","C","ERR","CIN195306212",0,1,,,,
"1953N0273","ramab101",1953,"CHN","O",,"SO","CHN195308130",1,0,,,,
"1953N0278","klipj101",1953,"CHN","P",,"BB","CHN195309061",3,1,,,,
"1953N0279","podbb101",1953,"CIN","P",,"SH","CIN195305090",0,1,"1953N0280","SLOT",,
"1953N0280","smitf104",1953,"CIN","P",,"SH","CIN195305090",1,0,"1953N0279","SLOT",,
"1953N0282","semia101",1953,"CIN","O",,"SO","CIN195305101",0,1,"1953N0283","SWAP",,
"1953N0283","churb101",1953,"CIN","O",,"SO","CIN195305101",1,0,"1953N0282","SWAP",,
"1953N0284","greej102",1953,"CIN","O",,"CS","CIN195305101",1,0,,,,
"1953N0286","torge101",1953,"PHI","O",,"BB","CIN195305190",1,0,"1953N0287","SWAP",,
"1953N0287","hamng102",1953,"PHI","O",,"BB","CIN195305190",0,1,"1953N0286","SWAP",,
"1953N0294","browt103",1953,"CHN","D","OF","DP","CIN195305301",1,0,,,,
"1953N0296","saueh101",1953,"CHN","D","OF","DP","CIN195305302",1,0,,,,
"1953N0297","hattg101",1953,"CIN","O",,"SO","CIN195305302",1,0,"1953N0298","SLOT",,
"1953N0298","mcmir101",1953,"CIN","O",,"SO","CIN195305302",1,2,"1953N0297","SLOT",,
"1953N0299","landh101",1953,"CIN","O",,"BB","CIN195305302",1,0,"1953N0302","SLOT",,
"1953N0302","judsh101",1953,"CIN","O",,"BB","CIN195305302",0,1,"1953N0299","SLOT",,
"1953N0303","klipj101",1953,"CHN","P",,"BFP","CIN195305302",27,29,,,,
