ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1977N0033","concd001",1977,"CIN","D","SS","ERR","SDN197709220",1,0,,,,
"1977N0035","dried001",1977,"CIN","D","1B","DP","CIN197708170",0,1,,,,
"1977N0036","flynd001",1977,"CIN","D","SS","DP","ATL197704250",1,0,,,,
"1977N0039","fostg001",1977,"CIN","D","OF","CFG","CIN197707160",1,0,,,,
"1977N0040","fostg001",1977,"CIN","D","OF","LFG","CIN197707160",0,1,,,,
"1977N0041","fostg001",1977,"CIN","D","OF","CFG","CIN197708230",1,0,,,,
"1977N0042","fostg001",1977,"CIN","D","OF","RFG","CIN197708230",0,1,,,,
"1977N0043","fostg001",1977,"CIN","D","OF","RFG","MON197708290",0,1,,,,
"1977N0044","fostg001",1977,"CIN","D","OF","RFG",,2,1,,"ADD",,
"1977N0045","fostg001",1977,"CIN","D","OF","LFG",,144,136,,"ADD",,
"1977N0046","fostg001",1977,"CIN","D","OF","CFG",,35,32,,"ADD",,
"1977N0047","rosep001",1977,"CIN","D","3B","DP","CHN197704240",0,1,,,,
"1977N0048","rosep001",1977,"CIN","D","3B","DP","ATL197704250",0,1,,,,
"1977N0049","summc001",1977,"CIN","D","OF","RFG","CIN197708051",1,0,,,,
"1977N0050","summc001",1977,"CIN","D","OF","G","CIN197708051",1,0,,,,
"1977N0051","knigr001",1977,"CIN","D","2B","DP","ATL197704250",1,0,,,,
"1977N0052","garda101",1977,"HOU","D","OF","LFG","HOU197705170",1,0,,,,
"1977N0053","garda101",1977,"HOU","D","OF","RFG","HOU197705170",0,1,,,,
"1977N0054","gonzj101",1977,"HOU","D","SS","G","CHN197707250",1,0,,,,
"1977N0055","gonzj101",1977,"HOU","D","SS","G","MON197709040",1,0,,,,
"1977N0056","gonzj101",1977,"HOU","D","SS","DP","MON197709040",2,0,,,,
"1977N0057","gonzj101",1977,"HOU","D","2B","DP","MON197709040",0,1,,,,
"1977N0058","howaw101",1977,"HOU","D","OF","RFG",,5,4,,"ADD",,
"1977N0059","howea001",1977,"HOU","D","2B","G","MON197709040",1,0,,,,
"1977N0060","howea001",1977,"HOU","D","SS","G","MON197709040",0,1,,,,
"1977N0061","howea001",1977,"HOU","D","2B","DP","MON197709040",1,0,,,,
"1977N0062","howea001",1977,"HOU","D","SS","DP","MON197709040",0,2,,,,
"1977N0063","howea001",1977,"HOU","D","3B","G","LAN197709290",1,0,,,,
"1977N0064","howea001",1977,"HOU","D","2B","G","LAN197709290",0,1,,,,
"1977N0065","howea001",1977,"HOU","D","3B","DP","LAN197709290",1,0,,,,
"1977N0066","howea001",1977,"HOU","D","2B","DP","LAN197709290",0,1,,,,
"1977N0067","puhlt001",1977,"HOU","D","OF","LFG","HOU197708250",1,0,,,,
"1977N0068","puhlt001",1977,"HOU","D","OF","CFG","HOU197708250",0,1,,,,
"1977N0069","puhlt001",1977,"HOU","D","OF","CFG",,14,11,,"ADD",,
"1977N0070","puhlt001",1977,"HOU","D","OF","LFG","HOU197708260",1,0,,,,
"1977N0071","puhlt001",1977,"HOU","D","OF","CFG","HOU197708260",0,1,,,,
"1977N0072","sperr101",1977,"HOU","D","SS","G","HOU197704231",1,0,,,,
"1977N0073","sperr101",1977,"HOU","D","2B","G","HOU197704231",0,1,,,,
"1977N0074","sperr101",1977,"HOU","D","SS","G","SDN197709160",1,0,,,,
"1977N0075","baked002",1977,"LAN","D","OF","LFG","PHI197708050",1,0,,,,
"1977N0076","baked002",1977,"LAN","D","OF","CFG","PHI197708050",0,1,,,,
"1977N0077","baked002",1977,"LAN","D","OF","LFG","LAN197705290",1,0,,,,
"1977N0078","baked002",1977,"LAN","D","OF","RFG","LAN197705290",0,1,,,,
"1977N0079","burkg101",1977,"LAN","D","OF","CFG","PHI197708050",1,0,,,,
"1977N0080","burkg101",1977,"LAN","D","OF","RFG","PHI197708050",0,1,,,,
"1977N0081","garmm101",1977,"LAN","D","P","DP",,0,1,,"ADD",,
"1977N0082","lacyl001",1977,"LAN","D","OF","RFG","LAN197705060",0,1,,,,
"1977N0083","lacyl001",1977,"LAN","D","OF","ERR","PIT197708250",1,0,,,,
"1977N0084","landr001",1977,"LAN","D","SS","G","LAN197709300",1,0,,,,
"1977N0085","martt102",1977,"LAN","D","2B","G","CHN197708200",1,0,,,,
"1977N0086","mondr001",1977,"LAN","D","OF","CFG","PHI197708050",1,0,,,,
"1977N0087","mondr001",1977,"LAN","D","OF","RFG","PHI197708050",0,1,,,,
"1977N0088","simpj101",1977,"LAN","D","OF","CFG","MON197707300",1,0,,,,
"1977N0089","simpj101",1977,"LAN","D","OF","CFG","PHI197708050",1,0,,,,
"1977N0090","simpj101",1977,"LAN","D","OF","RFG","PHI197708050",0,1,,,,
"1977N0091","simpj101",1977,"LAN","D","OF","LFG","CIN197709100",1,0,,,,
"1977N0092","simpj101",1977,"LAN","D","OF","RFG","CIN197709100",0,1,,,,
"1977N0093","smitr101",1977,"LAN","D","OF","RFG","MON197707300",1,0,,,,
"1977N0094","smitr101",1977,"LAN","D","OF","CFG","MON197707300",0,1,,,,
"1977N0095","smitr101",1977,"LAN","D","OF","CFG",,10,9,,"ADD",,
"1977N0096","sosae101",1977,"LAN","D","P","DP",,1,0,,"ADD",,
"1977N0097","dawsa001",1977,"MON","D","OF","LFG",,14,13,,"ADD",,
"1977N0098","mejis101",1977,"MON","D","OF","RFG",,32,31,,"ADD",,
"1977N0099","papis101",1977,"MON","D","3B","G","PHI197710020",1,0,,,,
"1977N0100","papis101",1977,"MON","D","2B","G","PHI197710020",0,1,,,,
"1977N0101","parrl002",1977,"MON","D","3B","DP","CIN197706122",1,0,,,,
"1977N0102","boisb101",1977,"NYN","D","OF","LFG","NYN197708200",1,0,,,,
"1977N0103","boisb101",1977,"NYN","D","OF","G","NYN197708200",1,0,,,,
"1977N0104","boisb101",1977,"NYN","D","OF","RFG","HOU197706112",1,0,,,,
"1977N0105","flynd001",1977,"NYN","D","SS","G","NYN197708210",1,0,,,,
"1977N0106","flynd001",1977,"NYN","D","SS","G","HOU197708300",1,0,,,,
"1977N0107","hends001",1977,"NYN","D","OF","CFG","NYN197708030",1,0,,,,
"1977N0108","krane101",1977,"NYN","D","1B","DP","NYN197707172",1,0,,,,
"1977N0109","mangp101",1977,"NYN","D","OF","CFG","NYN197709210",1,0,,,,
"1977N0110","mangp101",1977,"NYN","D","OF","G","NYN197709210",1,0,,,,
"1977N0111","philm101",1977,"NYN","D","SS","G","NYN197704220",0,1,,,,
"1977N0112","steaj001",1977,"NYN","D","1B","G","NYN197708070",1,0,,,,
"1977N0113","steaj001",1977,"NYN","D","C","G","NYN197708070",1,0,,,,
"1977N0114","steaj001",1977,"NYN","D","1B","DP","NYN197707172",1,2,,,,
"1977N0115","vailm001",1977,"NYN","D","OF","RFG",,82,83,,"ADD",,
"1977N0116","vailm001",1977,"NYN","D","OF","G",,84,85,,"ADD",,
"1977N0117","andrf101",1977,"PHI","D","2B","G","PHI197704220",1,0,,,,
"1977N0118","boonb001",1977,"PHI","D","1B","G","NYN197706290",1,0,,,,
"1977N0119","boonb001",1977,"PHI","D","C","G","NYN197706290",0,1,,,,
"1977N0120","browo102",1977,"PHI","D","OF","RFG","MON197704170",1,0,,,,
"1977N0121","browo102",1977,"PHI","D","OF","G","MON197704170",1,0,,,,
"1977N0122","garbg001",1977,"PHI","D","P","DP","PHI197708110",1,0,,,,
"1977N0123","harmt101",1977,"PHI","D","SS","G",,17,16,,"ADD",,
"1977N0124","harmt101",1977,"PHI","D","2B","G",,27,28,,"ADD",,
"1977N0125","huttt101",1977,"PHI","D","OF","LFG","PHI197710010",1,0,,,,
"1977N0126","huttt101",1977,"PHI","D","OF","RFG","PHI197710010",0,1,,,,
"1977N0127","johnd105",1977,"PHI","D","1B","DP","PHI197705160",1,0,,,,
"1977N0128","johnj002",1977,"PHI","D","OF","LFG","PIT197709052",1,0,,,,
"1977N0129","johnj002",1977,"PHI","D","OF","RFG","PIT197709052",0,1,,,,
"1977N0130","kaatj101",1977,"PHI","D","P","DP","PHI197708110",0,1,,,,
"1977N0131","martj001",1977,"PHI","D","OF","LFG","PHI197707130",1,0,,,,
"1977N0132","martj001",1977,"PHI","D","OF","LFG","PHI197708050",1,0,,,,
"1977N0133","martj001",1977,"PHI","D","OF","RFG","PHI197708050",0,1,,,,
"1977N0134","martj001",1977,"PHI","D","OF","CFG",,19,18,,"ADD",,
"1977N0135","mcbrb101",1977,"PHI","D","OF","CFG",,20,21,,"ADD",,
"1977N0136","mcbrb101",1977,"PHI","D","OF","RFG",,55,54,,"ADD",,
"1977N0137","sizet101",1977,"PHI","D","2B","DP","PHI197709220",0,1,,,,
"1977N0138","dilom001",1977,"PIT","D","OF","LFG","PIT197705102",0,1,,,,
"1977N0139","hairj001",1977,"PIT","D","OF","RFG",,7,8,,"ADD",,
"1977N0140","hairj001",1977,"PIT","D","OF","LFG",,7,6,,"ADD",,
"1977N0141","mendm101",1977,"PIT","D","SS","G","SFN197708310",1,0,,,,
"1977N0142","oliva001",1977,"PIT","D","OF","CFG",,41,36,,"ADD",,
"1977N0143","oliva001",1977,"PIT","D","OF","LFG",,133,128,,"ADD",,
"1977N0144","robib101",1977,"PIT","D","OF","CFG","PIT197704070",1,0,,,,
"1977N0145","robib101",1977,"PIT","D","OF","RFG","PIT197704070",0,1,,,,
"1977N0146","robib101",1977,"PIT","D","OF","LFG",,42,41,,"ADD",,
"1977N0147","robib101",1977,"PIT","D","1B","DP","PIT197704260",0,1,,,,
"1977N0148","robib101",1977,"PIT","D","1B","DP","PIT197708240",0,2,,,,
"1977N0153","andem101",1977,"SLN","D","OF","RFG","CIN197707292",1,0,,,,
"1977N0154","andem101",1977,"SLN","D","OF","LFG","CIN197707292",0,1,,,,
"1977N0155","boser101",1977,"SLN","D","OF","RFG","LAN197708280",1,0,,,,
"1977N0156","boser101",1977,"SLN","D","OF","LFG","LAN197708280",0,1,,,,
"1977N0157","cruzh101",1977,"SLN","D","OF","LFG","SLN197706240",1,0,,,,
"1977N0158","cruzh101",1977,"SLN","D","OF","RFG","CIN197705020",1,0,,,,
"1977N0159","cruzh101",1977,"SLN","D","OF","LFG","CIN197705020",0,1,,,,
"1977N0160","cruzh101",1977,"SLN","D","OF","LFG","SLN197706270",1,0,,,,
"1977N0161","cruzh101",1977,"SLN","D","OF","RFG","SLN197706270",0,1,,,,
"1977N0162","cruzh101",1977,"SLN","D","OF","RFG","SLN197707260",1,0,,,,
"1977N0163","cruzh101",1977,"SLN","D","OF","LFG","SLN197707260",0,1,,,,
"1977N0164","cruzh101",1977,"SLN","D","OF","RFG",,86,85,,"ADD",,
"1977N0165","cruzh101",1977,"SLN","D","OF","LFG",,28,27,,"ADD",,
"1977N0166","dwyej001",1977,"SLN","D","OF","LFG","SLN197709180",1,0,,,,
"1977N0167","freer101",1977,"SLN","D","1B","G","PHI197707130",1,0,,,,
"1977N0168","freer101",1977,"SLN","D","OF","G",,7,6,,"ADD",,
"1977N0169","freer101",1977,"SLN","D","1B","G",,17,18,,"ADD",,
"1977N0170","mumpj001",1977,"SLN","D","OF","RFG","SLN197705270",1,0,,,,
"1977N0171","mumpj001",1977,"SLN","D","OF","LFG","HOU197705180",1,0,,,,
"1977N0172","mumpj001",1977,"SLN","D","OF","LFG",,50,49,,"ADD",,
"1977N0173","mumpj001",1977,"SLN","D","OF","RFG",,35,34,,"ADD",,
"1977N0174","scott001",1977,"SLN","D","OF","CFG","HOU197705180",1,0,,,,
"1977N0175","scott001",1977,"SLN","D","OF","LFG","HOU197705180",0,1,,,,
"1977N0176","scott001",1977,"SLN","D","OF","G",,88,89,,"ADD",,
"1977N0177","boser101",1977,"SLN","D","OF","CFG","SLN197709170",1,0,,,,
"1977N0178","boser101",1977,"SLN","D","OF","RFG","SLN197709170",0,1,,,,
"1977N0179","davib101",1977,"SDN","D","C","G","SDN197707130",0,1,,,,
"1977N0180","hendg001",1977,"SDN","D","OF","CFG","SDN197706140",1,0,,,,
"1977N0181","hendg001",1977,"SDN","D","OF","RFG","SDN197706140",0,1,,,,
"1977N0182","hendg001",1977,"SDN","D","OF","RFG","CHN197708072",1,0,,,,
"1977N0183","hendg001",1977,"SDN","D","OF","CFG","CHN197708072",0,1,,,,
"1977N0184","hendg001",1977,"SDN","D","OF","RFG","MON197708080",0,1,,,,
"1977N0185","hendg001",1977,"SDN","D","OF","CFG","SDN197708110",1,0,,,,
"1977N0186","hendg001",1977,"SDN","D","OF","RFG","SDN197708110",0,1,,,,
"1977N0187","hendg001",1977,"SDN","D","OF","LFG",,4,24,,"COPY",,,Y
"1977N0188","kingd001",1977,"SDN","D","OF","RFG",,1,0,,"COPY",,
"1977N0189","richg001",1977,"SDN","D","OF","LFG","PHI197705140",1,0,,,,
"1977N0190","richg001",1977,"SDN","D","OF","CFG","PHI197705140",0,1,,,,
"1977N0191","richg001",1977,"SDN","D","OF","RFG","MON197708080",1,0,,,,
"1977N0192","richg001",1977,"SDN","D","OF","CFG","MON197708080",0,1,,,,
"1977N0193","richg001",1977,"SDN","D","OF","LFG","SDN197708101",1,0,,,,
"1977N0194","richg001",1977,"SDN","D","OF","CFG","SDN197708101",0,1,,,,
"1977N0195","richg001",1977,"SDN","D","OF","LFG","CIN197708170",1,0,,,,
"1977N0196","richg001",1977,"SDN","D","OF","RFG","CIN197708170",0,1,,,,
"1977N0197","richg001",1977,"SDN","D","OF","CFG",,40,41,,"ADD",,
"1977N0198","suthg101",1977,"SDN","D","2B","G","SLN197706060",1,0,,,,
"1977N0199","tenag101",1977,"SDN","D","1B","DP","SDN197707262",0,1,,,,
"1977N0200","andrr101",1977,"SFN","O",,"SO","LAN197709280",0,1,,,,
"1977N0201","clarj001",1977,"SFN","O",,"SO","LAN197709280",1,0,,,,
"1977N0202","ellir101",1977,"SFN","D","OF","LFG","NYN197708060",1,0,,,,
"1977N0203","ellir101",1977,"SFN","D","OF","G","NYN197708060",1,0,,,,
"1977N0204","speic001",1977,"SFN","D","SS","DP","LAN197704070",0,1,,,,
"1977N0205","thomd001",1977,"SFN","D","OF","DP","SFN197707241",0,1,,,,
"1977N0206","thomd001",1977,"SFN","D","2B","G",,28,27,,"ADD",,
"1977N0207","thomd001",1977,"SFN","D","OF","CFG",,76,74,,"ADD",,
"1977N0210","thomg101",1977,"SFN","D","1B","G","SFN197705082",1,0,,,,
"1977N0211","thomg101",1977,"SFN","D","OF","RFG","SDN197709240",0,1,,,,
"1977N0212","thomg101",1977,"SFN","D","OF","LFG",,64,62,,"ADD",,
"1977N0213","thomg101",1977,"SFN","D","OF","CFG",,54,49,,"ADD",,
"1977N0214","thomg101",1977,"SFN","D","OF","RFG",,21,20,,"ADD",,
"1977N0215","whitt001",1977,"SFN","D","OF","RFG","ATL197707170",1,0,,,,
"1977N0216","whitt001",1977,"SFN","D","OF","CFG","SDN197709240",1,0,,,,
"1977N0217","whitt001",1977,"SFN","D","OF","G",,83,84,,"ADD",,
"1977N0226","cromw101",1977,"MON","D","1B","G","CIN197706121",1,0,,,,
"1977N0227","oberk001",1977,"SLN","D","3B","G","SLN197710020",1,0,,,,
