ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1973A0001","robib104",1973,"BAL","O",,"GDP","BAL197306090",1,0,,,,
"1973A0002","bayld001",1973,"BAL","D","OF","RFG","BAL197307032",1,0,,,,
"1973A0003","bayld001",1973,"BAL","D","OF","RFG",,1,0,,"ADD",,
"1973A0004","bayld001",1973,"BAL","D","OF","LFG",,109,110,,"ADD",,
"1973A0005","belam101",1973,"BAL","D","SS","DP","BAL197305050",1,0,,,,
"1973A0006","gricb001",1973,"BAL","D","2B","DP","BAL197305050",1,0,,,,
"1973A0007","poweb101",1973,"BAL","D","1B","DP","BAL197305050",2,0,,,,
"1973A0008","belam101",1973,"BAL","D","SS","DP","BAL197306160",1,0,,,,
"1973A0009","gricb001",1973,"BAL","D","2B","DP","BAL197306160",1,0,,,,
"1973A0010","wille101",1973,"BAL","D","1B","DP","BAL197306160",1,0,,,,
"1973A0011","bumba001",1973,"BAL","D","OF","LFG","BAL197306120",1,0,,,,
"1973A0012","cabee001",1973,"BAL","D","1B","DP","BAL197304060",1,0,,,,
"1973A0013","coggr101",1973,"BAL","D","OF","CFG","BOS197305140",1,0,,,,
"1973A0014","coggr101",1973,"BAL","D","OF","G","BOS197305140",1,0,,,,
"1973A0015","coggr101",1973,"BAL","D","OF","RFG","CLE197305170",1,0,,,,
"1973A0016","coggr101",1973,"BAL","D","OF","RFG","BAL197305220",1,0,,,,
"1973A0017","coggr101",1973,"BAL","D","OF","RFG","BAL197308250",1,0,,,,
"1973A0018","coggr101",1973,"BAL","D","OF","CFG","NYA197308310",1,0,,,,
"1973A0019","coggr101",1973,"BAL","D","OF","RFG","NYA197308310",0,1,,,,
"1973A0020","crowt101",1973,"BAL","D","1B","G","NYA197308310",1,0,,,,
"1973A0021","crowt101",1973,"BAL","D","OF","ERR","NYA197308310",0,1,,,,
"1973A0022","etcha101",1973,"BAL","D","C","G","BAL197308200",0,1,,,,
"1973A0023","gricb001",1973,"BAL","D","2B","DP","CHA197305010",1,0,,,,
"1973A0024","poweb101",1973,"BAL","D","1B","DP","CHA197305010",1,0,,,,
"1973A0025","gricb001",1973,"BAL","D","2B","DP","KCA197308110",1,0,,,,
"1973A0026","gricb001",1973,"BAL","D","2B","DP","NYA197308310",1,2,,,,
"1973A0027","hende103",1973,"BAL","D","C","DP","BOS197306232",1,0,,,,
"1973A0028","robib104",1973,"BAL","D","3B","DP","BAL197305050",1,0,,,,
"1973A0029","rettm101",1973,"BAL","D","OF","CFG","BAL197307031",1,0,,,,
