ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1976A0057","singk001",1976,"BAL","D","OF","RFG","NYA197605160",1,0,,,,
"1976A0058","singk001",1976,"BAL","D","OF","LFG","KCA197606120",1,0,,,,
"1976A0059","brewj102",1976,"CAL","P",,"BFP","CAL197604100",4,3,,,,
"1976A0060","ryann001",1976,"CAL","P",,"BFP","CAL197604100",26,27,,,,
"1976A0061","alvao102",1976,"CAL","D","OF","LFG","CAL197605300",1,0,,,,
"1976A0062","alvao102",1976,"CAL","D","OF","CFG","CAL197605300",0,1,,,,
"1976A0063","bochb001",1976,"CAL","D","OF","LFG","TEX197609130",1,0,,,,
"1976A0064","bondb101",1976,"CAL","D","OF","CFG",,2,0,,"COPY",,
"1976A0065","bondb101",1976,"CAL","D","OF","RFG","MIL197604260",1,0,,,,
"1976A0066","bondb101",1976,"CAL","D","OF","LFG","MIL197604260",0,1,,,,
"1976A0067","bondb101",1976,"CAL","D","OF","LFG",,1,0,,"COPY",,
"1976A0068","bondb101",1976,"CAL","D","OF","RFG",,97,98,,"COPY",,
"1976A0069","etcha101",1976,"CAL","D","C","G","CLE197605022",1,0,,,,
"1976A0070","guerm101",1976,"CAL","D","SS","G",,42,41,,"COPY",,
"1976A0071","lahoj101",1976,"CAL","D","OF","LFG","DET197606130",1,0,,,,
"1976A0072","lahoj101",1976,"CAL","D","OF","CFG","DET197606130",0,1,,,,
"1976A0073","lahoj101",1976,"CAL","D","OF","LFG","MIL197604260",1,0,,,,
"1976A0074","lopec101",1976,"CAL","D","OF","LFG","OAK197610020",0,1,,,,
"1976A0075","stanl102",1976,"CAL","D","OF","CFG","CAL197605060",0,1,,,,
"1976A0076","stanl102",1976,"CAL","D","OF","LFG","CAL197605292",1,0,,,,
"1976A0077","stanl102",1976,"CAL","D","OF","G","CAL197605292",1,0,,,,
"1976A0078","stanl102",1976,"CAL","D","OF","LFG","MIN197605310",1,0,,,,
"1976A0079","stanl102",1976,"CAL","D","OF","CFG","MIN197605310",0,1,,,,
"1976A0080","bradb105",1976,"CHA","D","OF","CFG","CHA197604290",1,0,,,,
"1976A0081","bradb105",1976,"CHA","D","OF","LFG","CHA197604290",0,1,,,,
"1976A0082","brohj101",1976,"CHA","D","2B","G","CHA197606170",1,0,,,,
"1976A0083","brohj101",1976,"CHA","D","2B","DP","CHA197606170",1,0,,,,
"1976A0084","brohj101",1976,"CHA","D","3B","G","CHA197606170",0,1,,,,
"1976A0085","brohj101",1976,"CHA","D","3B","DP","CHA197606170",0,1,,,,
"1976A0086","coggr101",1976,"CHA","D","OF","RFG","CHA197607041",1,0,,,,
"1976A0087","coggr101",1976,"CHA","D","OF","G","CHA197607041",1,0,,,,
"1976A0088","garrr101",1976,"CHA","D","OF","CFG","CHA197604290",1,0,,,,
"1976A0089","garrr101",1976,"CHA","D","OF","LFG","CHA197604290",1,0,,,,,Y
"1976A0090","garrr101",1976,"CHA","D","OF","LFG","TEX197605100",1,0,,,,,Y
"1976A0091","garrr101",1976,"CHA","D","OF","LFG","KCA197605130",1,0,,,,,Y
"1976A0092","garrr101",1976,"CHA","D","OF","CFG","KCA197605150",1,0,,,,
"1976A0093","garrr101",1976,"CHA","D","OF","LFG","KCA197605160",1,0,,,,,Y
"1976A0094","garrr101",1976,"CHA","D","OF","LFG","CLE197606110",1,0,,,,,Y
"1976A0095","garrr101",1976,"CHA","D","OF","RFG","TEX197606252",1,0,,,,
"1976A0096","garrr101",1976,"CHA","D","OF","CFG","TEX197606252",0,1,,,,
"1976A0097","garrr101",1976,"CHA","D","OF","LFG","OAK197607280",1,0,,,,,Y
"1976A0098","garrr101",1976,"CHA","D","OF","LFG",,51,44,,,,,
"1976A0099","howad101",1976,"CLE","D","1B","DP","CLE197605180",2,0,,,,
"1976A0100","hendg001",1976,"CLE","D","OF","DP","CLE197605180",0,2,,,,
"1976A0101","hendg001",1976,"CLE","D","OF","CFG",,14,13,,"ADD",,
"1976A0102","hendg001",1976,"CLE","D","OF","LFG",,135,136,,"ADD",,
"1976A0103","crawj102",1976,"DET","P",,"BFP","CHA197604300",11,12,,,,
"1976A0104","grils101",1976,"DET","P",,"BFP","CHA197604300",10,9,,,,
"1976A0105","johna104",1976,"DET","D","OF","RFG",,1,0,,"COPY",,
"1976A0106","johna104",1976,"DET","D","OF","LFG",,89,90,,"COPY",,
"1976A0107","scric101",1976,"DET","D","SS","G","DET197609250",1,0,,,,
"1976A0108","thomj001",1976,"DET","D","1B","DP","CLE197609300",4,5,,,,
"1976A0109","bretg001",1976,"KCA","D","3B","DP","CAL197605291",1,0,,,,
"1976A0110","nelsd101",1976,"KCA","D","1B","G","BOS197608290",0,1,,,,
"1976A0111","nelsd101",1976,"KCA","D","1B","DP","KCA197610020",2,1,,,,
"1976A0112","rojac101",1976,"KCA","D","3B","G","MIN197605230",1,0,,,,
"1976A0113","wathj001",1976,"KCA","D","1B","G","KCA197610020",1,0,,,,
"1976A0114","wathj001",1976,"KCA","D","C","G","KCA197610020",0,1,,,,
"1976A0115","whitf001",1976,"KCA","D","SS","DP","CLE197608230",2,0,,,,
"1976A0116","whitf001",1976,"KCA","D","2B","DP","CLE197608230",0,2,,,,
"1976A0117","wohlj001",1976,"KCA","D","OF","RFG",,10,8,,"ADD",,
"1976A0118","wohlj001",1976,"KCA","D","OF","LFG",,82,84,,"ADD",,
"1976A0119","whitf001",1976,"KCA","D","2B","DP","NYA197604230",3,2,,,,
"1976A0120","carbb101",1976,"MIL","D","OF","RFG","MIL197607260",1,0,,,,
"1976A0121","darwb101",1976,"MIL","D","OF","CFG","DET197606012",0,1,,,,
"1976A0122","hegam101",1976,"MIL","D","OF","G",,19,20,,"ADD",,
"1976A0123","johnt102",1976,"MIL","D","2B","DP","CHA197607180",2,1,,,,
"1976A0124","joshv101",1976,"MIL","D","OF","LFG",,25,26,,"ADD",,
"1976A0125","joshv101",1976,"MIL","D","OF","CFG",,83,82,,"ADD",,
"1976A0126","lezcs001",1976,"MIL","D","OF","RFG","MIL197606110",1,0,,,,
"1976A0127","lezcs001",1976,"MIL","D","OF","CFG","MIL197606110",0,1,,,,
"1976A0128","lezcs001",1976,"MIL","D","OF","RFG","MIL197606210",1,0,,,,
"1976A0129","lezcs001",1976,"MIL","D","OF","LFG",,62,64,,"ADD",,
"1976A0130","lezcs001",1976,"MIL","D","OF","RFG",,68,66,,"ADD",,
"1976A0131","moned101",1976,"MIL","D","SS","G","MIL197607112",0,1,,,,
"1976A0132","moorc001",1976,"MIL","D","OF","LFG","DET197606020",1,0,,,,
"1976A0133","moorc001",1976,"MIL","D","OF","G","DET197606020",1,0,,,,
"1976A0134","rosaj101",1976,"MIL","D","OF","LFG","MIL197606210",1,0,,,,
"1976A0135","rosaj101",1976,"MIL","D","OF","CFG","MIL197606210",0,1,,,,
"1976A0136","sharb102",1976,"MIL","D","OF","CFG",,11,10,,"ADD",,
"1976A0137","suthg101",1976,"MIL","D","2B","DP","MIL197606120",2,0,,,,
"1976A0138","suthg101",1976,"MIL","D","2B","DP","OAK197606180",1,0,,,,
"1976A0139","thomg001",1976,"MIL","D","OF","RFG","OAK197606180",1,0,,,,
"1976A0140","thomg001",1976,"MIL","D","OF","G","OAK197606180",1,0,,,,
"1976A0141","thomg001",1976,"MIL","D","OF","CFG","MIL197607260",1,0,,,,
"1976A0142","thomg001",1976,"MIL","D","OF","CFG","MIL197607312",1,0,,,,
"1976A0143","younr001",1976,"MIL","D","OF","CFG","MIL197606220",0,1,,,,
"1976A0144","younr001",1976,"MIL","D","OF","G","MIL197606220",0,1,,,,
"1976A0145","albuv101",1976,"MIN","P",,"BFP","CLE197608280",1,0,,,,
"1976A0146","johnt103",1976,"MIN","P",,"BFP","CLE197608280",3,4,,,,
"1976A0147","braus001",1976,"MIN","D","OF","RFG","DET197608210",0,1,,,,
"1976A0148","bryes101",1976,"MIN","D","OF","RFG",,18,17,,"ADD",,
"1976A0149","kusic101",1976,"MIN","D","1B","G","CAL197609170",1,0,,,,
"1976A0150","kusic101",1976,"MIN","D","1B","DP","KCA197605120",1,0,,,,
"1976A0151","carer001",1976,"MIN","D","1B","DP","KCA197605120",0,1,,,,
"1976A0152","fordd001",1976,"MIN","D","OF","LFG","OAK197605260",0,1,,,,
"1976A0153","gomel101",1976,"MIN","D","3B","G","MIN197608150",1,0,,,,
"1976A0154","gomel101",1976,"MIN","D","SS","G","MIN197608150",0,1,,,,
"1976A0155","hisll101",1976,"MIN","D","OF","LFG","MIN197606280",1,0,,,,
"1976A0156","aloms101",1976,"NYA","D","SS","G","NYA197605230",1,0,,,,
"1976A0157","aloms101",1976,"NYA","D","2B","G","NYA197605230",0,1,,,,
"1976A0158","aloms101",1976,"NYA","D","2B","ERR","NYA197607062",1,0,,,,
"1976A0159","hende103",1976,"NYA","D","C","DP","CLE197607010",2,1,,,,
"1976A0160","pinil001",1976,"NYA","D","OF","LFG","BOS197609280",1,0,,,,
"1976A0161","stanf101",1976,"NYA","D","SS","DP","NYA197604200",1,0,,,,
"1976A0162","veleo101",1976,"NYA","D","OF","RFG","NYA197610022",1,0,,,,
"1976A0163","veleo101",1976,"NYA","D","OF","G","NYA197610022",1,0,,,,
"1976A0164","whitr101",1976,"NYA","D","OF","CFG","NYA197605220",1,0,,,,
"1976A0165","whitr101",1976,"NYA","D","OF","CFG","MIN197608120",1,0,,,,
"1976A0166","whitr101",1976,"NYA","D","OF","CFG","BOS197609280",1,0,,,,
"1976A0167","lindp101",1976,"OAK","P",,"ER","KCA197605200",2,0,,,,
"1976A0168","bayld001",1976,"OAK","D","1B","DP","OAK197604210",1,0,,,,
"1976A0169","mcmuk101",1976,"OAK","D","1B","DP","OAK197606220",2,1,,,,
"1976A0170","walld001",1976,"OAK","D","OF","LFG","OAK197610030",1,0,,,,
"1976A0171","rudij101",1976,"OAK","D","OF","CFG",,2,0,,"COPY",,
"1976A0172","rudij101",1976,"OAK","D","OF","RFG","CLE197604250",0,1,,,,
"1976A0173","rudij101",1976,"OAK","D","OF","LFG",,125,126,,"COPY",,
"1976A0174","cling101",1976,"TEX","D","OF","CFG","CAL197607250",1,0,,,,
"1976A0175","cling101",1976,"TEX","D","OF","RFG","CAL197607250",0,1,,,,
"1976A0176","griet101",1976,"TEX","D","OF","RFG",,9,8,,"ADD",,
"1976A0177","griet101",1976,"TEX","D","OF","LFG",,44,45,,"ADD",,
"1976A0178","moatd101",1976,"TEX","D","OF","CFG","TEX197605020",1,0,,,,
"1976A0179","moatd101",1976,"TEX","D","OF","RFG","TEX197607180",1,0,,,,
"1976A0180","evand002",1976,"BOS","D","OF","RFG",,141,140,,"ADD",,
"1976A0181","millr001",1976,"BOS","D","OF","RFG",,21,32,,"ADD",,,Y
"1976A0182","millr001",1976,"BOS","D","OF","LFG",,28,17,,"ADD",,,Y
"1976A0183","olivt102",1976,"MIN","D","2B","G",,4,0,,"ADD",,
"1976A0184","nelsd101",1976,"KCA","D","1B","DP","BOS197608290",0,1,,,,
"1976A0185","nelsd101",1976,"KCA","D","2B","DP","BOS197608290",1,0,,,,
