ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1963N0000","banke101",1963,"CHN","O",,"IBB","LAN196309040",0,1,,,,
"1963N0001","willb104",1963,"CHN","O",,"RBI","CHN196306052",2,3,,,,
"1963N0002","batej102",1963,"HOU","O",,"GDP","HOU196308240",0,1,"1963N0010","SWAP",,
"1963N0003","batej102",1963,"HOU","O",,"GDP","HOU196309240",0,1,"1963N0007","SWAP",,
"1963N0004","campj104",1963,"HOU","O",,"SO","HOU196304100",1,0,,,,
"1963N0005","gossh101",1963,"HOU","O",,"GDP","HOU196309280",0,1,"1963N0011","SWAP",,
"1963N0006","gossh101",1963,"HOU","O",,"CS","SLN196308150",1,0,"1963N0008","SWAP",,
"1963N0007","staur001",1963,"HOU","O",,"GDP","HOU196309240",1,0,"1963N0003","SWAP",,
"1963N0008","warwc101",1963,"HOU","O",,"CS","SLN196308150",0,1,"1963N0006","SWAP",,
"1963N0009","wynnj101",1963,"HOU","O",,"RBI","HOU196309290",2,1,,,,
"1963N0010","wynnj101",1963,"HOU","O",,"GDP","HOU196308240",1,0,"1963N0002","SWAP",,
"1963N0011","wynnj101",1963,"HOU","O",,"GDP","HOU196309280",1,0,"1963N0005","SWAP",,
"1963N0013","jacka101",1963,"NYN","O",,"GDP","NYN196305070",0,1,,,,
"1963N0014","krane101",1963,"NYN","O",,"CS","SLN196305250",1,0,"1963N0016","SWAP",,
"1963N0015","moraa102",1963,"NYN","O",,"SO","HOU196309290",1,0,"1963N0107",,,
"1963N0016","moraa102",1963,"NYN","O",,"CS","SLN196305250",0,1,"1963N0014","SWAP",,
"1963N0017","nealc101",1963,"NYN","O",,"GDP",,4,1,,"ADD",,
"1963N0018","taylt101",1963,"PHI","O",,"SB","SFN196309240",0,1,,,,
"1963N0019","baile101",1963,"SFN","O",,"SO","CIN196305290",1,0,"1963N0022","SWAP",,
"1963N0020","baile101",1963,"SFN","O",,"SO","PIT196307151",1,0,"1963N0023",,,
"1963N0021","bolib101",1963,"SFN","O",,"AB","SLN196308160",1,0,"1963N0026","SWAP",,
"1963N0022","cepeo101",1963,"SFN","O",,"SO","CIN196305290",0,1,"1963N0019","SWAP",,
"1963N0023","cepeo101",1963,"SFN","O",,"SO","PIT196307151",0,1,"1963N0029",,,
"1963N0024","consj101",1963,"SFN","O",,"BB","SFN196304211",1,0,"1963N0027","SWAP",,
"1963N0025","consj101",1963,"SFN","O",,"BB","SFN196304220",0,1,"1963N0030","SWAP",,
"1963N0026","duffj102",1963,"SFN","O",,"AB","SLN196308160",0,1,"1963N0021","SWAP",,
"1963N0027","fishj101",1963,"SFN","O",,"BB","SFN196304211",0,1,"1963N0024","SWAP",,
"1963N0028","hillc101",1963,"SFN","O",,"GDP","SFN196304220",0,1,,,,
"1963N0029","mccow101",1963,"SFN","O",,"SO","PIT196307151",0,1,"1963N0148",,,
"1963N0030","sanfj101",1963,"SFN","O",,"BB","SFN196304220",1,0,"1963N0025","SWAP",,
"1963N0031","boyek101",1963,"SLN","O",,"BB",,68,70,,"ADD",,
"1963N0032","groad101",1963,"SLN","O",,"SO","PHI196309010",0,2,"1963N0040","SWAP",,
"1963N0033","jamec102",1963,"SLN","O",,"SO","SFN196304250",0,2,"1963N0036","SWAP",,
"1963N0034","javij101",1963,"SLN","O",,"CS","NYN196306091",0,1,,,,
"1963N0035","mccat101",1963,"SLN","O",,"IBB","SFN196307050",1,0,"1963N0126",,,
"1963N0036","musis101",1963,"SLN","O",,"SO","SFN196304250",2,0,"1963N0033","SWAP",,
"1963N0037","olivg101",1963,"SLN","O",,"IBB","SLN196305080",1,0,,,,
"1963N0038","simmc101",1963,"SLN","O",,"BB",,3,2,,"ADD",,
"1963N0039","thacm101",1963,"SLN","O",,"BB","SLN196307120",1,0,,,,
"1963N0040","whitb105",1963,"SLN","O",,"SO","PHI196309010",2,0,"1963N0032","SWAP",,
"1963N0041","edwaj101",1963,"CIN","O",,"SO","CIN196305280",1,0,"1963N0047","SWAP",,
"1963N0042","freeg102",1963,"CIN","O",,"SO","CIN196307210",0,1,"1963N0045","SWAP",,
"1963N0043","kaske101",1963,"CIN","O",,"GDP","CIN196307120",0,1,"1963N0046","SWAP",,
"1963N0044","nealc101",1963,"CIN","O",,"CS","MLN196307281",0,1,,,,
"1963N0045","robif103",1963,"CIN","O",,"SO","CIN196307210",2,1,"1963N0042","SWAP",,
"1963N0046","rosep001",1963,"CIN","O",,"GDP","CIN196307120",1,0,"1963N0043","SWAP",,
"1963N0047","spend101",1963,"CIN","O",,"SO","CIN196305280",0,1,"1963N0041","SWAP",,
"1963N0048","aaroh101",1963,"MLN","O",,"GDP","HOU196307061",2,1,,,,
"1963N0049","aarot101",1963,"MLN","O",,"BB","MLN196305040",0,1,"1963N0050","SWAP",,
"1963N0050","larkn101",1963,"MLN","O",,"BB","MLN196305040",2,1,"1963N0049","SWAP",,
"1963N0051","lemad102",1963,"MLN","O",,"SH","CIN196307150",1,0,"1963N0052","SWAP",,
"1963N0052","shawb103",1963,"MLN","O",,"SH","CIN196307150",0,1,"1963N0051","SWAP",,
"1963N0097","torrj101",1963,"MLN","O",,"SO","MLN196306250",0,1,"1963N0062","SWAP",,
"1963N0053","burgs101",1963,"PIT","O",,"GDP","PIT196305280",0,1,,,,
"1963N0054","buttt101",1963,"PIT","O",,"AB","HOU196309260",4,3,"1963N0055","SWAP",,
"1963N0055","buttt101",1963,"PIT","O",,"SO","HOU196309260",3,2,"1963N0056","SWAP",,
"1963N0056","mcbea101",1963,"PIT","O",,"AB","HOU196309260",0,1,"1963N0057","SWAP",,
"1963N0057","mcbea101",1963,"PIT","O",,"SO","HOU196309260",0,1,"1963N0054","SWAP",,
"1963N0058","clemr101",1963,"PIT","O",,"GDP","CIN196308030",0,1,"1963N0061","SWAP",,
"1963N0059","clend101",1963,"PIT","O",,"CS","PIT196309180",0,1,"1963N0060","SWAP",,
"1963N0060","mazeb101",1963,"PIT","O",,"CS","PIT196309180",1,0,"1963N0059","SWAP",,
"1963N0061","virdb101",1963,"PIT","O",,"GDP","CIN196308030",1,0,"1963N0058","SWAP",,
"1963N0062","mathe101",1963,"MLN","O",,"SO","MLN196306250",1,0,"1963N0097","SWAP",,
"1963N0100","buhlb101",1963,"CHN","P",,"WP","CHN196304240",0,1,,,,
"1963N0099","ellsd101",1963,"CHN","P",,"IBB","CHN196308210",1,0,"1963N0101","SWAP",,
"1963N0101","mcdal101",1963,"CHN","P",,"IBB","CHN196308210",0,1,"1963N0099","SWAP",,
"1963N0102","browh101",1963,"HOU","P",,"H","HOU196309060",7,6,"1963N0103","SWAP",,
"1963N0103","zachc101",1963,"HOU","P",,"H","HOU196309060",1,2,"1963N0102","SWAP",,
"1963N0105","farrt101",1963,"HOU","P",,"IP","HOU196309250",0.2,0.1,"1963N0106","SWAP",,
"1963N0106","johnk102",1963,"HOU","P",,"IP","HOU196309250",8.1,8.2,"1963N0105","SWAP",,
