ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1916N0001,coomj101,1916,BRO,D,P,DP,,2,1,,,,DPs not shown on Official sheets,
1916N0002,cutsg101,1916,BRO,O,,CS,,0,20,,,,CSs not shown on Official sheets,
1916N0003,cutsg101,1916,BRO,D,2B,DP,,57,51,,,,DPs not shown on Official sheets,
1916N0004,daubj101,1916,BRO,O,,CS,,0,7,,,,CSs not shown on Official sheets,
1916N0005,daubj101,1916,BRO,D,1B,DP,,60,56,,,,DPs not shown on Official sheets,
1916N0006,dellw101,1916,BRO,O,,SO,SLN191605160,1,0,1916N0016,SWAP,,,
1916N0007,dellw101,1916,BRO,O,,HBP,,1,2,,,,HBP not shown on Official sheets,
1916N0008,getzg101,1916,BRO,O,,G,SLN191605150,1,0,,,,,
1916N0009,getzg101,1916,BRO,D,1B,DP,,2,1,,,,DPs not shown on Official sheets,
1916N0010,getzg101,1916,BRO,D,3B,DP,,1,0,,,,DPs not shown on Official sheets,
1916N0011,getzg101,1916,BRO,D,SS,DP,,1,2,,,,DPs not shown on Official sheets,
1916N0012,johnj107,1916,BRO,O,,CS,,0,19,,,,CSs not shown on Official sheets,
1916N0013,johnj107,1916,BRO,D,OF,DP,,4,3,,,,DPs not shown on Official sheets,
1916N0014,johnj107,1916,BRO,D,OF,CFG,,62,45,,,,Official sheet show 62 CFG,Y
1916N0015,johnj107,1916,BRO,D,OF,RFG,,44,55,,,,Official sheet show 44 RFG,Y
1916N0016,marqr102,1916,BRO,O,,SO,SLN191605160,0,1,1916N0006,SWAP;IMP,,Officially Marquard was 0-0 with a strikeout,
1916N0017,mccal102,1916,BRO,D,C,DP,,3,2,,,,DPs not shown on Official sheets,
1916N0018,mccal102,1916,BRO,D,1B,DP,,11,9,,,,DPs not shown on Official sheets,
1916N0019,merkf101,1916,BRO,D,1B,DP,,4,3,,,,DPs not shown on Official sheets,
1916N0020,meyec101,1916,BRO,O,,HBP,,7,6,,,,HBP not shown on Official sheets,
1916N0021,meyec101,1916,BRO,D,C,DP,,10,9,,,,DPs not shown on Official sheets,
1916N0022,millo103,1916,BRO,O,,G,BSN191604210,0,1,1916N0023,,,,
