ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1957A0001","boydb102",1957,"BAL","O",,"GDP","WS1195704212",0,1,"1957A0019","SWAP",,
"1957A0002","bridj101",1957,"BAL","O",,"AB","CHA195706091",3,2,"1957A0021","SWAP",,
"1957A0003","bridj101",1957,"BAL","O",,"BB","WS1195704212",1,0,,,,
"1957A0005","busbj101",1957,"BAL","O",,"SO",,35,36,,"ADD",,"split between 2 teams (traded) wrong on film"
"1957A0006","causw101",1957,"BAL","O",,"G","DET195705060",1,0,,,,
"1957A0007","cecca101",1957,"BAL","O",,"SO","BAL195708100",1,0,"1957A0026","SWAP",,
"1957A0008","gardb101",1957,"BAL","O",,"SO","BAL195709021",0,1,,,,"swapped between games of DH"
"1957A0009","gardb101",1957,"BAL","O",,"SO","BAL195709022",1,0,,,,"swapped between games of DH"
"1957A0010","gardb101",1957,"BAL","O",,"GDP","NYA195708170",1,0,"1957A0023","SWAP",,
"1957A0011","ginsj101",1957,"BAL","O",,"BB","BOS195704230",0,1,,,,
"1957A0012","ginsj101",1957,"BAL","O",,"SO","CHA195704300",1,0,,,,
"1957A0013","ginsj101",1957,"BAL","O",,"GDP","BAL195704260",1,0,,,,
"1957A0014","goodb101",1957,"BAL","O",,"RBI","BAL195706300",0,1,,,,
"1957A0015","johnc103",1957,"BAL","O",,"SO","BAL195708070",1,0,,,,
"1957A0016","kellg102",1957,"BAL","O",,"SO","BAL195704270",2,1,"1957A0316",,,
"1957A0017","kellg102",1957,"BAL","O",,"SO","BOS195705301",1,0,,,,
"1957A0018","kellg102",1957,"BAL","O",,"CS","CHA195708252",1,0,,,,"K+CS DP"
"1957A0019","kellg102",1957,"BAL","O",,"GDP","WS1195704212",1,0,"1957A0001","SWAP",,
"1957A0020","miraw101",1957,"BAL","O",,"SO","BAL195708310",0,1,"1957A0030","SWAP",,
"1957A0021","moorr101",1957,"BAL","O",,"AB","CHA195706091",2,3,"1957A0002","SWAP",,
"1957A0022","niemb101",1957,"BAL","O",,"CS","BAL195709151",0,1,,,,
"1957A0023","niemb101",1957,"BAL","O",,"GDP","NYA195708170",0,1,"1957A0010","SWAP",,
"1957A0025","pilaa101",1957,"BAL","O",,"BB","BAL195705150",0,1,,,,
"1957A0026","pilaa101",1957,"BAL","O",,"SO","BAL195708100",0,1,"1957A0007","SWAP",,
"1957A0027","pilaa101",1957,"BAL","O",,"CS","BAL195704281",1,0,,,,
"1957A0028","powic101",1957,"BAL","O",,"AB","WS1195704211",2,1,"1957A0031","SWAP",,
"1957A0029","pybuj101",1957,"BAL","O",,"SO","CHA195704300",2,1,,,,
"1957A0030","triag101",1957,"BAL","O",,"SO","BAL195708310",1,0,"1957A0020","SWAP",,
"1957A0031","zuveg101",1957,"BAL","O",,"AB","WS1195704211",0,1,"1957A0028","SWAP",,
"1957A0034","jensj101",1957,"BOS","O",,"GDP","DET195706160",0,1,,,,
"1957A0035","klaub101",1957,"BOS","O",,"CS","NYA195709050",1,0,,,,"K+CS DP"
"1957A0036","klaub101",1957,"BOS","O",,"GDP","BOS195704210",0,1,"1957A0054","SWAP",,
"1957A0037","lepct101",1957,"BOS","O",,"HBP","DET195708290",1,0,"1957A0040","SWAP",,
"1957A0038","maucg101",1957,"BOS","O",,"SO","BOS195704210",0,1,"1957A0042","SWAP",,
"1957A0039","pierj102",1957,"BOS","O",,"RBI","BOS195707060",1,2,,,,
"1957A0040","pierj102",1957,"BOS","O",,"HBP","DET195708290",0,1,"1957A0037","SWAP",,
"1957A0041","pierj102",1957,"BOS","O",,"CS","BAL195705261",1,0,,,,"K+CS"
"1957A0042","sisld102",1957,"BOS","O",,"SO","BOS195704210",1,0,"1957A0038","SWAP",,
"1957A0043","sisld102",1957,"BOS","O",,"SO","BAL195705262",1,0,,,,
"1957A0044","stepg101",1957,"BOS","O",,"CS","BOS195709022",0,1,,,,
"1957A0045","vernm101",1957,"BOS","O",,"BB","BOS195705160",1,0,,,,
"1957A0046","vernm101",1957,"BOS","O",,"BB","CHA195706060",0,1,"1957A0052","SWAP",,
"1957A0047","vernm101",1957,"BOS","O",,"IBB","CHA195706060",0,1,"1957A0053","SWAP",,
