ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1962N0001","adcoj101",1962,"MLN","O",,"SO","PIT196205160",1,0,,,,
"1962N0002","brocl102",1962,"CHN","O",,"CS","NYN196206160",0,1,,,,
"1962N0003","aaroh101",1962,"MLN","O",,"CS","MLN196207260",1,0,,,,
"1962N0004","altmg101",1962,"CHN","O",,"GDP","CIN196209052",0,1,,,,
"1962N0005","bertd101",1962,"CHN","O",,"GDP","CHN196207292",0,1,,,,
"1962N0007","brocl102",1962,"CHN","O",,"GDP","CHN196205132",1,0,,,,
"1962N0008","hubbk101",1962,"CHN","O",,"AB","CIN196209052",5,4,,,,
"1962N0009","landd101",1962,"CHN","O",,"GDP","CHN196207292",1,0,,,,
"1962N0010","coleg101",1962,"CIN","O",,"BB","CIN196204160",1,0,,,,
"1962N0011","coleg101",1962,"CIN","O",,"SO","CIN196208160",0,1,,,,
"1962N0012","edwaj101",1962,"CIN","O",,"SO","CIN196208160",2,1,,,,
"1962N0013","foilh101",1962,"CIN","O",,"SO","CIN196206140",0,1,,,,
"1962N0014","pinsv101",1962,"CIN","O",,"BB","CIN196204160",1,2,,,,
"1962N0015","pinsv101",1962,"CIN","O",,"IBB","CIN196204160",1,2,,,,
"1962N0016","robif103",1962,"CIN","O",,"GDP","CIN196205090",1,0,,,,
"1962N0017","rojac101",1962,"CIN","O",,"SO","MLN196205302",0,1,,,,
"1962N0018","willt102",1962,"CIN","O",,"SO","MLN196207151",1,0,,,,
"1962N0019","amalj101",1962,"HOU","O",,"RBI","HOU196206090",1,0,,,,
"1962N0020","amalj101",1962,"HOU","O",,"GDP","HOU196204280",1,0,,,,
"1962N0021","asprb101",1962,"HOU","O",,"AB","CHN196209010",3,4,,,,
"1962N0022","asprb101",1962,"HOU","O",,"BB","CHN196209010",1,0,,,,
"1962N0023","asprb101",1962,"HOU","O",,"GDP","PHI196204140",1,0,,,,
"1962N0024","browp103",1962,"HOU","O",,"RBI","HOU196206090",0,1,,,,
"1962N0025","busbj101",1962,"HOU","O",,"R","HOU196206102",1,0,,,,
"1962N0026","goodb101",1962,"HOU","O",,"R","HOU196206102",0,1,,,,
"1962N0027","johnk102",1962,"HOU","O",,"R","NYN196209181",1,0,,,,
"1962N0028","johnk102",1962,"HOU","O",,"GDP","PHI196204140",0,1,,,,
"1962N0029","larkn101",1962,"HOU","O",,"GDP","LAN196206160",1,0,,,,
"1962N0030","lillb101",1962,"HOU","O",,"G","HOU196206102",0,1,,,,
"1962N0031","mejir101",1962,"HOU","O",,"AB","CHN196209010",4,3,,,,
"1962N0032","mejir101",1962,"HOU","O",,"BB","CHN196209010",0,1,,,,
"1962N0033","mejir101",1962,"HOU","O",,"SO","CIN196208262",1,0,,,,
"1962N0034","mejir101",1962,"HOU","O",,"GDP","HOU196205260",1,0,,,,
"1962N0035","pendj101",1962,"HOU","O",,"R","NYN196209181",0,1,,,,
"1962N0036","pendj101",1962,"HOU","O",,"H","HOU196209120",0,1,,,,
"1962N0037","robed108",1962,"HOU","O",,"BB","NYN196209202",0,1,,,,
"1962N0038","smith106",1962,"HOU","O",,"GDP","HOU196205260",1,0,,,,
"1962N0039","spana101",1962,"HOU","O",,"BB","NYN196209202",1,0,,,,
"1962N0040","tausd101",1962,"HOU","O",,"SO","MLN196208010",0,1,,,,
"1962N0041","tempj101",1962,"HOU","O",,"H","HOU196209120",1,0,,,,
"1962N0042","aarot101",1962,"MLN","O",,"GDP","MLN196209140",1,0,,,,
"1962N0043","asprk101",1962,"MLN","O",,"GDP","MLN196208220",0,1,,,,
"1962N0044","nottd101",1962,"MLN","O",,"GDP","PHI196207221",1,0,,,,
"1962N0045","chrij101",1962,"NYN","O",,"GDP","LAN196205250",2,1,,,,
"1962N0046","colec105",1962,"NYN","O",,"SO","NYN196208140",0,1,,,,
"1962N0047","cookc101",1962,"NYN","O",,"BB","NYN196205160",0,1,,,,
"1962N0048","davir101",1962,"NYN","O",,"SO","CHN196209300",1,0,,,,
"1962N0049","hickj103",1962,"NYN","O",,"SO","NYN196208230",1,0,,,,
"1962N0050","hickj103",1962,"NYN","O",,"GDP","SFN196207042",2,1,,,,
"1962N0051","kaner101",1962,"NYN","O",,"SO","NYN196208230",0,1,,,,
"1962N0052","kaner101",1962,"NYN","O",,"GDP","SFN196207030",0,1,,,,
"1962N0053","mantf101",1962,"NYN","O",,"GDP","SFN196207030",1,0,,,,
"1962N0054","browp101",1962,"PHI","O",,"GDP","HOU196207190",1,0,,,,
"1962N0055","burgs101",1962,"PIT","O",,"GDP","HOU196207041",1,0,,,,
"1962N0056","clemr101",1962,"PIT","O",,"GDP","PIT196208290",0,1,,,,
"1962N0057","clend101",1962,"PIT","O",,"R","PHI196207272",0,1,,,,
"1962N0058","facer101",1962,"PIT","O",,"R","PHI196207272",1,0,,,,
"1962N0059","hoakd101",1962,"PIT","O",,"GDP","HOU196205250",0,1,,,,
"1962N0060","olivd101",1962,"PIT","O",,"AB","SFN196208030",0,1,,,,
"1962N0062","virdb101",1962,"PIT","O",,"GDP","PIT196208290",1,0,,,,
"1962N0063","baute101",1962,"SLN","O",,"SO","HOU196204250",1,0,,,,
"1962N0064","flooc101",1962,"SLN","O",,"GDP","SLN196208122",0,1,,,,
"1962N0065","gibsb101",1962,"SLN","O",,"G","SLN196207190",1,0,,,,
"1962N0066","gibsb101",1962,"SLN","O",,"SO","HOU196207220",0,1,,,,
"1962N0067","gotaj101",1962,"SLN","O",,"SO","SLN196208262",0,1,,,,
"1962N0068","jamec102",1962,"SLN","O",,"CS","SFN196205170",1,0,,,,
"1962N0069","landd101",1962,"SLN","O",,"SO","SLN196204291",1,0,,,,
"1962N0070","olivg101",1962,"SLN","O",,"GDP","CHN196204130",1,0,,,,
"1962N0071","smitb104",1962,"SLN","O",,"SO","SLN196208262",1,0,,,,
"1962N0072","whitb105",1962,"SLN","O",,"CS","SFN196205170",0,1,,,,
"1962N0073","alouf101",1962,"SFN","O",,"BB","SFN196209291",0,1,,,,
"1962N0074","aloum101",1962,"SFN","O",,"GDP","SFN196209300",1,0,,,,
"1962N0075","aloum101",1962,"SFN","O",,"SO","SFN196209300",0,1,,,,
"1962N0076","baile101",1962,"SFN","O",,"SO","SFN196207080",0,1,,,,
"1962N0077","cepeo101",1962,"SFN","O",,"GDP","SFN196207070",1,0,,,,
"1962N0078","hallt102",1962,"SFN","O",,"BB","NYN196206030",1,0,,,,
"1962N0079","hallt102",1962,"SFN","O",,"CS","CHN196206060",0,1,,,,
"1962N0080","hillc101",1962,"SFN","O",,"BB","NYN196206030",0,1,,,,
"1962N0081","hillc101",1962,"SFN","O",,"SO","SFN196209300",0,1,,,,
"1962N0082","hillc101",1962,"SFN","O",,"GDP","SFN196209300",1,0,,,,
"1962N0083","maysw101",1962,"SFN","O",,"SO","SFN196209300",1,0,,,,
"1962N0084","maysw101",1962,"SFN","O",,"GDP","SFN196207060",1,0,,,,
"1962N0085","mccow101",1962,"SFN","O",,"BB","SFN196209291",1,0,,,,
"1962N0086","mccow101",1962,"SFN","O",,"GDP","SLN196206101",0,1,,,,
"1962N0087","mills101",1962,"SFN","O",,"RBI",,0,1,,"ADD",,,,
"1962N0088","motam101",1962,"SFN","O",,"SO","SFN196207080",1,0,,,,
"1962N0089","pagaj101",1962,"SFN","O",,"SO","SFN196209300",1,0,,,,
"1962N0090","pagaj101",1962,"SFN","O",,"CS","CHN196206060",2,1,,,,
"1962N0091","cardd101",1962,"CHN","P",,"BB","CHN196208210",2,3,,,,
"1962N0092","cardd101",1962,"CHN","P",,"IBB","NYN196206160",0,1,,,,
"1962N0093","cardd101",1962,"CHN","P",,"WP","CHN196208100",0,1,,,,
"1962N0094","cardd101",1962,"CHN","P",,"SH","CHN196205080",1,2,,,,
"1962N0095","elstd101",1962,"CHN","P",,"IBB","CHN196206050",1,0,,,,
"1962N0096","elstd101",1962,"CHN","P",,"ER","CIN196207022",1,0,,,,
"1962N0097","gerad101",1962,"CHN","P",,"IBB","CHN196208100",1,0,,,,
"1962N0098","hobbg101",1962,"CHN","P",,"HR","CHN196206250",0,1,,,,,"Y"
"1962N0099","hobbg101",1962,"CHN","P",,"SH","CHN196205080",1,0,,,,
"1962N0100","larya101",1962,"CHN","P",,"WP","CHN196208100",1,0,,,,
"1962N0101","schub101",1962,"CHN","P",,"SO","MLN196208070",1,0,,,,
"1962N0102","schub101",1962,"CHN","P",,"IBB","CHN196208100",0,1,,,,
"1962N0103","schub101",1962,"CHN","P",,"HR","CHN196206250",1,0,,,,,"Y"
"1962N0104","brosj101",1962,"CIN","P",,"H","PHI196206160",0,1,,,,
"1962N0105","brosj101",1962,"CIN","P",,"IBB","SFN196206250",1,0,,,,
"1962N0106","drabm101",1962,"CIN","P",,"IBB","CIN196206080",1,0,,,,
"1962N0107","henrb101",1962,"CIN","P",,"H","PHI196206160",4,3,,,,
"1962N0108","jay-j101",1962,"CIN","P",,"SH","SLN196204270",0,1,,,,
"1962N0109","klipj101",1962,"CIN","P",,"WP","CIN196209260",1,2,,,,
"1962N0110","klipj101",1962,"CIN","P",,"SH","SLN196204270",1,0,,,,
"1962N0111","maloj102",1962,"CIN","P",,"IBB","SFN196206250",0,1,,,,
"1962N0112","sisld102",1962,"CIN","P",,"IBB","MLN196205301",0,1,,,,
"1962N0113","willt102",1962,"CIN","P",,"WP","SLN196206050",2,1,,,,
"1962N0114","goldj102",1962,"HOU","P",,"IP","HOU196207250",2.1,2.0,,,,
"1962N0115","goldj102",1962,"HOU","P",,"WP","HOU196209070",0,1,,,,
"1962N0116","goldj102",1962,"HOU","P",,"SH","LAN196205170",1,0,,,,
"1962N0117","johnk102",1962,"HOU","P",,"IP","HOU196207250",4.2,5.0,,,,
"1962N0118","tiefb101",1962,"HOU","P",,"SH","LAN196205170",0,1,,,,
"1962N0119","umbrj101",1962,"HOU","P",,"SO","HOU196204250",3,2,,,,
"1962N0120","umbrj101",1962,"HOU","P",,"SH","SLN196208052",1,0,,,,
"1962N0121","woodh101",1962,"HOU","P",,"SH","SLN196208052",1,2,,,,
"1962N0122","moelj101",1962,"LAN","P",,"SH","LAN196205160",1,0,,,,
"1962N0123","perrr101",1962,"LAN","P",,"SF","LAN196204100",1,0,,,,
"1962N0124","podrj101",1962,"LAN","P",,"SH","LAN196206280",0,1,,,,
"1962N0125","podrj101",1962,"LAN","P",,"SF","LAN196204100",0,1,,,,
