ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1964N0001","rodga101",1964,"CHN","O",,"GDP","CHN196405310",0,1,,,,
"1964N0002","rodga101",1964,"CHN","D","SS","DP","CHN196405310",2,0,,,,
"1964N0003","fisch101",1964,"MLN","P",,"SO","CHN196405310",8,9,,,,
"1964N0005","boccj101",1964,"CHN","O",,"AB","CHN196409240",4,3,1964N0006,SWAP,,
"1964N0006","banke101",1964,"CHN","O",,"AB","CHN196409240",0,1,1964N0005,SWAP,,
"1964N0007","daviw102",1964,"LAN","O",,"SO","NYN196406071",0,1,,,,
"1964N0008","drysd101",1964,"LAN","O",,"GDP","CIN196406200",0,1,,,,
"1964N0009","moonw101",1964,"LAN","O",,"GDP","LAN196408220",0,1,,,,
"1964N0010","parkw101",1964,"LAN","O",,"SO","CHN196409220",1,0,,,,
"1964N0011","parkw101",1964,"LAN","O",,"CS","SFN196409090",1,0,,,,
"1964N0012","rosej101",1964,"LAN","O",,"GDP","SFN196409090",1,0,,,,
"1964N0013","rosej101",1964,"LAN","O",,"R","PIT196409020",1,0,,,,
"1964N0014","torbj101",1964,"LAN","O",,"R","PIT196409020",0,1,,,,
"1964N0015","broge101",1964,"CHN","O",,"GDP","CHN196408020",1,0,,,,
"1964N0016","broge101",1964,"CHN","O",,"SO","CHN196408020",1,0,,,,
"1964N0017","burte101",1964,"CHN","O",,"SO","LAN196409300",0,1,,,,
"1964N0018","rodga101",1964,"CHN","O",,"SO","CHN196408020",0,1,,,,
"1964N0019","rodga101",1964,"CHN","O",,"GDP","CHN196408020",0,1,,,,
"1964N0020","boros101",1964,"CIN","O",,"SO","HOU196408160",0,1,,,,
"1964N0021","boros101",1964,"CIN","O",,"GDP","CIN196405220",0,1,,,,
"1964N0022","cardl101",1964,"CIN","O",,"SO","HOU196408160",1,0,,,,
"1964N0023","mccob105",1964,"CIN","O",,"GDP","NYN196409260",0,1,,,,
"1964N0024","nuxhj101",1964,"CIN","O",,"GDP","CIN196405220",0,1,,,,
"1964N0025","pavld101",1964,"CIN","O",,"BB","CIN196407170",1,0,,,,
"1964N0027","rosep001",1964,"CIN","O",,"GDP","CIN196405220",2,0,,,,
"1964N0028","rosep001",1964,"CIN","O",,"CS","CIN196405010",0,1,,,,
"1964N0029","ruizc102",1964,"CIN","O",,"CS","CIN196405010",1,0,,,,
"1964N0030","ruizc102",1964,"CIN","O",,"GDP","CIN196404240",1,0,,,,
"1964N0031","smith106",1964,"CIN","O",,"BB","CIN196407170",0,1,,,,
"1964N0032","asprb101",1964,"HOU","O",,"SO","HOU196405160",1,0,,,,
"1964N0033","asprb101",1964,"HOU","O",,"GDP","HOU196406092",1,0,,,,
"1964N0034","bondw101",1964,"HOU","O",,"GDP","MLN196405260",0,1,,,,
"1964N0035","gainj101",1964,"HOU","O",,"SO","SFN196407180",1,0,,,,
"1964N0036","hardc101",1964,"HOU","O",,"GDP","SFN196407192",0,1,,,,
"1964N0037","lillb101",1964,"HOU","O",,"CS","MLN196406211",0,1,,,,
"1964N0038","runnp101",1964,"HOU","O",,"SO","CIN196404130",2,1,,,,
"1964N0039","spana101",1964,"HOU","O",,"GDP","HOU196408140",0,1,,,,
"1964N0040","spana101",1964,"HOU","O",,"CS","HOU196408140",1,0,,,,
"1964N0041","staur001",1964,"HOU","O",,"GDP","MLN196405260",1,0,,,,
"1964N0042","whitm103",1964,"HOU","O",,"SO","NYN196406040",0,1,,,,
"1964N0043","wynnj101",1964,"HOU","O",,"SO","CIN196404130",1,2,,,,
"1964N0044","bollf101",1964,"MLN","O",,"GDP","MLN196406212",1,0,,,,
"1964N0045","delam101",1964,"MLN","O",,"AB","CIN196409050",2,1,,,,
"1964N0046","delam101",1964,"MLN","O",,"R","CIN196409050",1,0,,,,
"1964N0047","woodw101",1964,"MLN","O",,"AB","CIN196409050",1,2,,,,
"1964N0048","woodw101",1964,"MLN","O",,"R","CIN196409050",0,1,,,,
"1964N0049","mathe101",1964,"MLN","O",,"CS","MLN196408090",0,1,,,,
"1964N0050","menkd101",1964,"MLN","O",,"GDP","MLN196406212",1,0,,,,
"1964N0051","sadob102",1964,"MLN","O",,"SO","MLN196408290",1,0,,,,
"1964N0052","rojac101",1964,"PHI","O",,"GDP","PHI196406050",1,2,,,,
"1964N0053","alleg101",1964,"PIT","O",,"GDP","PIT196407132",1,0,,,,
"1964N0054","bailb103",1964,"PIT","O",,"GDP","CHN196408141",1,0,,,,
