ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1907A0638,keefb101,1907,NYA,O,,AB,BOS190706260,2,0,,,,,
1907A0639,keelw101,1907,NYA,O,,AB,PHA190705030,5,4,,,,,
1907A0640,keelw101,1907,NYA,O,,AB,CLE190708120,5,3,,,,,
1907A0641,keelw101,1907,NYA,O,,AB,DET190708160,3,4,,,,,
1907A0642,keelw101,1907,NYA,O,,2B,,6,5,,,,Sheets show 6 2B,
1907A0644,kitsf101,1907,NYA,O,,2B,,0,1,,,,Sheets show 0 2B,
1907A0645,kitsf101,1907,NYA,O,,SH,,2,1,,,,Sheets show 2 SH,
1907A0646,kitsf101,1907,NYA,D,P,ERR,,2,1,,,,Sheets show 2 ERR at P,
1907A0647,kleir101,1907,NYA,O,,H,,72,71,,,,Sheets show 72 H,
1907A0649,kleir101,1907,NYA,O,,SH,CHA190707182,0,1,,,,,
1907A0650,kleir101,1907,NYA,D,C,G,NYA190708101,0,1,,,,,
1907A0654,lapof101,1907,NYA,D,1B,ERR,NYA190708050,1,0,,,,,
1907A0655,lapof101,1907,NYA,D,3B,G,PHA190709061,1,0,1907A0660,,,Officially 2 CF and no 3B in game,
1907A0656,lapof101,1907,NYA,D,3B,G,PHA190709062,1,0,1907A0658,,,Officially 2 CF and no 3B in game,
1907A0657,lapof101,1907,NYA,D,3B,G,PHA190709070,1,0,1907A0662,,,,
1907A0658,lapof101,1907,NYA,D,3B,ERR,PHA190709062,1,0,1907A0661,,,Officially 2 CF and no 3B in game,
1907A0660,lapof101,1907,NYA,D,OF,G,PHA190709061,0,1,1907A0655,,,Officially 2 CF and no 3B in game,
1907A0661,lapof101,1907,NYA,D,OF,G,PHA190709062,0,1,1907A0664,,,Officially 2 CF and no 3B in game,
1907A0662,lapof101,1907,NYA,D,OF,G,PHA190709070,0,1,1907A0657,,,,
1907A0663,lapof101,1907,NYA,D,OF,ERR,,8,9,,,,Sheets show 8 ERR in OF,
1907A0664,lapof101,1907,NYA,D,OF,ERR,PHA190709062,0,1,1907A0656,,,Officially 2 CF and no 3B in game,
1907A0666,lapof101,1907,NYA,D,OF,LFG,,8,14,,,,Games by outfield position not kept officially,Y
1907A0667,lapof101,1907,NYA,D,OF,CFG,,12,13,,,,Games by outfield position not kept officially,Y
1907A0668,lapof101,1907,NYA,D,OF,RFG,,40,36,,,,Games by outfield position not kept officially,Y
1907A0669,loudb101,1907,NYA,O,,SH,,1,0,,,,Sheets show 1 SH,
1907A0670,morig101,1907,NYA,O,,G,,125,126,,,,Sheets show 125 G,
1907A0671,morig101,1907,NYA,O,,AB,NYA190708031,4,1,,,,,
1907A0672,morig101,1907,NYA,O,,2B,,18,16,,,,Sheets show 18 2B,
1907A0674,morig101,1907,NYA,O,,3B,,3,5,,,,Sheets show 3 3B,
1907A0678,morig101,1907,NYA,D,2B,G,NYA190706120,1,0,1907A0680,,,Officially 2 CF and no 2B in game,
1907A0679,morig101,1907,NYA,D,2B,G,BOS190706220,0,1,1907A0683,,,Officially 2 2B and no 3B in game,
1907A0680,morig101,1907,NYA,D,2B,ERR,NYA190706120,1,0,1907A0685,,,Officially 2 CF and no 2B in game,
1907A0681,morig101,1907,NYA,D,2B,ERR,NYA190706170,1,0,,,,,
1907A0682,morig101,1907,NYA,D,3B,G,,84,91,,,,Sheets show 84 G at 3B,
1907A0683,morig101,1907,NYA,D,3B,G,BOS190706220,1,0,1907A0679,,,Officially 2 2B and no 3B in game,
1907A0685,morig101,1907,NYA,D,OF,G,NYA190706120,0,1,1907A0686,,,Officially 2 CF and no 2B in game,
1907A0686,morig101,1907,NYA,D,OF,ERR,NYA190706120,0,1,1907A0678,,,Officially 2 CF and no 2B in game,
1907A0690,ortha101,1907,NYA,O,,G,NYA190708060,1,0,,,,,
1907A0691,ortha101,1907,NYA,O,,G,NYA190708102,1,0,1907A0692,,,,
1907A0692,ortha101,1907,NYA,O,,AB,NYA190708102,1,0,1907A0693,,,,
1907A0693,ortha101,1907,NYA,O,,H,NYA190708102,1,0,1907A0691,,,,
1907A0694,ortha101,1907,NYA,D,P,ERR,,8,9,,,,Sheets show 8 ERR at P,
1907A0697,rickb101,1907,NYA,D,1B,G,CLE190708140,0,1,1907A0699,,,Officially 2 1B and no LF in game,
1907A0698,rickb101,1907,NYA,D,1B,G,CHA190708230,0,1,1907A0700,,,,
1907A0699,rickb101,1907,NYA,D,OF,G,CLE190708140,1,0,1907A0697,,,Officially 2 1B and no LF in game,
1907A0700,rickb101,1907,NYA,D,OF,G,CHA190708230,1,0,1907A1498,,,,
1907A0702,rickb101,1907,NYA,D,OF,LFG,,22,20,,,,Games by outfield position not kept officially,Y
1907A0703,thomi101,1907,NYA,O,,R,NYA190708102,1,0,,OPP,,,
1907A0706,willj106,1907,NYA,O,,G,,140,139,,,,Sheets show 140 G,
1907A0707,willj106,1907,NYA,O,,AB,,505,504,,,,Sheets show 505 AB,
1907A0708,willj106,1907,NYA,O,,3B,,13,11,,,,Sheets show 13 3B,
1907A0710,willj106,1907,NYA,D,2B,G,,140,139,,,,Sheets show 140 G at 2B,
1907A0711,willj106,1907,NYA,D,2B,ERR,NYA190706120,1,0,,,,,
1907A0713,bendc101,1907,PHA,O,,G,PHA190709160,1,0,1907A0715,,,,
1907A0714,bendc101,1907,PHA,O,,AB,SLA190708242,2,3,,,,,
1907A0715,bendc101,1907,PHA,O,,AB,PHA190709160,1,0,1907A0718,,,,
1907A0717,bendc101,1907,PHA,O,,SH,PHA190708070,1,0,,,,,
1907A0718,bendc101,1907,PHA,D,1B,G,PHA190709160,1,0,1907A0713,,,,
1907A0719,berrc101,1907,PHA,O,,H,,5,4,,,,No official sheets for Berry,
1907A0721,berrc101,1907,PHA,D,C,ERR,,1,2,,,,No official sheets for Berry,
1907A0722,colle101,1907,PHA,O,,G,NYA190707042,1,0,1907A0723,,,,
1907A0723,colle101,1907,PHA,O,,AB,NYA190707042,3,0,1907A0727,PAA,,,
1907A0724,colle101,1907,PHA,O,,H,,5,8,,,,Sheets show 5 AB,
1907A0725,colle101,1907,PHA,O,,H,WS1190710041,1,0,,,,,
1907A0727,colle101,1907,PHA,D,SS,G,NYA190707042,1,0,1907A0722,,,,
1907A0729,collj103,1907,PHA,O,,SH,NYA190708310,0,1,,,,,
1907A0730,collj103,1907,PHA,D,3B,G,,97,98,,,,Sheets show 97 G at 3B,
1907A0732,crosm101,1907,PHA,D,SS,G,WS1190706032,0,1,1907A0735,,,Officially 2 SS and no 2B in game,
1907A0733,crosm101,1907,PHA,D,SS,G,PHA190706070,0,1,,,,Officially 2 SS and no 2B in game,
1907A0734,crosm101,1907,PHA,D,SS,ERR,BOS190704270,1,0,,,,,
1907A0735,crosm101,1907,PHA,D,SS,ERR,WS1190706032,0,1,1907A0737,,,Officially 2 SS and no 2B in game,
1907A0737,crosm101,1907,PHA,D,2B,G,WS1190706032,1,0,1907A0739,,,Officially 2 SS and no 2B in game,
1907A0739,crosm101,1907,PHA,D,2B,ERR,WS1190706032,1,0,1907A0732,,,Officially 2 SS and no 2B in game,
1907A0740,davih101,1907,PHA,O,,AB,,572,582,,,,Sheets show 572 AB,
1907A0741,davih101,1907,PHA,O,,R,DET190705180,2,1,,OPP,,,
1907A0742,davih101,1907,PHA,O,,H,DET190705180,2,1,,,,,
1907A0743,davih101,1907,PHA,O,,H,PHA190710030,2,1,,,,,
1907A0745,davih101,1907,PHA,D,1B,ERR,,28,38,,,,Sheets show 28 ERR at 1B,
1907A0746,hartt102,1907,PHA,O,,AB,PHA190706241,2,4,,,,,
1907A0747,hartt102,1907,PHA,O,,AB,WS1190710052,2,1,,,,,
1907A0748,hartt102,1907,PHA,O,,H,,144,142,,,,Sheets show 144 H,
1907A0751,knigj102,1907,PHA,O,,SH,PHA190705291,0,1,,,,,
1907A0753,lordb101,1907,PHA,O,,2B,,4,3,,,,Sheets show 4 2B,
1907A0754,lordb101,1907,PHA,O,,SH,PHA190706241,0,1,,,,,
1907A0756,lordb101,1907,PHA,D,OF,LFG,,14,10,,,,Games by outfield position not kept officially,Y
1907A0757,lordb101,1907,PHA,D,OF,CFG,,36,40,,,,Games by outfield position not kept officially,Y
1907A0759,murpd106,1907,PHA,O,,SH,PHA190704150,1,0,,,,,
1907A0760,murpd106,1907,PHA,D,2B,G,DET190707050,0,1,,,,,
1907A0761,murpd106,1907,PHA,D,2B,ERR,CLE190708150,1,0,,,,,
1907A0763,nichs101,1907,PHA,O,,G,,123,124,,,,Sheets show 123 G,
1907A0768,nichs101,1907,PHA,O,,SH,PHA190706241,1,0,,,,,
1907A0770,nichs101,1907,PHA,D,3B,G,PHA190705302,0,1,,,,,
1907A0771,nichs101,1907,PHA,D,3B,G,PHA190709031,1,0,,,,Officially 2 SS and no 3B in game,
1907A0772,nichs101,1907,PHA,D,3B,G,PHA190709032,1,0,,,,Officially 2 SS and no 3B in game,
1907A0773,nichs101,1907,PHA,D,3B,ERR,,3,5,,,,Sheets show 3 ERR at 3B,
1907A0774,nichs101,1907,PHA,D,3B,ERR,PHA190709031,1,0,,,,Officially 2 SS and no 3B in game,
1907A0775,nichs101,1907,PHA,D,SS,G,,79,82,,,,Sheets show 79 G at SS,
1907A0776,nichs101,1907,PHA,D,SS,G,PHA190709031,0,1,,,,Officially 2 SS and no 3B in game,
1907A0777,nichs101,1907,PHA,D,SS,G,PHA190709032,0,1,,,,Officially 2 SS and no 3B in game,
1907A0778,nichs101,1907,PHA,D,SS,ERR,,35,33,,,,Sheets show 35 ERR at SS,
1907A0780,nichs101,1907,PHA,D,SS,ERR,PHA190709031,0,1,,,,Officially 2 SS and no 3B in game,
1907A0783,oldrr101,1907,PHA,O,,AB,PHA190707300,3,2,,,,,
1907A0784,oldrr101,1907,PHA,O,,AB,WS1190710041,4,2,,,,,
1907A0785,oldrr101,1907,PHA,O,,R,PHA190707310,1,0,,OPP,,,
1907A0786,oldrr101,1907,PHA,O,,H,,128,126,,,,Sheets show 128 H,
1907A0788,oldrr101,1907,PHA,O,,SH,PHA190707310,0,1,,,,,
1907A0789,oldrr101,1907,PHA,D,OF,ERR,PHA190707310,1,0,,,,,
1907A0790,plane101,1907,PHA,O,,AB,WS1190704300,4,3,,,,,
1907A0792,plane101,1907,PHA,O,,SH,PHA190706200,1,0,,,,,
1907A0795,schro101,1907,PHA,O,,G,PHA190709240,1,0,1907A0799,,,,
1907A0796,schro101,1907,PHA,O,,2B,,18,16,,,,Sheets show 18 2B,
1907A0797,schro101,1907,PHA,O,,SH,PHA190709142,0,1,,PAA,,,
1907A0798,schro101,1907,PHA,D,C,G,,98,99,,,,Sheets show 98 G at C,
1907A0799,schro101,1907,PHA,D,C,G,PHA190709240,1,0,1907A0795,,,,
1907A0806,buelf101,1907,SLA,O,,G,BOS190706150,0,1,1907A0807,,,,
1907A0807,buelf101,1907,SLA,O,,AB,BOS190706150,0,4,1907A0810,,,,
1907A0809,buelf101,1907,SLA,O,,SH,SLA190705150,0,1,,,,,
1907A0810,buelf101,1907,SLA,D,C,G,BOS190706150,0,1,1907A0878,,,,
1907A0811,buelf101,1907,SLA,D,C,ERR,SLA190705150,1,0,,,,,
1907A0813,butlk102,1907,SLA,O,,G,NYA190706180,1,0,1907A0814,,,Officially no 3B in game,
1907A0814,butlk102,1907,SLA,O,,AB,NYA190706180,4,0,1907A0815,,,Officially no 3B in game,
1907A0815,butlk102,1907,SLA,O,,H,NYA190706180,1,0,1907A0818,,,Officially no 3B in game,
1907A0816,butlk102,1907,SLA,O,,SH,SLA190706260,1,0,,,,,
1907A0818,butlk102,1907,SLA,D,3B,G,NYA190706180,1,0,1907A0813,,,Officially no 3B in game,
1907A0821,delaj103,1907,SLA,D,3B,G,,19,21,,,,Sheets show 19 G at 3B,
1907A0822,dinnb101,1907,SLA,O,,AB,SLA190707120,3,2,,,,,
1907A0823,dinnb101,1907,SLA,O,,AB,SLA190708241,3,2,,,,,
1907A0825,gladf101,1907,SLA,O,,2B,,4,3,,,,Sheets show 4 2B,
1907A0827,hartr102,1907,SLA,O,,AB,,214,220,,,,Sheets show 214 AB,
1907A0829,hartr102,1907,SLA,O,,SH,PHA190707300,0,1,,,,,
1907A0831,hartr102,1907,SLA,D,2B,G,,15,12,,,,Sheets show 15 G,
1907A0832,hartr102,1907,SLA,D,2B,G,NYA190706190,0,1,1907A0836,,,Officially 2 2B and no 3B in game,
1907A0833,hartr102,1907,SLA,D,2B,G,NYA190706200,0,1,1907A0837,,,Officially 2 2B and no 3B in game,
1907A0834,hartr102,1907,SLA,D,2B,G,NYA190706210,0,1,1907A0838,,,Officially 2 2B and no 3B in game,
1907A0836,hartr102,1907,SLA,D,3B,G,NYA190706190,1,0,1907A0832,,,Officially 2 2B and no 3B in game,
1907A0837,hartr102,1907,SLA,D,3B,G,NYA190706200,1,0,1907A0833,,,Officially 2 2B and no 3B in game,
1907A0838,hartr102,1907,SLA,D,3B,G,NYA190706210,1,0,1907A0834,,,Officially 2 2B and no 3B in game,
1907A0839,hartr102,1907,SLA,D,3B,G,WS1190707260,1,0,1907A0844,,,,
1907A0842,hartr102,1907,SLA,D,3B,ERR,CLE190709171,0,1,,,,,
1907A0844,hartr102,1907,SLA,D,SS,G,WS1190707260,0,1,1907A0939,,,,
1907A0847,hempc101,1907,SLA,O,,AB,NYA190708102,4,5,,,,,
1907A0850,hempc101,1907,SLA,D,OF,ERR,SLA190705180,1,0,,,,,
1907A0852,hempc101,1907,SLA,D,OF,CFG,,133,134,,,,Games by outfield position not kept officially,Y
1907A0853,hempc101,1907,SLA,D,OF,RFG,,20,19,,,,Games by outfield position not kept officially,Y
1907A0855,howeh101,1907,SLA,D,P,ERR,WS1190707260,1,0,,,,,
1907A0857,jacob101,1907,SLA,D,P,ERR,CHA190705301,1,0,,,,,
1907A0858,jonet103,1907,SLA,O,,AB,SLA190705120,3,4,,,,,
1907A0860,jonet103,1907,SLA,O,,2B,,16,17,,,,Sheets show 16 2B,
1907A0863,jonet103,1907,SLA,D,1B,ERR,NYA190706180,1,0,,,,,
1907A0864,jonet103,1907,SLA,D,1B,ERR,SLA190707210,1,0,,,,,
1907A0867,nileh101,1907,SLA,O,,G,DET190704260,1,0,,,,,
1907A0868,nileh101,1907,SLA,O,,G,SLA190705070,1,0,1907A0872,,,,
1907A0869,nileh101,1907,SLA,O,,AB,SLA190705240,4,5,,,,,
1907A0870,nileh101,1907,SLA,O,,2B,,11,9,,,,Sheets show 11 2B,
1907A0872,nileh101,1907,SLA,O,,SH,SLA190705070,1,0,1907A0868,,,,
1907A0873,nileh101,1907,SLA,D,2B,G,,115,116,,,,Sheets show 115 G,
1907A0874,nileh101,1907,SLA,D,2B,G,SLA190706230,0,1,,,,,
1907A0876,nileh101,1907,SLA,D,OF,CFG,,1,0,,,,Games by outfield position not kept officially,Y
1907A0877,nileh101,1907,SLA,D,OF,RFG,,0,1,,,,Games by outfield position not kept officially,Y
1907A0878,oconj104,1907,SLA,O,,G,BOS190706150,1,0,1907A0879,,,,
1907A0879,oconj104,1907,SLA,O,,AB,BOS190706150,4,0,1907A0880,,,,
1907A0880,oconj104,1907,SLA,D,C,G,BOS190706150,1,0,1907A0806,,,,
1907A0882,peltb101,1907,SLA,O,,AB,SLA190704140,3,4,,,,,
1907A0883,peltb101,1907,SLA,O,,AB,SLA190708182,2,3,,,,,
1907A0884,peltb101,1907,SLA,O,,R,,5,4,,,,Sheets show 5 R,
1907A0887,picko101,1907,SLA,O,,R,SLA190707160,1,0,,OPP,,,
1907A0888,picko101,1907,SLA,O,,R,SLA190709142,2,0,,OPP,,,
1907A0889,picko101,1907,SLA,O,,H,,160,159,,,,Sheets show 160 H,
1907A0890,picko101,1907,SLA,O,,H,PHA190707310,2,1,,,,,
1907A0892,picko101,1907,SLA,O,,SH,SLA190706020,1,0,,,,,
1907A0893,picko101,1907,SLA,O,,SH,BOS190706150,1,0,,,,,
1907A0894,picko101,1907,SLA,O,,SH,SLA190708160,1,0,,,,,
1907A0895,picko101,1907,SLA,D,OF,G,,150,151,,,,Sheets show 150 G in OF,
1907A0896,picko101,1907,SLA,D,OF,ERR,SLA190708160,0,2,,,,,
1907A0898,picko101,1907,SLA,D,OF,CFG,,19,22,,,,Games by outfield position not kept officially,Y
1907A0899,picko101,1907,SLA,D,OF,RFG,,131,128,,,,Games by outfield position not kept officially,Y
1907A0900,spent101,1907,SLA,O,,G,SLA190707160,0,1,1907A0901,,,,
1907A0901,spent101,1907,SLA,O,,AB,SLA190707160,0,4,1907A0906,,,,
1907A0902,spent101,1907,SLA,O,,AB,BOS190708030,4,3,,,,,
1907A0903,spent101,1907,SLA,O,,3B,,2,1,,,,Sheets show 2 3B,
1907A0906,spent101,1907,SLA,D,C,G,SLA190707160,0,1,1907A0908,,,,
1907A0907,stepj104,1907,SLA,O,,G,,59,58,,,,Sheets show 59 G,
1907A0908,stepj104,1907,SLA,O,,G,SLA190707160,1,0,1907A0909,,,,
1907A0909,stepj104,1907,SLA,O,,AB,SLA190707160,4,0,1907A0914,,,,
1907A0910,stepj104,1907,SLA,O,,H,,36,35,,,,Sheets show 36 H,
1907A0911,stepj104,1907,SLA,O,,2B,,7,6,,,,Sheets show 7 2B,
1907A0912,stepj104,1907,SLA,O,,3B,,2,3,,,,Sheets show 2 3B,
1907A0914,stepj104,1907,SLA,D,C,G,SLA190707160,1,0,1907A0900,,,,
1907A0915,stepj104,1907,SLA,D,C,G,DET190708310,0,1,,,,,
1907A0917,stong101,1907,SLA,O,,AB,,595,596,,,,Sheets show 595 AB,
1907A0918,stong101,1907,SLA,O,,2B,,14,13,,,,Sheets show 14 2B,
1907A0919,stong101,1907,SLA,O,,2B,SLA190705260,1,0,1907A0923,,,,
1907A0920,stong101,1907,SLA,O,,2B,PHA190707310,0,1,,,,,
1907A0921,stong101,1907,SLA,O,,2B,NYA190708102,0,1,,,,,
1907A0922,stong101,1907,SLA,O,,3B,,13,11,,,,Sheets show 13 3B,
1907A0923,stong101,1907,SLA,O,,3B,SLA190705260,0,1,1907A0919,,,,
1907A0925,stong101,1907,SLA,O,,SH,SLA190706020,1,0,,,,,
1907A0926,stong101,1907,SLA,O,,SH,PHA190707310,0,2,,PAA,,,
1907A0927,wallb101,1907,SLA,O,,AB,BOS190710010,2,3,,PAA,,,
1907A0928,wallb101,1907,SLA,O,,2B,,19,20,,,,Sheets show 19 2B,
1907A0930,wallb101,1907,SLA,D,SS,G,SLA190707080,0,1,,,,,
1907A0931,wallb101,1907,SLA,D,SS,G,SLA190707110,0,1,,,,,
1907A0932,wallb101,1907,SLA,D,SS,G,SLA190707120,0,1,,,,,
1907A0933,wallb101,1907,SLA,D,SS,G,SLA190707130,0,1,,,,,
1907A0935,yeagj101,1907,SLA,O,,3B,,6,7,,,,Sheets show 6 3B,
1907A0939,yeagj101,1907,SLA,D,3B,G,WS1190707260,0,1,1907A0943,,,,
1907A0941,yeagj101,1907,SLA,D,3B,ERR,,21,20,,,,Sheets show 21 ERR at 3B,
1907A0943,yeagj101,1907,SLA,D,SS,G,WS1190707260,1,0,1907A0839,,,,
1907A0945,altid101,1907,WS1,O,,G,WS1190707240,1,2,,,,7-24 game data entered twice,
1907A0946,altid101,1907,WS1,O,,AB,BOS190707030,3,4,,,,,
1907A0947,altid101,1907,WS1,O,,AB,WS1190707240,4,8,,,,7-24 game data entered twice,
1907A0948,altid101,1907,WS1,O,,2B,,11,15,,,,Sheets show 11 2B,
1907A0949,altid101,1907,WS1,O,,2B,WS1190708010,1,0,,,,,
1907A0950,altid101,1907,WS1,O,,2B,CHA190708170,1,0,,,,,
1907A0951,altid101,1907,WS1,O,,2B,BOS190709072,1,0,1907A0953,,,,
1907A0952,altid101,1907,WS1,O,,3B,,6,5,,,,Sheets show 6 3B,
1907A0953,altid101,1907,WS1,O,,3B,BOS190709072,0,1,1907A0951,,,,
1907A0956,altid101,1907,WS1,D,SS,ERR,WS1190706210,3,0,,,,,
1907A0959,altid101,1907,WS1,D,OF,CFG,,17,19,,,,Games by outfield position not kept officially,Y
1907A0960,andej101,1907,WS1,O,,G,WS1190707240,1,2,,,,7-24 game data entered twice,
1907A0961,andej101,1907,WS1,O,,AB,WS1190707240,4,8,,,,7-24 game data entered twice,
1907A0962,andej101,1907,WS1,O,,R,WS1190706031,1,0,,OPP,,,
1907A0963,andej101,1907,WS1,O,,H,WS1190707240,2,4,,,,7-24 game data entered twice,
1907A0964,andej101,1907,WS1,O,,2B,,13,12,,,,Sheets show 13 2B,
1907A0965,andej101,1907,WS1,D,1B,G,,62,61,,,,Sheets show 62 G at 1B,
1907A0966,andej101,1907,WS1,D,OF,G,,27,26,,,,Sheets show 27 G in OF,
1907A0967,andej101,1907,WS1,D,OF,G,CLE190707190,1,0,,,,,
1907A0968,andej101,1907,WS1,D,OF,LFG,,27,26,,,,Games by outfield position not kept officially,Y
1907A0969,andej101,1907,WS1,D,OF,CFG,,1,0,,,,Games by outfield position not kept officially,Y
1907A0970,blanc103,1907,WS1,O,,G,BOS190704160,1,0,1907A0976,,,,
1907A0971,blanc103,1907,WS1,O,,G,WS1190705280,1,0,,,,,
1907A0972,blanc103,1907,WS1,O,,R,WS1190709091,0,1,1907A0973,COL,,,
1907A0973,blanc103,1907,WS1,O,,H,WS1190709091,1,0,1907A0972,COL,,,
1907A0975,blanc103,1907,WS1,O,,SH,WS1190708021,1,0,,,,,
1907A0976,blanc103,1907,WS1,D,C,G,BOS190704160,1,0,1907A0970,,,,
1907A0977,blanc103,1907,WS1,D,C,G,WS1190706031,0,1,,,,,
1907A0978,blanc103,1907,WS1,D,C,G,CHA190707110,0,1,1907A0987,,,,
1907A0979,blanc103,1907,WS1,D,C,G,WS1190710030,1,0,1907A0981,,,Officially 2 1B and no C in game,
1907A0980,blanc103,1907,WS1,D,C,G,WS1190710042,1,0,1907A0982,,,Officially 2 1B and no C in game,
1907A0981,blanc103,1907,WS1,D,C,ERR,WS1190710030,1,0,1907A0983,,,Officially 2 1B and no C in game,
1907A0982,blanc103,1907,WS1,D,C,ERR,WS1190710042,1,0,1907A0984,,,Officially 2 1B and no C in game,
1907A0983,blanc103,1907,WS1,D,1B,G,WS1190710030,0,1,1907A0985,,,Officially 2 1B and no C in game,
1907A0984,blanc103,1907,WS1,D,1B,G,WS1190710042,0,1,1907A0986,,,Officially 2 1B and no C in game,
1907A0985,blanc103,1907,WS1,D,1B,ERR,WS1190710030,0,1,1907A0979,,,Officially 2 1B and no C in game,
1907A0986,blanc103,1907,WS1,D,1B,ERR,WS1190710042,0,1,1907A0980,,,Officially 2 1B and no C in game,
1907A0987,blanc103,1907,WS1,D,OF,G,CHA190707110,1,0,1907A0988,,,,
1907A0988,blanc103,1907,WS1,D,OF,CFG,CHA190707110,1,0,1907A0978,,,,
1907A0989,blocb101,1907,WS1,O,,G,WS1190710052,1,0,1907A1503,,,,
1907A0991,clymo101,1907,WS1,O,,G,WS1190709170,1,0,1907A0992,,,,
1907A0992,clymo101,1907,WS1,O,,AB,WS1190709170,1,0,1907A0991,,,,
1907A0993,clymo101,1907,WS1,O,,2B,,6,5,,,,Sheets show 6 2B,
1907A0995,clymo101,1907,WS1,D,OF,LFG,,28,27,,,,Games by outfield position not kept officially,Y
1907A0996,clymo101,1907,WS1,D,OF,CFG,,0,1,,,,Games by outfield position not kept officially,Y
1907A0998,crosl101,1907,WS1,O,,SB,,5,3,,,,sheets show 5 SB,
1907A0999,crosl101,1907,WS1,O,,SH,WS1190705301,1,0,,,,,
1907A1001,delaj103,1907,WS1,O,,G,PHA190706252,1,0,1907A1003,,,,
1907A1002,delaj103,1907,WS1,O,,G,WS1190710052,1,0,1907A1010,,,,
1907A1003,delaj103,1907,WS1,O,,AB,PHA190706252,3,0,1907A1004,,,,
1907A1004,delaj103,1907,WS1,O,,H,PHA190706252,1,0,1907A1014,,,,
1907A1005,delaj103,1907,WS1,O,,H,CLE190708201,1,0,,,,,
1907A1006,delaj103,1907,WS1,O,,2B,,19,18,,,,Sheets show 19 2B,
1907A1007,delaj103,1907,WS1,O,,3B,,8,7,,,,Sheets show 8 3B,
1907A1010,delaj103,1907,WS1,D,2B,G,WS1190710052,1,0,1907A1002,,,,
1907A1011,delaj103,1907,WS1,D,2B,ERR,,21,22,,,,Sheets show 21 ERR at 2B,
1907A1013,delaj103,1907,WS1,D,3B,G,,28,27,,,,Sheets show 28 G at 3B,
1907A1014,delaj103,1907,WS1,D,3B,G,PHA190706252,1,0,1907A1106,,,,
1907A1015,delaj103,1907,WS1,D,3B,G,DET190707161,0,1,1907A1024,,,,
1907A1016,delaj103,1907,WS1,D,3B,G,DET190707162,0,1,1907A1025,,,,
1907A1017,delaj103,1907,WS1,D,3B,G,DET190707170,0,1,1907A1026,,,,
1907A1018,delaj103,1907,WS1,D,3B,G,DET190707181,0,1,1907A1027,,,,
1907A1019,delaj103,1907,WS1,D,3B,G,DET190707182,0,1,1907A1028,,,,
1907A1020,delaj103,1907,WS1,D,3B,G,CLE190707190,1,0,,,,,
1907A1021,delaj103,1907,WS1,D,3B,G,CLE190707200,1,0,,,,,
1907A1022,delaj103,1907,WS1,D,3B,G,WS1190707250,1,0,,,,,
1907A1023,delaj103,1907,WS1,D,3B,G,WS1190707260,1,0,,,,,
1907A1024,delaj103,1907,WS1,D,OF,G,DET190707161,1,0,1907A1120,,,,
1907A1025,delaj103,1907,WS1,D,OF,G,DET190707162,1,0,1907A1121,,,,
1907A1026,delaj103,1907,WS1,D,OF,G,DET190707170,1,0,1907A1122,,,,
1907A1027,delaj103,1907,WS1,D,OF,G,DET190707181,1,0,1907A1123,,,,
1907A1028,delaj103,1907,WS1,D,OF,G,DET190707182,1,0,1907A1124,,,,
1907A1029,delaj103,1907,WS1,D,OF,CFG,,4,0,,,,Games by outfield position not kept officially,Y
1907A1031,falkc101,1907,WS1,O,,SH,CHA190708160,1,0,,,,,
1907A1032,falkc101,1907,WS1,D,P,ERR,WS1190709110,0,1,,,,,
1907A1033,ganlb101,1907,WS1,O,,AB,,604,605,,,,Sheets show 604 AB,
1907A1034,ganlb101,1907,WS1,O,,AB,WS1190709280,1,3,,,,,
1907A1035,ganlb101,1907,WS1,O,,H,,162,167,,,,Sheets show 162 H,
1907A1037,ganlb101,1907,WS1,O,,SH,WS1190705280,1,0,,,,,
1907A1038,ganlb101,1907,WS1,O,,SH,BOS190709072,1,0,,,,,
1907A1039,ganlb101,1907,WS1,D,OF,ERR,BOS190707042,1,0,,,,,
1907A1040,ganlb101,1907,WS1,D,OF,ERR,CHA190707120,1,0,,,,,
1907A1041,ganlb101,1907,WS1,D,OF,LFG,,61,62,,,,Games by outfield position not kept officially,Y
1907A1042,ganlb101,1907,WS1,D,OF,CFG,,14,13,,,,Games by outfield position not kept officially,Y
1907A1043,ganlb101,1907,WS1,D,OF,RFG,,80,78,,,,Games by outfield position not kept officially,Y
1907A1044,gehrh101,1907,WS1,O,,AB,,36,44,,,,6 games entered twice on sheets,
1907A1045,gehrh101,1907,WS1,O,,R,,6,7,,,,6 games entered twice on sheets,
1907A1048,graho101,1907,WS1,D,OF,G,,2,1,,,,Sheets show 2 G in OF,
1907A1049,graho101,1907,WS1,D,OF,CFG,,2,1,,,,Games by outfield position not kept officially,Y
1907A1050,heydm101,1907,WS1,O,,G,WS1190708010,1,0,1907A1053,,,,
1907A1051,heydm101,1907,WS1,O,,2B,,2,3,,,,Sheets show 2 2B,
1907A1053,heydm101,1907,WS1,D,C,G,WS1190708010,1,0,1907A1050,,,,
1907A1054,hickc101,1907,WS1,O,,G,,63,60,,,,Sheets show 63 G,
1907A1055,hickc101,1907,WS1,O,,G,NYA190704260,1,0,1907A1057,,,Officially no 1B in game,
