ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1907N0383,richl102,1907,PHI,O,,AB,NY1190705302,0,1,,,,,
1907N0387,thomr101,1907,PHI,O,,G,,122,121,,,,Sheets show 122 G,
1907N0389,thomr101,1907,PHI,D,OF,G,,122,121,,,,Sheets show 122 G in OF,
1907N0390,thomr101,1907,PHI,D,OF,CFG,,122,121,,,,Games by outfield position not kept officially,
1907N0392,abbae101,1907,PIT,O,,R,PHI190707060,0,1,1907N0406,,,,
1907N0396,andeg101,1907,PIT,D,OF,CFG,,26,24,,,,Games by outfield position not kept officially,
1907N0397,andeg101,1907,PIT,D,OF,RFG,,89,91,,,,Games by outfield position not kept officially,
1907N0401,gibsg101,1907,PIT,O,,AB,BSN190708200,2,3,,,,,
1907N0402,gibsg101,1907,PIT,O,,R,,27,28,,,,Sheets show 27 R,
1907N0404,gibsg101,1907,PIT,D,C,G,,110,109,,,,Sheets show 110 G at C,
1907N0406,hallb102,1907,PIT,O,,R,PHI190707060,1,0,1907N0392,,,,
1907N0408,hallb102,1907,PIT,D,OF,G,,83,84,,,,Sheets show 83 G in OF,
1907N0409,hallb102,1907,PIT,D,OF,CFG,,27,28,,,,Games by outfield position not kept officially,
1907N0410,hallb102,1907,PIT,D,OF,RFG,,46,45,,,,Games by outfield position not kept officially,
1907N0412,leact101,1907,PIT,O,,AB,NY1190708220,4,3,,,,,
1907N0413,leact101,1907,PIT,O,,AB,PHI190708290,3,2,,,,,
1907N0419,leifl101,1907,PIT,O,,AB,PIT190706140,4,3,,,,,
1907N0420,leifl101,1907,PIT,O,,AB,NY1190708220,6,5,,,,,
1907N0428,phild101,1907,PIT,O,,AB,NY1190708240,2,3,,,,,
1907N0432,smith104,1907,PIT,O,,G,PIT190706200,1,0,1907N0433,,,,
1907N0433,smith104,1907,PIT,O,,R,PIT190706200,1,0,1907N0442,,,,
1907N0436,stora101,1907,PIT,O,,AB,PIT190709050,2,3,,,,,
1907N0437,stora101,1907,PIT,O,,R,BSN190708210,1,0,,OPP,,,
1907N0442,wagnh101,1907,PIT,O,,R,PIT190706200,1,2,1907N0432,,,,
1907N0448,burnj107,1907,SLN,O,,G,SLN190709082,0,1,1907N0449,,,,
1907N0449,burnj107,1907,SLN,O,,AB,SLN190709082,0,3,1907N0451,,,,
1907N0451,burnj107,1907,SLN,D,OF,G,SLN190709082,0,1,1907N0513,,,,
1907N0452,burnj107,1907,SLN,D,OF,CFG,,56,59,,,,Games by outfield position not kept officially,
1907N0453,burnj107,1907,SLN,D,OF,RFG,,2,0,,,,Games by outfield position not kept officially,
1907N0454,barrs101,1907,SLN,O,,AB,,295,294,,,,Sheets show 295 AB,
1907N0455,barrs101,1907,SLN,O,,SH,PHI190708190,1,0,,,,,
1907N0462,byrnb101,1907,SLN,O,,AB,CHN190706230,4,3,,,,,
1907N0466,hoela101,1907,SLN,O,,G,CIN190705050,1,0,,,,,
1907N0468,hoela101,1907,SLN,O,,SH,SLN190706081,0,1,,,,,
1907N0471,hoela101,1907,SLN,D,SS,G,BRO190707180,1,0,,,,,
1907N0474,holle102,1907,SLN,D,SS,ERR,SLN190706050,1,0,,,,,
1907N0484,marsd102,1907,SLN,O,,G,SLN190709022,0,1,1907N0487,,,,
1907N0485,marsd102,1907,SLN,O,,AB,BSN190705210,3,5,,PAA,,,
1907N0486,marsd102,1907,SLN,O,,AB,CHN190706230,4,3,,,,,
1907N0487,marsd102,1907,SLN,O,,AB,SLN190709022,0,3,1907N0488,,,,
1907N0488,marsd102,1907,SLN,O,,H,SLN190709022,0,1,1907N0490,,,,
1907N0490,marsd102,1907,SLN,D,C,G,SLN190709022,0,1,1907N0499,,,,
1907N0496,murrr103,1907,SLN,O,,SH,PIT190707030,1,0,,,,,
1907N0498,noonp101,1907,SLN,O,,G,,75,74,,,,Sheets show 75 G,
1907N0499,noonp101,1907,SLN,O,,G,SLN190709022,1,0,1907N0501,,,,
1907N0501,noonp101,1907,SLN,O,,AB,SLN190709022,3,0,1907N0502,,,,
1907N0502,noonp101,1907,SLN,O,,H,SLN190709022,1,0,1907N0505,,,,
1907N0504,noonp101,1907,SLN,O,,SH,SLN190706081,1,0,,,,,
1907N0505,noonp101,1907,SLN,D,C,G,SLN190709022,1,0,1907N0484,,,,
1907N0509,ohart101,1907,SLN,D,OF,CFG,,1,0,,,,Games by outfield position not kept officially,
1907N0512,shawa102,1907,SLN,D,OF,ERR,,2,1,,,,Sheets show 2 ERR in OF,
1907N0513,wolth101,1907,SLN,O,,G,SLN190709082,1,0,1907N0514,,,,
1907N0514,wolth101,1907,SLN,O,,AB,SLN190709082,3,0,1907N0515,,,,
1907N0515,wolth101,1907,SLN,D,OF,G,SLN190709082,1,0,1907N0448,,,,
1907N0516,wolth101,1907,SLN,D,OF,ERR,,0,1,,,,Sheets show 0 ERR in OF,
1907N0517,wolth101,1907,SLN,D,OF,CFG,,7,6,,,,Games by outfield position not kept officially,
1907N0518,bellg101,1907,BRO,P,,IP,PHI190705251,7.2,8.2,,,,,
1907N0519,bellg101,1907,BRO,P,,IP,BRO190708160,6.1,6.2,,,,Sheet shows 6 1 / 2,
1907N0520,bellg101,1907,BRO,P,,IP,PIT190709190,6.1,7,,,,Game ended with 1 out in bottom of the 9th,
1907N0521,bellg101,1907,BRO,P,,SO,PHI190705251,3,2,,,,,
1907N0522,bellg101,1907,BRO,P,,SO,BRO190707220,4,3,,,,,
1907N0523,bellg101,1907,BRO,P,,SO,CIN190708112,2,1,,,,,
1907N0524,bellg101,1907,BRO,P,,SO,SLN190709230,5,1,,,,,
1907N0525,bellg101,1907,BRO,P,,BB,SLN190709230,1,5,,,,,
1907N0526,bellg101,1907,BRO,P,,BB,BSN190710052,1,4,,,,,
1907N0527,bellg101,1907,BRO,P,,HBP,BSN190710052,2,0,,,,,
1907N0528,henlw101,1907,BRO,P,,IP,,56.1,56,,,,Sheet shows 56.1,
1907N0529,henlw101,1907,BRO,P,,BB,BSN190705302,5,4,,,,,
1907N0530,mcinh101,1907,BRO,P,,IP,,200.2,199.2,,,,Sheet shows 200.2,
1907N0531,mcinh101,1907,BRO,P,,IP,PHI190704300,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0532,mcinh101,1907,BRO,P,,IP,BSN190705282,3,2.2,,,,,
1907N0533,mcinh101,1907,BRO,P,,BB,PHI190708311,3,2,,,,,
1907N0535,pastj101,1907,BRO,P,,IP,BSN190710051,8.1,8.2,,,,,
1907N0537,ruckn101,1907,BRO,P,,IP,PIT190709210,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0538,ruckn101,1907,BRO,P,,IP,BSN190710040,9.1,10,,,,Game ended with 1 out in bottom of the 10th,
1907N0539,ruckn101,1907,BRO,P,,SO,BSN190704150,4,3,,,,,
1907N0540,ruckn101,1907,BRO,P,,SO,BRO190704200,4,2,,,,,
1907N0542,ruckn101,1907,BRO,P,,HBP,BSN190704150,1,0,,,,,
1907N0544,scand101,1907,BRO,P,,BB,PHI190705240,6,5,,,,,
1907N0545,scand101,1907,BRO,P,,BB,BRO190706252,3,2,,,,,
1907N0546,scand101,1907,BRO,P,,BB,BRO190707020,4,3,,,,,
1907N0547,strie101,1907,BRO,P,,IP,SLN190707281,9.1,10,,,,Game ended with 1 out in bottom of the 10th,
1907N0548,strie101,1907,BRO,P,,SO,CHN190706150,1,7,,,,,
1907N0549,strie101,1907,BRO,P,,BB,PIT190706100,3,2,,,,,
1907N0550,strie101,1907,BRO,P,,BB,BRO190707012,0,2,,,,,
1907N0551,boulj101,1907,BSN,P,,BK,,1,2,,,,Sheet appears to show only 1 BK,
1907N0553,dessr101,1907,BSN,P,,IP,PIT190709270,1.2,1.1,,,,Sheet shows 1 1 / 2,
1907N0554,dorng101,1907,BSN,P,,IP,PIT190706060,3,2.2,,,,,
1907N0555,dorng101,1907,BSN,P,,SO,NY1190706240,2,1,,,,,
1907N0556,dorng101,1907,BSN,P,,SO,PHI190707020,6,5,,,,,
1907N0557,dorng101,1907,BSN,P,,H,BSN190707060,9,11,,OPP,,,
1907N0558,dorng101,1907,BSN,P,,HBP,BSN190708311,1,0,,,,,
1907N0559,flahp101,1907,BSN,P,,HBP,BSN190705302,1,0,,,,,
1907N0560,frocs101,1907,BSN,P,,IP,PIT190709270,6.1,6.2,,,,Sheet shows 6 1 / 2,
1907N0561,lindv101,1907,BSN,P,,IP,PIT190706060,5,5.2,,,,Sheet shows 5 1 / 2,
1907N0562,lindv101,1907,BSN,P,,IP,NY1190706220,6.2,7.1,,,,Game ended with 1 out in bottom of the 12th,
1907N0563,lindv101,1907,BSN,P,,IP,SLN190708111,8,9,1907N0776,SWAP,,,
1907N0564,lindv101,1907,BSN,P,,SO,PHI190704170,3,2,,,,,
1907N0565,lindv101,1907,BSN,P,,SO,BSN190707081,7,4,,,,,
1907N0566,lindv101,1907,BSN,P,,SO,BSN190707131,3,4,,,,,
1907N0567,lindv101,1907,BSN,P,,SO,BSN190707160,6,5,,,,,
1907N0568,lindv101,1907,BSN,P,,SO,CIN190708062,3,2,,,,,
1907N0569,lindv101,1907,BSN,P,,SO,BSN190709180,1,0,,,,,
1907N0570,lindv101,1907,BSN,P,,BB,PHI190704170,6,5,,,,,
1907N0571,lindv101,1907,BSN,P,,H,BSN190709020,8,7,,OPP,,,
1907N0573,pfeff102,1907,BSN,P,,IP,,143.2,144,,,,Sheet appears to show 143.2 IP,
1907N0574,pfeff102,1907,BSN,P,,IP,BSN190705282,7.1,7.2,,,,Sheet shows 7 1 / 2,
1907N0575,pfeff102,1907,BSN,P,,IP,PHI190706031,11,12,,,,Game ended with 0 outs in bottom of the 12th,
1907N0576,pfeff102,1907,BSN,P,,BB,BSN190708160,4,2,,,,,
1907N0577,youni101,1907,BSN,P,,IP,BSN190705070,10,9,,,,,
1907N0578,youni101,1907,BSN,P,,IP,BRO190707012,9.1,10,,,,Game ended with 1 out in bottom of the 10th,
1907N0579,youni101,1907,BSN,P,,IP,BSN190709122,11,13,,,,,
1907N0580,youni101,1907,BSN,P,,SO,BSN190708300,3,2,,,,,
1907N0581,youni101,1907,BSN,P,,BB,BRO190707012,2,0,,,,,
1907N0582,youni101,1907,BSN,P,,BB,PIT190707312,4,3,,,,,
1907N0583,youni101,1907,BSN,P,,H,BSN190705170,6,4,,OPP,,,
1907N0584,youni101,1907,BSN,P,,R,BSN190705170,3,2,,OPP,,,
1907N0585,browm102,1907,CHN,P,,IP,CIN190705250,4,3.1,1907N0615,,,Sheet shows 3 1 / 2,
1907N0586,browm102,1907,CHN,P,,IP,BSN190707160,2,1.2,1907N0611,,,Sheet shows 1 1 / 2,
1907N0587,browm102,1907,CHN,P,,IP,NY1190707230,9.2,10,,,,Game ended with 2 outs in bottom of the 10th,
1907N0588,browm102,1907,CHN,P,,SO,PHI190708130,2,1,,,,,
1907N0589,browm102,1907,CHN,P,,BB,NY1190707230,3,2,,,,,
1907N0590,browm102,1907,CHN,P,,BB,CHN190710020,4,3,,,,,
1907N0591,browm102,1907,CHN,P,,HBP,NY1190705210,1,0,,,,,
1907N0592,frasc101,1907,CHN,P,,SO,CHN190709110,6,5,,,,,
1907N0593,frasc101,1907,CHN,P,,BB,BSN190705200,5,6,1907N0594,,,,
1907N0594,frasc101,1907,CHN,P,,HBP,BSN190705200,1,0,1907N0593,,,,
1907N0595,lundc101,1907,CHN,P,,IP,NY1190707200,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0596,lundc101,1907,CHN,P,,IP,NY1190708190,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0597,lundc101,1907,CHN,P,,BB,BRO190708270,3,2,,,,,
1907N0598,lundc101,1907,CHN,P,,SO,PHI190705130,1,2,,,,,
1907N0599,lundc101,1907,CHN,P,,SO,CHN190709082,5,4,,,,,
1907N0600,overo101,1907,CHN,P,,SO,CHN190706150,7,1,,,,,
1907N0601,overo101,1907,CHN,P,,SO,CHN190706301,4,3,,,,,
1907N0602,overo101,1907,CHN,P,,SO,CHN190707042,6,4,,,,,
1907N0603,overo101,1907,CHN,P,,SO,PHI190708160,4,3,,,,,
1907N0604,overo101,1907,CHN,P,,SO,CIN190709180,4,3,,,,,
1907N0605,overo101,1907,CHN,P,,BB,CHN190705050,5,4,,,,,
1907N0606,overo101,1907,CHN,P,,BB,PHI190707130,5,4,,,,,
1907N0607,overo101,1907,CHN,P,,BB,BRO190708280,8,7,,,,,
