ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1939A0001,foxxj101,1939,BOS,O,,BB,WS1193908191,2,0,1939A0004,SWAP,,,
1939A0002,taboj101,1939,BOS,O,,RBI,WS1193909281,1,0,,,,,
1939A0003,vosmj101,1939,BOS,O,,RBI,DET193907170,1,0,,,,,
1939A0004,willt103,1939,BOS,O,,BB,WS1193908191,0,2,1939A0001,SWAP,,,
1939A0005,appll101,1939,CHA,O,,BB,NYA193906210,3,0,1939A0008,SWAP;PAA,,,
1939A0006,kreem101,1939,CHA,O,,RBI,WS1193909120,1,0,,,,,
1939A0007,kuhej101,1939,CHA,O,,BB,PHA193908030,1,0,,OPP;PAA,,,
1939A0008,mcnae101,1939,CHA,O,,BB,NYA193906210,0,3,1939A0005,SWAP;PAA,,,
1939A0010,rosel101,1939,CHA,O,,BB,CHA193905110,0,1,,OPP;PAA,,,
1939A0011,rosel101,1939,CHA,D,OF,RFG,PHA193909150,1,0,1939A0013,DUP,,,Y
1939A0012,rosel101,1939,CHA,D,OF,CFG,WS1193908040,1,0,,,,No CF in game at end,Y
1939A0013,rosel101,1939,CHA,D,OF,CFG,PHA193909150,0,1,1939A0011,DUP,,,Y
1939A0014,chapb102,1939,CLE,D,OF,CFG,CLE193909020,0,1,1939A0018,DUP,,,Y
1939A0015,chapb102,1939,CLE,D,OF,CFG,CLE193909030,0,1,1939A0019,DUP,,,Y
1939A0016,chapb102,1939,CLE,D,OF,CFG,CLE193909040,0,1,1939A0020,DUP,,,Y
1939A0017,chapb102,1939,CLE,D,OF,CFG,CLE193909050,0,1,1939A0021,DUP,,,Y
1939A0018,chapb102,1939,CLE,D,OF,RFG,CLE193909020,1,0,1939A0014,DUP,,,Y
1939A0019,chapb102,1939,CLE,D,OF,RFG,CLE193909030,1,0,1939A0015,DUP,,,Y
1939A0020,chapb102,1939,CLE,D,OF,RFG,CLE193909040,1,0,1939A0016,DUP,,,Y
1939A0021,chapb102,1939,CLE,D,OF,RFG,CLE193909050,1,0,1939A0017,DUP,,,Y
1939A0022,fellb101,1939,CLE,O,,BB,WS1193905200,0,1,1939A0024,SWAP;PAA,,,
1939A0023,grimo101,1939,CLE,O,,SO,CLE193906090,1,0,,OPP,,,
1939A0024,grimo101,1939,CLE,O,,BB,WS1193905200,0,1,1939A0033,SWAP;PAA,,,
1939A0025,grimo101,1939,CLE,D,2B,G,CLE193909060,1,0,1939A0026,DUP,,,
1939A0026,grimo101,1939,CLE,D,2B,ERR,CLE193909060,1,0,1939A0027,,,,
1939A0027,grimo101,1939,CLE,D,2B,DP,CLE193909060,3,0,1939A0028,,,,
1939A0028,grimo101,1939,CLE,D,SS,G,CLE193909060,0,1,1939A0029,DUP,,,
1939A0029,grimo101,1939,CLE,D,SS,ERR,CLE193909060,0,1,1939A0030,,,,
1939A0030,grimo101,1939,CLE,D,SS,DP,CLE193909060,0,3,1939A0025,,,,
1939A0031,haleo101,1939,CLE,O,,BB,PHA193909172,1,0,,OPP;PAA,,,
1939A0032,keltk101,1939,CLE,O,,BB,CLE193906080,0,2,1939A0035,SWAP;PAA,,,
1939A0033,shilj101,1939,CLE,O,,BB,WS1193905200,1,0,1939A0034,SWAP;PAA,,,
1939A0034,trosh101,1939,CLE,O,,BB,WS1193905200,0,1,1939A0137,SWAP;PAA,,,
1939A0035,trosh101,1939,CLE,O,,BB,CLE193906080,2,0,1939A0032,SWAP;PAA,,,
1939A0036,weatr101,1939,CLE,D,OF,RFG,,15,14,,,,Official sheets show 15 RFG,Y
1939A0037,avere101,1939,DET,O,,BB,DET193907020,1,0,,OPP,,,
1939A0038,avere101,1939,DET,O,,SH,DET193908090,1,0,,OPP,,,
1939A0039,avere101,1939,DET,D,OF,LFG,PHA193907290,1,0,1939A0040,DUP,,,Y
1939A0040,avere101,1939,DET,D,OF,CFG,PHA193907290,0,1,1939A0039,DUP,,,Y
1939A0042,gehrc101,1939,DET,O,,RBI,DET193908310,2,0,,,,,
1939A0043,gehrc101,1939,DET,O,,BB,DET193906020,1,0,1939A0048,OPP;PAA,,,
1939A0044,greeh102,1939,DET,O,,R,DET193906020,1,2,1939A0047,SWAP,,,Y
1939A0045,greeh102,1939,DET,O,,SO,PHA193909210,0,1,,OPP,,,
1939A0046,tebbb101,1939,DET,O,,BB,DET193907221,1,0,,OPP;PAA,,,
1939A0047,walkd101,1939,DET,O,,R,DET193906020,2,1,1939A0044,SWAP,,,Y
1939A0048,walkd101,1939,DET,O,,BB,DET193906020,1,0,1939A0043,OPP;PAA,,,
1939A0049,walkd101,1939,DET,D,OF,LFG,DET193905290,0,1,1939A0050,DUP,,,Y
1939A0050,walkd101,1939,DET,D,OF,CFG,DET193905290,1,0,1939A0049,DUP,,,Y
1939A0051,yorkr101,1939,DET,D,C,G,CLE193909230,0,1,1939A0052,DUP,,,
1939A0052,yorkr101,1939,DET,D,1B,G,CLE193909230,1,0,1939A0051,DUP,,,
1939A0053,gordj101,1939,NYA,O,,RBI,PHA193906282,4,3,,,,,
1939A0054,kellc101,1939,NYA,D,OF,LFG,BOS193909031,1,0,1939A0055,DUP,,,Y
1939A0055,kellc101,1939,NYA,D,OF,RFG,BOS193909031,0,1,1939A0054,DUP,,,Y
1939A0139,selkg101,1939,NYA,D,OF,LFG,,87,86,,,,Official sheets show 87 LFG,Y
1939A0056,selkg101,1939,NYA,D,OF,LFG,PHA193909042,1,0,1939A0057,DUP,,,Y
1939A0057,selkg101,1939,NYA,D,OF,RFG,PHA193909042,0,1,1939A0056,DUP,,,Y
1939A0058,chaps101,1939,PHA,O,,SO,PHA193907301,1,0,,OPP,,,
1939A0059,chaps101,1939,PHA,O,,GDP,,11,10,,COPY,,Official sheets show 11 GDP,
1939A0060,colle102,1939,PHA,D,OF,LFG,PHA193907042,1,0,1939A0061,DUP,,No LF in game at end,Y
1939A0061,colle102,1939,PHA,D,OF,RFG,PHA193907042,0,1,1939A0060,DUP,,,Y
1939A0062,hayef101,1939,PHA,O,,AB,PHA193909101,4,3,1939A0080,SWAP;PAA,,,
1939A0064,johnb102,1939,PHA,D,OF,LFG,PHA193906182,0,1,1939A0070,DUP,,,Y
1939A0065,johnb102,1939,PHA,D,OF,LFG,PHA193908050,0,1,1939A0072,DUP,,,Y
1939A0066,johnb102,1939,PHA,D,OF,LFG,PHA193908061,0,1,1939A0073,DUP,,,Y
1939A0067,johnb102,1939,PHA,D,OF,LFG,PHA193908062,0,1,1939A0074,DUP,,,Y
1939A0068,johnb102,1939,PHA,D,OF,LFG,BOS193908080,0,1,1939A0075,DUP,,,Y
1939A0070,johnb102,1939,PHA,D,OF,CFG,PHA193906182,1,0,1939A0064,DUP,,,Y
1939A0071,johnb102,1939,PHA,D,OF,CFG,PHA193907260,1,0,,,,No CF in game at end,Y
1939A0072,johnb102,1939,PHA,D,OF,CFG,PHA193908050,1,0,1939A0065,DUP,,,Y
1939A0073,johnb102,1939,PHA,D,OF,CFG,PHA193908061,1,0,1939A0066,DUP,,,Y
1939A0074,johnb102,1939,PHA,D,OF,CFG,PHA193908062,1,0,1939A0067,DUP,,,Y
1939A0075,johnb102,1939,PHA,D,OF,CFG,BOS193908080,1,0,1939A0068,DUP,,,Y
1939A0076,nageb101,1939,PHA,D,2B,G,NYA193908202,0,1,1939A0077,DUP,,,
1939A0077,nageb101,1939,PHA,D,2B,DP,NYA193908202,0,1,1939A0078,,,,
1939A0078,nageb101,1939,PHA,D,3B,G,NYA193908202,1,0,1939A0079,DUP,,,
1939A0079,nageb101,1939,PHA,D,3B,DP,NYA193908202,1,0,1939A0076,,,,
1939A0080,tipte101,1939,PHA,O,,AB,PHA193909101,3,4,1939A0062,SWAP;PAA,,,
1939A0081,clifh101,1939,SLA,O,,BB,PHA193905210,0,1,1939A0088,SWAP;PAA,,,
1939A0082,gallj103,1939,SLA,O,,RBI,BOS193909200,0,1,1939A0083,COL,,,
1939A0083,gallj103,1939,SLA,O,,BB,BOS193909200,1,0,1939A0082,COL;PAA,,,
1939A0084,gallj103,1939,SLA,D,OF,LFG,SLA193909090,1,0,1939A0086,DUP,,,Y
1939A0085,gallj103,1939,SLA,D,OF,LFG,BOS193909190,1,0,1939A0087,DUP,,,Y
1939A0086,gallj103,1939,SLA,D,OF,RFG,SLA193909090,0,1,1939A0084,DUP,,,Y
1939A0087,gallj103,1939,SLA,D,OF,RFG,BOS193909190,0,1,1939A0085,DUP,,,Y
1939A0088,hoagm101,1939,SLA,O,,BB,PHA193905210,1,0,1939A0081,SWAP;PAA,,,
1939A0089,hoagm101,1939,SLA,D,OF,LFG,PHA193905220,0,1,1939A0094,DUP,,,Y
1939A0090,hoagm101,1939,SLA,D,OF,CFG,SLA193906041,0,1,1939A0095,DUP,,,Y
1939A0091,hoagm101,1939,SLA,D,OF,CFG,SLA193906042,0,1,1939A0096,DUP,,,Y
1939A0092,hoagm101,1939,SLA,D,OF,CFG,SLA193906060,0,1,1939A0097,DUP,,,Y
1939A0093,hoagm101,1939,SLA,D,OF,CFG,SLA193906080,0,1,1939A0098,DUP,,,Y
1939A0094,hoagm101,1939,SLA,D,OF,RFG,PHA193905220,1,0,1939A0089,DUP,,,Y
1939A0095,hoagm101,1939,SLA,D,OF,RFG,SLA193906041,1,0,1939A0090,DUP,,,Y
1939A0096,hoagm101,1939,SLA,D,OF,RFG,SLA193906042,1,0,1939A0091,DUP,,,Y
1939A0097,hoagm101,1939,SLA,D,OF,RFG,SLA193906060,1,0,1939A0092,DUP,,,Y
1939A0098,hoagm101,1939,SLA,D,OF,RFG,SLA193906080,1,0,1939A0093,DUP,,,Y
1939A0099,mcqug101,1939,SLA,D,1B,DP,BOS193907280,2,3,,,,,
1939A0100,mcqug101,1939,SLA,D,1B,DP,BOS193907300,2,3,,,,,
1939A0101,mcqug101,1939,SLA,D,1B,DP,DET193909050,1,2,,,,,
1939A0102,soltm101,1939,SLA,D,OF,LFG,DET193908110,1,0,1939A0103,DUP,,,Y
1939A0103,soltm101,1939,SLA,D,OF,CFG,DET193908110,0,1,1939A0102,DUP,,,Y
1939A0104,sullb103,1939,SLA,D,OF,LFG,CHA193906270,0,1,1939A0105,DUP,,,Y
1939A0105,sullb103,1939,SLA,D,OF,RFG,CHA193906270,1,0,1939A0104,DUP,,,Y
1939A0106,blooj101,1939,WS1,O,,BB,WS1193907290,0,1,1939A0114,SWAP;PAA,,,
1939A0107,caseg101,1939,WS1,O,,RBI,WS1193906152,0,2,1939A0112,SWAP;IMP,,Case scores only R and RBI with no HR,
1939A0108,caseg101,1939,WS1,D,OF,CFG,WS1193907290,0,1,,DUP,,,Y
1939A0109,caseg101,1939,WS1,D,OF,RFG,WS1193907290,1,0,,DUP,,,Y
1939A0110,estab101,1939,WS1,D,OF,LFG,NYA193909090,0,1,,DUP,,,Y
1939A0111,estab101,1939,WS1,D,OF,RFG,NYA193909090,1,0,,DUP,,,Y
1939A0112,lewib103,1939,WS1,O,,RBI,WS1193906152,2,0,1939A0107,SWAP,,,
1939A0113,travc101,1939,WS1,O,,BB,WS1193908080,1,0,1939A0126,SWAP;PAA,,,
1939A0114,vernm101,1939,WS1,O,,BB,WS1193907290,1,0,1939A0106,SWAP;PAA,,,
1939A0115,wests101,1939,WS1,O,,RBI,WS1193906210,3,2,,,,,
1939A0116,wests101,1939,WS1,O,,BB,PHA193907081,2,1,1939A0136,PAA,,,
1939A0117,wests101,1939,WS1,D,OF,LFG,WS1193905170,1,0,1939A0120,DUP,,,Y
1939A0118,wests101,1939,WS1,D,OF,LFG,WS1193906230,1,0,1939A0122,DUP,,,Y
1939A0119,wests101,1939,WS1,D,OF,LFG,DET193907180,1,0,1939A0123,DUP,,,Y
1939A0120,wests101,1939,WS1,D,OF,CFG,WS1193905170,0,1,1939A0117,DUP,,,Y
1939A0121,wests101,1939,WS1,D,OF,CFG,WS1193909120,0,1,1939A0124,DUP,,,Y
1939A0122,wests101,1939,WS1,D,OF,RFG,WS1193906230,0,1,1939A0118,DUP,,,Y
1939A0123,wests101,1939,WS1,D,OF,RFG,DET193907180,0,1,1939A0119,DUP,,,Y
1939A0124,wests101,1939,WS1,D,OF,RFG,WS1193909120,1,0,1939A0121,DUP,,No RF in game at end,Y
1939A0125,wrigt102,1939,WS1,O,,RBI,WS1193909281,0,1,,,,,
1939A0126,wrigt102,1939,WS1,O,,BB,WS1193908080,0,1,1939A0113,SWAP;PAA,,,
1939A0127,wrigt102,1939,WS1,D,OF,LFG,WS1193908010,1,0,1939A0131,DUP,,,Y
1939A0128,wrigt102,1939,WS1,D,OF,LFG,WS1193908020,1,0,1939A0132,DUP,,,Y
1939A0129,wrigt102,1939,WS1,D,OF,LFG,WS1193908050,1,0,1939A0133,DUP,,,Y
1939A0130,wrigt102,1939,WS1,D,OF,LFG,WS1193908090,1,0,1939A0134,DUP,,,Y
1939A0131,wrigt102,1939,WS1,D,OF,RFG,WS1193908010,0,1,1939A0127,DUP,,,Y
1939A0132,wrigt102,1939,WS1,D,OF,RFG,WS1193908020,0,1,1939A0128,DUP,,,Y
1939A0133,wrigt102,1939,WS1,D,OF,RFG,WS1193908050,0,1,1939A0129,DUP,,,Y
1939A0134,wrigt102,1939,WS1,D,OF,RFG,WS1193908090,0,1,1939A0130,DUP,,,Y
1939A0136,beckb103,1939,PHA,P,,BB,PHA193907081,3,2,1939A0116,,,,
1939A0137,johnf101,1939,SLA,P,,SH,DET193904240,2,1,,OPP,,,
1939A0138,leond103,1939,WS1,P,,BB,WS1193905200,2,4,1939A0022,,,,
1939A0140,aukee101,1939,BOS,P,,HR,,11,13,1939A0141,,,,
1939A0141,bagbj102,1939,BOS,P,,HR,,9,7,1939A0140,,,,
1939A0142,dietb101,1939,CHA,P,,HR,,15,14,1939A0143,,,,Y
1939A0143,herra101,1939,CHA,P,,HR,,1,2,1939A0144,,,,Y
1939A0144,lee-t101,1939,CHA,P,,HR,,15,14,1939A0145,,,,Y
1939A0145,marcj101,1939,CHA,P,,HR,,14,15,1939A0142,,,,Y
1939A0148,kellh101,1939,WS1,P,,IP,WS1193906270,8,7.2,1939A0149,SWAP,Kelley pinch-hit for so couldn't have pitched a fractional inning,,
1939A0149,krakj101,1939,WS1,P,,IP,WS1193906270,1,1.1,1939A0148,SWAP,Kelley pinch-hit for so couldn't have pitched a fractional inning,,
1939A0152,gillg103,1939,SLA,P,,HR,SLA193908301,2,1,1939A0153,SWAP,,,
