ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1939N0001,camid102,1939,BRO,O,,BB,PHI193909241,0,1,1939N0014,SWAP;PAA,,,
1939N0003,coscp101,1939,BRO,D,2B,G,CIN193908050,0,1,,,,,
1939N0004,hartc101,1939,BRO,O,,GDP,,0,1,,COPY,,Official sheets show 0 GDP,
1939N0005,haywr101,1939,BRO,O,,GDP,BRO193906112,0,1,,IMP,,Hayworth had 0 AB and 1 GDP,
1939N0006,hudsj101,1939,BRO,O,,SH,PHI193909241,1,0,,,,,
1939N0007,hudsj101,1939,BRO,D,2B,DP,PHI193908102,0,1,1939N0009,COL,,,
1939N0009,hudsj101,1939,BRO,D,SS,DP,PHI193908102,1,0,1939N0007,COL,,,
1939N0010,koy-e101,1939,BRO,D,OF,LFG,BRO193906112,0,1,1939N0011,DUP,,,Y
1939N0011,koy-e101,1939,BRO,D,OF,CFG,BRO193906112,1,0,1939N0010,DUP,,,Y
1939N0012,laryl101,1939,BRO,O,,G,BRO193907140,1,0,1939N0013,,,,
1939N0013,laryl101,1939,BRO,D,3B,G,BRO193907140,1,0,1939N0012,,,,
1939N0014,moorg104,1939,BRO,O,,BB,PHI193909241,1,0,1939N0024,SWAP;PAA,,,
1939N0015,mungv101,1939,BRO,D,OF,LFG,,1,0,,,,Official sheets show 1 LFG,Y
1939N0016,mungv101,1939,BRO,D,OF,RFG,,0,1,,,,Official sheets show 0 RFG,Y
1939N0017,parka101,1939,BRO,D,OF,LFG,BRO193907041,0,1,1939N0020,DUP,,,Y
1939N0018,parka101,1939,BRO,D,OF,LFG,BRO193907070,0,1,1939N0021,DUP,,,Y
1939N0019,parka101,1939,BRO,D,OF,LFG,SLN193907301,0,1,1939N0022,DUP,,,Y
1939N0020,parka101,1939,BRO,D,OF,RFG,BRO193907041,1,0,1939N0017,DUP,,,Y
1939N0021,parka101,1939,BRO,D,OF,RFG,BRO193907070,1,0,1939N0018,DUP,,,Y
1939N0022,parka101,1939,BRO,D,OF,RFG,SLN193907301,1,0,1939N0019,DUP,,,Y
1939N0023,phelb101,1939,BRO,D,C,DP,,6,9,,COPY,,Official sheets show 6 DP at C,
1939N0024,rippj101,1939,BRO,O,,BB,PHI193909241,0,1,1939N0028,SWAP;PAA,,,
1939N0026,stait101,1939,BRO,D,OF,G,BRO193906041,1,0,,,,,
1939N0027,stait101,1939,BRO,D,OF,LFG,BRO193906041,1,0,1939N0238,DUP,,,Y
1939N0238,stait101,1939,BRO,D,OF,CFG,BRO193906041,0,1,1939N0026,DUP,,,Y
1939N0239,stait101,1939,BRO,D,OF,CFG,,40,39,,,,Official sheets show 40 CFG,Y
1939N0028,todda101,1939,BRO,O,,BB,PHI193909241,1,0,1939N0001,SWAP;PAA,,,
1939N0029,wyatw101,1939,BRO,O,,GDP,,1,0,,COPY,,Official sheets show 1 GDP,
