"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MEM194206090","JAX","MEM","CLA01","19420609","0","","night","","","","","","","","","","","","","","","","","","","","","keyer101","henrp101","","regular","2","4","MEM","JAX","","both","","","1942"
"MEM194305140","CVB","MEM","CLA01","19430514","0","","night","","","","","","900","","","","","","","","","","","","","","","smitt105","","","exhibition","10","6","CVB","MEM","y","both","","","1943"
"MEM194305280","BIR","MEM","CLA01","19430528","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","5","MEM","BIR","","","","","1943"
"MEM194306300","CI2","MEM","CLA01","19430630","0","","","","","","","","","","","","","","","","","","","","","","","wilsf104","keyer101","","regular","4","1","CI2","MEM","y","both","","","1943"
"MEM194805200","CAG","MEM","CLA01","19480520","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","10","5","CAG","MEM","","","","","1948"
