"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"HOM193008210","DT1","HOM","AKR01","19300821","0","0:00PM","night","","","false","","-1","500","unknown","unknown","unknown","0","unknown","-1","","","goehu901","","","","","","willj109","shawt101","","championship","3","11","HOM","DT1","y","both","y","y","1930"
"DT1193008220","HOM","DT1","AKR01","19300822","0","0:00PM","night","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","lobau901","goehu901","","","","","britg103","davia101","","championship","16","5","HOM","DT1","y","both","y","y","1930"
"HOM194107020","NY6","HOM","AKR01","19410702","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","7","12","HOM","NY6","","","","","1941"
"HOM194107270","PH5","HOM","AKR01","19410727","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","6","8","HOM","PH5","","","","","1941"
"HOM194205120","BLG","HOM","AKR01","19420512","0","","day","","","","","","","","","","","","","","","lobau901","dalru901","","","","","hamij104","barnb105","","exhibition","6","11","HOM","BLG","y","both","y","y","1942"
"HOM194206100","NW2","HOM","AKR01","19420610","0","","night","","","","","","","","","","","","","","","lobau901","dalru901","","","","","partr102","hillj104","","exhibition","4","10","HOM","NW2","y","both","y","y","1942"
"CCB194206281","JAX","CCB","AKR01","19420628","1","","","","","","","","2000","","","","","","","","","","","","","","","jeffw101","alleh106","","regular","6","7","CCB","JAX","","p","","","1942"
"CCB194206282","JAX","CCB","AKR01","19420628","2","","","7","","","","","","","","","","","","","","","","","","","","breme101","ellis102","","regular","4","6","CCB","JAX","","p","","","1942"
"CCB194207070","CAG","CCB","AKR01","19420707","0","","night","","","","","","","","","","","","","","","","","","","","","jeffw101","thoms105","","regular","1","5","CCB","CAG","y","both","y","y","1942"
"CCB194207180","HOM","CCB","AKR01","19420718","0","","night","","","","","","","","","","","","","","","lobau901","dalru901","","","","","banks101","cornw101","","exhibition","10","3","HOM","CCB","y","both","y","y","1942"
"CCB194207290","NW2","CCB","AKR01","19420729","0","","night","","","","","","","","","","","","","","","lobau901","","dalru901","","","","mannm101","robir102","","exhibition","9","2","NW2","CCB","y","both","y","y","1942"
"HOM194208181","CAG","HOM","AKR01","19420818","1","","day","","","","","","","","","","","","","","","","","","","","","carts102","ferrw102","","exhibition","3","4","HOM","CAG","y","both","y","y","1942"
"KCM194209020","CI2","KCM","AKR01","19420902","0","","day","","","","","","","","","","","","","","","lobau901","dalru901","","","","","owens101","johnc103","","exhibition","3","2","CI2","KCM","y","both","y","y","1942"
"CCB194209070","NY5","CCB","AKR01","19420907","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","3","NY5","CCB","","","","","1942"
"MEM194507051","NY6","MEM","AKR01","19450705","1","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","5","2","NY6","MEM","","","","","1945"
