"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"HOM192710040","ALS","HOM","PHI11","19271004","0","0:00PM","","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","walbr101","ryanr102","","exhibition","4","0","ALS","HOM","y","both","y","y","1927"
"MLS193510121","NNS","MLS","PHI11","19351012","1","0:00","night","","","false","","-1","2500","unknown","unknown","unknown","0","unknown","-1","","","schau901","gansj101","","gilbu901","","","mcdow101","deand102","","exhibition","7","1","NNS","MLS","y","both","y","y","1935"
"MLS193510122","NNS","MLS","PHI11","19351012","2","0:00PM","night","","","false","","-1","2500","unknown","unknown","unknown","0","unknown","-1","","","gilbu901","gansj101","","schau901","","","","","","exhibition","0","0","","","y","both","y","y","1935"
"HOM194209290","KCM","HOM","PHI11","19420929","0","0:00PM","night","","","false","","180","14029","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","forbf901","cockp101","","","","paigs101","wrigj105","","championship","9","5","KCM","HOM","y","both","y","y","1942"
"PH5194306210","KCM","PH5","PHI11","19430621","0","","night","","","","","170","24165","","","","","","","","","mccrf901","crossu902","","cockp101","","","browb107","philn101","","exhibition","5","8","PH5","KCM","y","both","y","y","1943"
"PH5194308040","KCM","PH5","PHI11","19430804","0","","night","","","","","135","11786","","","","","","","","","mccrf901","bishl901","","forbf901","","","mckig101","browb107","","exhibition","5","1","KCM","PH5","y","both","y","y","1943"
"HOM194309080","KCM","HOM","PHI11","19430908","0","","night","","","","","147","12198","","","","","","","","","mccrf901","forbf901","","bishl901","","","wrigj105","paigs101","","exhibition","2","12","HOM","KCM","y","both","y","y","1943"
"CIA194406051","BIR","CIA","PHI11","19440605","1","","day","","","","","136","14535","","","","","","","","","cockp101","mccrf901","","rhoac101","","","willj112","hubej101","","regular","5","6","CIA","BIR","y","both","y","y","1944"
"PH5194406052","CIA","PH5","PHI11","19440605","2","","night","","","","","100","14535","","","","","","","","","mccrf901","cockp101","","rhoac101","","","byrdb101","bassp101","","exhibition","0","13","PH5","CIA","y","both","y","y","1944"
"PH5194406270","KCM","PH5","PHI11","19440627","0","0:00PM","day","","","false","","131","13837","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","cockp101","","rhodu901","","","browb107","paigs101","","exhibition","1","2","PH5","KCM","y","both","y","y","1944"
