"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NW2193909060","BLG","NW2","NWK04","19390906","0","0:00PM","night","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mannm101","adame101","","divisionseries","6","8","NW2","BLG","y","both","y","y","1939"
"NW2194005050","NY5","NW2","NWK04","19400505","0","","day","","","","","","11000","","","","","","","","","turnc101","crumj101","","","","","hillj104","barbb102","","regular","2","5","NW2","NY5","y","both","y","y","1940"
"NW2194005191","PH5","NW2","NWK04","19400519","1","","day","","","","","","6500","","","","","","","","","turnc101","gholb901","","","","","hillj104","thoms105","","regular","1","6","NW2","PH5","y","both","y","y","1940"
"NW2194005192","PH5","NW2","NWK04","19400519","2","","day","7","","","","","6500","","","","","","","","","gholb901","turnc101","","","","","welmr101","coopd101","","regular","4","3","PH5","NW2","y","both","y","y","1940"
"NW2194005301","BLG","NW2","NWK04","19400530","1","","day","","","","","","","","","","","","","","","turnc101","harrm103","","gholb901","","","adame101","hookl101","","regular","8","5","BLG","NW2","y","both","y","y","1940"
"NW2194005302","BLG","NW2","NWK04","19400530","2","","night","","","","","","","","","","","","","","","gholb901","turnc101","","harrm103","","","davis106","walkj105","","regular","5","0","BLG","NW2","y","both","y","y","1940"
"NW2194006091","HOM","NW2","NWK04","19400609","1","","day","","","","","","","","","","","","","","","turnc101","mccrf901","","","","","hillj104","walke103","","regular","6","11","NW2","HOM","y","both","y","y","1940"
"NW2194006092","HOM","NW2","NWK04","19400609","2","","night","7","","","","","","","","","","","","","","turnc101","mccrf901","","","","","browr103","mannm101","","regular","11","1","HOM","NW2","y","both","y","y","1940"
"NW2194006130","HOM","NW2","NWK04","19400613","0","","night","","","","","","","","","","","","","","","mccrf901","","turnc101","","","","browr103","hookl101","","regular","8","1","HOM","NW2","y","both","y","y","1940"
"NW2194006231","NY6","NW2","NWK04","19400623","1","","day","","","","","","","","","","","","","","","turnc101","crumj101","","","","","taylj108","hookl101","","regular","17","3","NY6","NW2","y","both","y","y","1940"
"NW2194006232","NY6","NW2","NWK04","19400623","2","","day","","","","","","","","","","","","","","","turnc101","crumj101","","","","","guilj101","hillj104","","regular","5","4","NY6","NW2","y","both","y","y","1940"
