"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NW2194005121","NY5","NW2","NOR02","19400512","1","","day","","","","","","1100","","","","","","","","","turnc101","","wrigu902","","","","hillj104","stann101","","regular","6","11","NW2","NY5","y","both","y","y","1940"
"NY5194005122","NW2","NY5","NOR02","19400512","2","","night","","","","","","1100","","","","","","","","","turnc101","","wrigu902","","","","evanb105","mannm101","","regular","7","8","NY5","NW2","y","both","y","y","1940"
"NW2194105080","NY6","NW2","NOR02","19410508","0","","night","","","","","","","","","","","","","","","","","","","","","hobgf101","andeb106","","exhibition","0","3","NW2","NY6","y","both","y","y","1941"
"NW2194105260","NY6","NW2","NOR02","19410526","0","","","","","","","","","","","","","","","","","casoj101","forcb101","","","","","alliu101","deder102","","exhibition","6","3","NY6","NW2","y","both","y","y","1941"
"NY6194107090","HOM","NY6","NOR02","19410709","0","","night","","","","","","","","","","","","","","","","","","","","","browr103","andeb106","","exhibition","3","1","HOM","NY6","y","both","y","y","1941"
"NW2194107150","PH5","NW2","NOR02","19410715","0","","night","","","","","","","","","","","","","","","","","","","","","hillj104","mcheh101","","exhibition","2","4","NW2","PH5","y","both","y","y","1941"
"NY6194205050","NW2","NY6","NOR02","19420505","0","","day","","","","","","","","","","","","","","","","","","","","","mannm101","andeb106","","exhibition","5","2","NW2","NY6","y","both","","","1942"
"NW2194205171","PH5","NW2","NOR02","19420517","1","","day","","","","","","2000","","","","","","","","","","","","","","","hillj104","browb107","","regular","4","19","NW2","PH5","","p","","","1942"
"NW2194205172","PH5","NW2","NOR02","19420517","2","","night","7","","","","","2000","","","","","","","","","","","","","","","browb107","day-l101","","regular","4","0","PH5","NW2","y","both","","","1942"
"HOM194206300","NW2","HOM","NOR02","19420630","0","","night","","","","","","3000","","","","","","","","","","","","","","","","burnw102","","exhibition","5","6","HOM","NW2","","","","","1942"
"HOM194207010","NW2","HOM","NOR02","19420701","0","","night","","","","","","1000","","","","","","","","","","","","","","","","","","exhibition","4","9","HOM","NW2","","","","","1942"
