"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"HOM194107150","NY6","HOM","SPR04","19410715","0","","night","","","","","","","","","","","","","","","","","","","","","housj103","bernp101","","exhibition","5","6","HOM","NY6","y","both","","","1941"
"BIR194208140","CI2","BIR","SPR04","19420814","0","","night","","","","","","","","","","","","","","","","","","","","","owens101","radct101","","exhibition","5","3","CI2","BIR","y","both","","","1942"
"HOM194209010","PH5","HOM","SPR04","19420901","0","","night","","","","","","","","","","","","","","","","","","","","","wrigj105","calhl101","","exhibition","1","9","HOM","PH5","y","both","","","1942"
"CI2194209210","BIR","CI2","SPR04","19420921","0","","night","","","","","","300","","","","","","","","","","","","","","","davip103","ferrw102","","exhibition","5","6","CI2","BIR","y","both","","","1942"
"CI2194305180","BIR","CI2","SPR04","19430518","0","","","","","","","135","","","","","","","","","","strau903","evilu901","","","","","danig101","gipsa101","","regular","2","3","CI2","BIR","y","both","y","y","1943"
"CI2194305250","CAG","CI2","SPR04","19430525","0","","night","","","","","110","","","","","","","","","","wareu901","","strau903","","","","suttl101","henrp101","","regular","9","5","CAG","CI2","y","both","y","y","1943"
"KCM194306110","MEM","KCM","SPR04","19430611","0","","","","","","","140","1500","","","","","","","","","strau903","evilu901","","","","","walkg103","keyer101","","regular","3","4","KCM","MEM","y","both","y","y","1943"
"MEM194306160","NY6","MEM","SPR04","19430616","0","","night","","","","","135","","","","","","","","","","strau903","evilu901","","","","","hutcw101","howac102","","exhibition","4","6","MEM","NY6","y","both","y","y","1943"
"CVB194307020","CAG","CVB","SPR04","19430702","0","","night","","","","","140","600","","","","","","","","","strau903","evilu901","","","","","suttl101","davis106","","regular","13","2","CAG","CVB","y","both","y","y","1943"
"HOM194308030","NW2","HOM","SPR04","19430803","0","","night","","","","","","","","","","","","","","","","","","","","","elamj101","jonee103","smitj115","regular","12","10","NW2","HOM","y","both","","","1943"
"CIA194408010","CVB","CIA","SPR04","19440801","0","","night","","","","","115","","","","","","","","","","strau903","wareu901","","","","","burnw102","jeffw101","","regular","2","3","CIA","CVB","y","both","y","y","1944"
"CVB194805100","BIR","CVB","SPR04","19480510","0","","night","","","","","130","","","","","","","","","","fleeu901","evanu901","","","","","perra101","carsf102","","regular","11","6","BIR","CVB","y","both","y","y","1948"
"CVB194808310","KCM","CVB","SPR04","19480831","0","","night","","","","","","","","","","","","","","","","","","","","","lamaj102","jones105","","regular","10","3","KCM","CVB","y","both","","","1948"
