"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"HOM192610030","ALS","HOM","YOU01","19261003","0","0:00PM","day","","","false","","-1","6000","unknown","unknown","unknown","0","unknown","-1","","","dahmu901","mcgru901","","","","","grovl101","stres101","","exhibition","11","6","ALS","HOM","y","both","y","y","1926"
"HOM192710090","ALS","HOM","YOU01","19271009","0","0:00PM","","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","mcgru901","duffu901","","","","","britg103","romme101","","exhibition","1","5","HOM","ALS","y","both","y","y","1927"
"HOM194107250","PH5","HOM","YOU01","19410725","0","","night","","","","","","3000","","","","","","","","","","","","","","","wrigj105","brewc102","","regular","2","8","HOM","PH5","","p","","","1941"
"HOM194108280","NY6","HOM","YOU01","19410828","0","","night","","","","","","1800","","","","","","","","","","","","","","","wrigj105","","","exhibition","0","19","HOM","NY6","","","","","1941"
"CCB194206020","JAX","CCB","YOU01","19420602","0","","night","","","","","","200","","","","","","","","","","","","","","","breme101","sarva101","","regular","3","5","CCB","JAX","y","both","","","1942"
"CCB194206090","CAG","CCB","YOU01","19420609","0","","night","","","","","","","","","","","","","","","","","","","","","westo102","robir102","","regular","10","7","CAG","CCB","y","both","y","y","1942"
"CCB194206150","KCM","CCB","YOU01","19420615","0","","night","","","","","","1000c.","","","","","","","","","kopsu901","","borcu901","","","","smith111","jeffw101","","regular","6","4","KCM","CCB","y","both","y","y","1942"
"CCB194206220","BIR","CCB","YOU01","19420622","0","","night","","","","","","","","","","","","","","","","","","","","","breme101","radca101","","regular","6","8","CCB","BIR","y","both","y","y","1942"
"CCB194207060","CAG","CCB","YOU01","19420706","0","","night","","","","","","","","","","","","","","","","","","","","","robir102","ferrw102","","regular","0","6","CCB","CAG","","both","","","1942"
"CCB194207200","HOM","CCB","YOU01","19420720","0","","night","","","","","195","3500","","","","","","","","","millu901","kopsu901","","","","","blaig101","coopj101","","exhibition","11","0","HOM","CCB","y","both","y","y","1942"
"PH5194608290","HOM","PH5","YOU01","19460829","0","","night","","","","","110","","","","","","","","","","kuhnu901","holzu901","","","","","walkr103","rickb102","","regular","2","1","HOM","PH5","y","both","y","y","1946"
"ASP194610011","ASF","ASP","YOU01","19461001","1","","day","","","","","144","","","","","","","","","","","","","","","","chans101","mannm101","lemob101","exhibition","11","2","ASF","ASP","y","both","y","y","1946"
"CVB194806020","CAG","CVB","YOU01","19480602","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","7","8","CVB","CAG","","","","","1948"
"CVB194806140","KCM","CVB","YOU01","19480614","0","0:00PM","night","","","false","","135","2300","unknown","unknown","unknown","0","unknown","-1","","","dorcu901","myeru901","","","","","smite111","johnc103","","regular","5","9","CVB","KCM","y","both","y","y","1948"
"CVB194807200","BIR","CVB","YOU01","19480720","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","5","7","CVB","BIR","","","","","1948"
"CVB194808250","CAG","CVB","YOU01","19480825","0","","night","","","","","140","","","","","","","","","","kopsu901","myeru901","","","","","bumpe101","brewc102","","regular","8","5","CAG","CVB","y","both","y","y","1948"
"CVB194809010","KCM","CVB","YOU01","19480901","0","","night","","","","","165","","","","","","","","","","kopsu901","kuhnu901","","","","","johnc103","jones105","","regular","17","3","KCM","CVB","y","both","y","y","1948"
