"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"PRK194211220","PRG","PRK","SAN03","19421122","0","0:00PM","night","","","false","","100","0","unknown","unknown","unknown","0","unknown","-1","","","sugnu901","teacb101","","","","","brewc102","thomf105","","exhibition","3","0","PRG","PRK","y","both","y","y","1942"
"PRK194509260","KCR","PRK","SAN03","19450926","0","0:00PM","night","","","false","","137","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","pippc101","willj112","","exhibition","2","6","PRK","KCR","y","both","y","y","1945"
"PRK194510030","KCR","PRK","SAN03","19451003","0","0:00PM","night","","","false","","115","9107","unknown","unknown","unknown","0","unknown","-1","","","dehaf901","waltu902","","estej901","","","paigs101","salvj101","","exhibition","5","0","KCR","PRK","y","both","y","y","1945"
"PRK194510210","KCR","PRK","SAN03","19451021","0","0:00PM","night","","","false","","118","0","unknown","unknown","unknown","0","unknown","-1","","","serru901","peteu901","","","","","paigs101","deprb101","willj112","exhibition","4","1","KCR","PRK","y","both","y","y","1945"
"ASF194510240","KCR","ASF","SAN03","19451024","0","0:00PM","night","","","false","","122","5500","unknown","unknown","unknown","0","unknown","-1","","","morgu901","estej901","","","","","porta103","salvj101","","exhibition","4","3","KCR","ASF","y","both","y","y","1945"
"ASF194610170","KCR","ASF","SAN03","19461017","0","0:00PM","night","","","false","","110","10600","unknown","unknown","unknown","0","unknown","-1","","","dehaf901","angur901","","","","","fellb101","paigs101","chans101","exhibition","0","2","ASF","KCR","y","both","y","y","1946"
"MLS194710120","KCR","MLS","SAN03","19471012","0","0:00PM","day","","","false","","155","2100","unknown","unknown","unknown","0","unknown","-1","","","estej901","angur901","","","","","florj101","willj112","","exhibition","3","4","MLS","KCR","y","both","y","y","1947"
"ASF194710140","KCR","ASF","SAN03","19471014","0","0:00PM","night","","","false","","148","6000","unknown","unknown","unknown","0","unknown","-1","","","angur901","rungu901","","","","","fellb101","richg102","marcp101","exhibition","3","11","ASF","KCR","y","both","y","y","1947"
"ASF194710180","KCR","ASF","SAN03","19471018","0","","night","","","","","","3500","","","","","","","","","","","","","","","richg102","lopae101","mccow102","exhibition","5","4","KCR","ASF","y","both","","","1947"
"MLS194810250","KCR","MLS","SAN03","19481025","0","0:00PM","night","","","false","","159","5264","unknown","unknown","unknown","0","unknown","-1","","","estej901","dehaf901","","","","","millh104","bearg102","","exhibition","7","5","KCR","MLS","y","both","y","y","1948"
