"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BKB193410170","NY5","BKB","NYC23","19341017","0","0:00PM","night","","","false","","120","0","unknown","unknown","unknown","0","unknown","-1","","","taglp901","browu901","daviu901","goldu902","","","stann101","deand102","","exhibition","6","0","NY5","BKB","y","both","y","y","1934"
"NAL193709270","NNL","NAL","NYC23","19370927","0","","","","","","","","","","","","","","","","","","","","","","","parkt101","coopa101","","allstar","14","4","NNL","NAL","y","both","","","1937"
"NY6194507160","NW2","NY6","NYC23","19450716","0","","night","","","","","","","","","","","","","","","mccrf901","raupu901","","bergu901","","","barnd101","hookl101","","regular","3","5","NY6","NW2","y","both","y","y","1945"
"NY6194507230","HOM","NY6","NYC23","19450723","0","","","","","","","","","","","","","","","","","raupu901","bergu901","","","","","wrigj105","andeb106","","regular","5","2","HOM","NY6","y","both","y","y","1945"
"NY6194507300","CVB","NY6","NYC23","19450730","0","","night","","","","","","","","","","","","","","","bergu901","raupu901","","","","","barnd101","browj114","","exhibition","3","4","NY6","CVB","y","both","y","y","1945"
"NY5194508130","MEM","NY5","NYC23","19450813","0","","night","","","","","","","","","","","","","","","raupu901","bergu901","","","","","pearf104","adame101","","exhibition","4","2","MEM","NY5","y","both","y","y","1945"
"NY5194508200","BLG","NY5","NYC23","19450820","0","","night","","","","","","","","","","","","","","","mccrf901","raupu901","","bergu901","","","harvb101","poolc101","","regular","7","1","BLG","NY5","y","both","y","y","1945"
"NY5194508270","NY6","NY5","NYC23","19450827","0","","","","","","","","","","","","","","","","","mccrf901","bergu901","","raupu901","","","mackg102","barnd101","","regular","1","4","NY5","NY6","y","both","y","y","1945"
"NY6194606030","HOM","NY6","NYC23","19460603","0","","night","","","","","","","","","","","","","","","Graig","bergu901","","ferru901","","","scanp104","walkr103","","regular","3","4","NY6","HOM","y","both","y","y","1946"
"NY6194606100","NW2","NY6","NYC23","19460610","0","","night","","","","","","","","","","","","","","","McCrdy","bergu901","","claru901","","","barnd101","colec106","","regular","1","4","NY6","NW2","y","both","y","y","1946"
"NY5194606170","BLG","NY5","NYC23","19460617","0","","","","","","","","","","","","","","","","","McCrdy","weimu901","","bergu901","","","figut101","stann101","","regular","5","1","BLG","NY5","y","both","y","y","1946"
"NY5194606240","NY6","NY5","NYC23","19460624","0","","","","","","","","","","","","","","","","","McCrdy","bergu901","","","","","andeb106","grifb102","","regular","10","2","NY6","NY5","y","both","y","y","1946"
"NY5194607150","NY6","NY5","NYC23","19460715","0","","night","","","","","","","","","","","","","","","McCrdy","taglp901","","bergu901","","","scanp104","davic105","","regular","9","1","NY6","NY5","y","both","y","y","1946"
"NY5194607290","CCR","NY5","NYC23","19460729","0","","night","","","","","","","","","","","","","","","raupu901","taglp901","bergu901","","","","fernr101","smitw106","grifb102","exhibition","3","4","NY5","CCR","y","both","y","y","1946"
"NY5194608050","NW2","NY5","NYC23","19460805","0","","night","","","","","","","","","","","","","","","McCrdy","bergu901","","raupu901","","","mannm101","barbb102","","regular","16","0","NW2","NY5","y","both","y","y","1946"
"NY5194608120","HOM","NY5","NYC23","19460812","0","","","","","","","","","","","","","","","","","bergu901","taglp901","","raupu901","","","smite111","stann101","","regular","5","1","HOM","NY5","y","both","y","y","1946"
"NY5194706230","HOM","NY5","NYC23","19470623","0","","night","","","","","","","","","","","","","","","raupu901","bergu901","","","","","thomf110","newka101","","regular","6","4","HOM","NY5","y","both","y","y","1947"
"NY6194706300","BLG","NY6","NYC23","19470630","0","","night","","","","","120","","","","","","","","","","mccrf901","raupu901","","bergu901","","","cruem101","blacj103","","regular","5","8","NY6","BLG","y","both","y","y","1947"
