"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BIR194105140","KCM","BIR","JAC02","19410514","0","","","","","","","","","","","","","","","","","","","","","","","jessg101","bradf104","","regular","2","3","BIR","KCM","","p","","","1941"
"MEM194205260","CAG","MEM","JAC02","19420526","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","9","8","CAG","MEM","","","","","1942"
