"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"CUX190409010","PHG","CUX","ACY01","19040901","0","","","","","","","125","4000","","","","","","","","","adamu901","agneu901","","","","","fostr105","mccld101","","championship","8","4","PHG","CUX","y","both","y","y","1904"
"CUX190409020","PHG","CUX","ACY01","19040902","0","","","","","","","102","3000","","","","","","","","","adamu901","meheu901","","","","","buckh101","hornw101","","championship","1","3","CUX","PHG","y","both","y","y","1904"
"CUX190409030","PHG","CUX","ACY01","19040903","0","","day","","","","","110","5000","","","","","","","","","adamu901","meheu901","","","","","fostr105","mccld101","","championship","4","2","PHG","CUX","y","both","y","y","1904"
"ACY192107031","HIL","ACY","ACY01","19210703","1","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","reddd101","whitd107","","exhibition","5","6","ACY","HIL","y","both","y","y","1921"
"ACY192610010","CAG","ACY","ACY01","19261001","0","0:00PM","day","","","false","","0","3158","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","","","","championship","3","3","","","y","both","y","y","1926"
"ACY192610020","CAG","ACY","ACY01","19261002","0","0:00PM","day","","","false","","0","1956","unknown","unknown","unknown","0","unknown","-1","","","fyfel901","hayeg901","","","","","harng101","griec101","mcdow101","championship","7","6","CAG","ACY","y","both","y","y","1926"
"ACY192610060","CAG","ACY","ACY01","19261006","0","0:00PM","day","","","false","","0","1186","unknown","unknown","unknown","0","unknown","-1","","","fyfel901","hayeg901","","","","","griec101","powew101","","championship","4","6","ACY","CAG","y","both","y","y","1926"
"ACY192710080","CAG","ACY","ACY01","19271008","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mcded901","mages101","","","","","farrl101","fostw101","","championship","2","3","ACY","CAG","y","both","y","y","1927"
"ACY192710100","CAG","ACY","ACY01","19271010","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mages101","mcded901","","","","","","","","championship","1","1","","","y","both","y","y","1927"
"ACY192710110","CAG","ACY","ACY01","19271011","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mcded901","mages101","","","","","farrl101","harng101","","championship","1","8","ACY","CAG","y","both","y","y","1927"
"ACY192710120","CAG","ACY","ACY01","19271012","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mages101","mcded901","","","","","hubbj101","fostw101","","championship","5","6","ACY","CAG","y","both","y","y","1927"
"ACY192710130","CAG","ACY","ACY01","19271013","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mcded901","mages101","","","","","fostw101","lockh101","currr101","championship","11","4","CAG","ACY","y","both","y","y","1927"
"ACY192710210","ALS","ACY","ACY01","19271021","0","0:00PM","","","","FALSE","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","quinj102","farrl101","","exhibition","3","0","ALS","ACY","y","both","y","y","1927"
