"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BLG194605210","NY6","BLG","HAG01","19460521","0","","","","","","","","400","","","","","","","","","","","","","","","rombb101","","","exhibition","2","3","BLG","NY6","y","both","","","1946"
"BLG194606060","NW2","BLG","HAG01","19460606","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","9","BLG","NW2","","","","","1946"
