"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BIR194805140","CVB","BIR","LEX01","19480514","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","10","8","CVB","BIR","","","","","1948"
"BIR194808270","NY6","BIR","LEX01","19480827","0","","night","","","","","","","","","","","","","","","","","","","","","perra101","loper102","","exhibition","4","8","BIR","NY6","y","both","","","1948"
