"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"KCM194007010","SNO","KCM","TUL01","19400701","0","","","","","","","","1500","","","","","","","","","","","","","","","matcj101","calhl101","","regular","6","7","KCM","SNO","y","both","","","1940"
"KCM194008070","BIR","KCM","TUL01","19400807","0","","night","","","","","","","","","","","","","","","","","","","","","bradf104","","","regular","2","7","KCM","BIR","","","","","1940"
"SNO194008120","KCM","SNO","TUL01","19400812","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","6","0","KCM","SNO","y","both","","","1940"
"CAG194104300","KCM","CAG","TUL01","19410430","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","6","3","KCM","CAG","y","both","","","1941"
"SNO194105070","CAG","SNO","TUL01","19410507","0","","night","","","","","","","","","","","","","","","","","","","","","cornw101","mcalf101","","exhibition","7","0","CAG","SNO","y","both","","","1941"
"KCM194107080","BIR","KCM","TUL01","19410708","0","","night","","","","","","1600","","","","","","","","","","","","","","","","","","regular","2","4","KCM","BIR","","","","","1941"
"KCM194605070","CAG","KCM","TUL01","19460507","0","","","","","","","137","2114","","","","","","","","","smitu901","kiddc901","","","","","johnc103","brewc102","","regular","6","19","KCM","CAG","y","both","y","y","1946"
"KCM194606140","MEM","KCM","TUL01","19460614","0","","","","","","","","1500","","","","","","","","","","","","","","","evanf101","wylis101","","regular","6","3","MEM","KCM","y","both","","","1946"
"KCM194608270","MEM","KCM","TUL01","19460827","0","","night","","","","","","3500","","","","","","","","","","","","","","","wylis101","taylj106","","regular","0","8","KCM","MEM","y","both","","","1946"
"MEM194609160","CAG","MEM","TUL01","19460916","0","","night","","","","","","700","","","","","","","","","","","","","","","","","","exhibition","6","5","CAG","MEM","","","","","1946"
"KCM194704300","IN9","KCM","TUL01","19470430","0","","","","","","","","2500","","","","","","","","","","","","","","","lamaj102","godim101","","exhibition","3","5","KCM","IN9","y","both","","","1947"
"KCM194706020","CVB","KCM","TUL01","19470602","0","","night","","","","","","","","","","","","","","","","","","","","","clarw103","smith111","","regular","4","2","CVB","KCM","y","both","","","1947"
"KCM194707110","BIR","KCM","TUL01","19470711","0","","night","","","","","","2500","","","","","","","","","","","","","","","smith111","wills104","","regular","4","7","KCM","BIR","","p","","","1947"
