"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BLS192408031","BRG","BLS","BAL13","19240803","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","lyonu901","cromu901","","","","","willj109","britg103","","regular","7","5","BRG","BLS","y","both","y","y","1924"
"BLS192408032","BRG","BLS","BAL13","19240803","2","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mcclb103","reddd101","","regular","3","12","BLS","BRG","y","both","y","y","1924"
"HIL192410050","KCM","HIL","BAL13","19241005","0","0:00PM","day","","","false","","0","5503","unknown","unknown","unknown","0","unknown","-1","","","freeb102","doolt901","mcded901","mcbrj901","","","","","","championship","6","6","","","y","both","y","y","1924"
"HIL192410060","KCM","HIL","BAL13","19241006","0","0:00PM","day","","","false","","0","584","unknown","unknown","unknown","0","unknown","-1","","","freeb102","doolt901","mcded901","mcbrj901","","","currr101","bellc102","","championship","3","4","HIL","KCM","y","both","y","y","1924"
"BLS192505031","CUE","BLS","BAL13","19250503","1","","","","","","","","10000","","","","","","","","","","","","","","","levio101","mungj101","","regular","4","3","CUE","BLS","y","both","y","y","1925"
"BLS192510111","HOM","BLS","BAL13","19251011","1","","","","","","","","","","","","","","","","","","","","","","","willj109","stroj103","","exhibition","5","3","HOM","BLS","y","both","y","y","1925"
"ACY192610030","CAG","ACY","BAL13","19261003","0","0:00PM","day","","","false","","0","2859","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","fyfel901","","","","","griec101","mcdow101","","championship","0","10","ACY","CAG","y","both","y","y","1926"
"BLS192705152","CUE","BLS","BAL13","19270515","2","","","","","","","","","","","","","","","","","","","","","","","yokel101","rodrb101","","regular","0","8","BLS","CUE","y","both","y","y","1927"
"BLS192707311","HIL","BLS","BAL13","19270731","1","","","","","","","","","","","","","","","","","blacu901","oneiu901","","","","","stroj103","campb104","","regular","1","2","BLS","HIL","y","both","y","y","1927"
"BLS192710090","ASB","BLS","BAL13","19271009","0","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","","","","","","yokel101","danfd101","","exhibition","4","5","BLS","ASB","y","both","y","y","1927"
"BLS192710160","ASB","BLS","BAL13","19271016","0","0:00PM","day","","","false","","-1","5000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","yokel101","danfd101","","exhibition","2","5","BLS","ASB","y","both","y","y","1927"
"BLS192710230","ASB","BLS","BAL13","19271023","0","0:00PM","day","","","false","","-1","5000","unknown","unknown","unknown","0","unknown","-1","","","oneiu901","wardh901","","","","","mcclb103","sherb101","","exhibition","7","8","BLS","ASB","y","both","y","y","1927"
"BLS192710300","ASB","BLS","BAL13","19271030","0","0:00PM","day","","","false","","-1","5000","unknown","unknown","unknown","0","unknown","-1","","","wardh901","oneiu901","","","","","yokel101","romme101","","exhibition","6","7","BLS","ASB","y","both","y","y","1927"
"BLS192810070","ASB","BLS","BAL13","19281007","0","0:00PM","day","","","false","","-1","7000","unknown","unknown","unknown","0","unknown","-1","","","wardh901","oneiu901","","","","","romme101","farrl101","","exhibition","8","5","ASB","BLS","y","both","y","y","1928"
"BLS192810140","ASB","BLS","BAL13","19281014","0","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","oneiu901","brecu901","","","","","farrl101","grovl101","","exhibition","3","9","BLS","ASB","y","both","y","y","1928"
"BLS192810211","ASB","BLS","BAL13","19281021","1","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","wardh901","oneiu901","","","","","yokel101","ogdej101","","exhibition","1","2","BLS","ASB","y","both","y","y","1928"
"BLS192810280","ASB","BLS","BAL13","19281028","0","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","oneiu901","wardh901","","","","","romme101","farrl101","","exhibition","4","3","ASB","BLS","y","both","y","y","1928"
"BLS192909291","ASB","BLS","BAL13","19290929","1","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","vallj901","oneiu901","","","","","georl101","yokel101","","exhibition","3","1","ASB","BLS","y","both","y","y","1929"
"BLS192909292","ASB","BLS","BAL13","19290929","2","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","oneiu901","vallj901","","","","","lee-s101","hendb102","","exhibition","1","2","BLS","ASB","y","both","y","y","1929"
"BLS192910061","ASB","BLS","BAL13","19291006","1","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","franu901","","","","","yokel101","georl101","","exhibition","2","6","BLS","ASB","y","both","y","y","1929"
"BLS192910062","ASB","BLS","BAL13","19291006","2","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","franu901","","","","","hendb102","flouw101","","exhibition","6","5","ASB","BLS","y","both","y","y","1929"
"BLS192910131","ASB","BLS","BAL13","19291013","1","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","franu901","","","","","yokel101","ogdej101","","exhibition","3","8","BLS","ASB","y","both","y","y","1929"
"BLS192910132","ASB","BLS","BAL13","19291013","2","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","franu901","","","","","hayeb104","hendb102","","exhibition","1","2","BLS","ASB","y","both","y","y","1929"
"BLS192910201","ASB","BLS","BAL13","19291020","1","0:00PM","day","","","false","","105","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","franu901","","","","","yokel101","romme101","","exhibition","2","5","BLS","ASB","y","both","y","y","1929"
"BLS192910202","ASB","BLS","BAL13","19291020","2","0:00PM","night","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","franu901","branu901","","","","","lee-s101","carre101","","exhibition","0","8","BLS","ASB","y","both","y","y","1929"
"BLS192910270","ASB","BLS","BAL13","19291027","0","0:00PM","day","","","false","","115","7000","unknown","unknown","unknown","0","unknown","-1","","","branu901","kellu901","","","","","yokel101","ehmkh101","","exhibition","7","14","BLS","ASB","y","both","y","y","1929"
"BLS193010051","ASB","BLS","BAL13","19301005","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","franu901","","","","","mcdow101","sherr102","","exhibition","5","8","BLS","ASB","y","both","y","y","1930"
"BLS193010052","ASB","BLS","BAL13","19301005","2","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","franu901","branu901","","","","","flouw101","weavj101","","exhibition","1","5","BLS","ASB","y","both","y","y","1930"
"BLS193010120","ASB","BLS","BAL13","19301012","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","byerb101","rilee901","","branu901","","","mcdow101","weavj101","","exhibition","0","10","BLS","ASB","y","both","y","y","1930"
"BLS193010191","ASB","BLS","BAL13","19301019","1","0:00PM","day","","","false","","0","2500","unknown","unknown","unknown","0","unknown","-1","","","branu901","franu901","","","","","mcdow101","romme101","","exhibition","0","1","BLS","ASB","y","both","y","y","1930"
"BLS193010192","ASB","BLS","BAL13","19301019","2","0:00PM","day","","","false","","0","2500","unknown","unknown","unknown","0","unknown","-1","","","franu901","branu901","","","","","heffd101","flouw101","","exhibition","1","0","ASB","BLS","y","both","y","y","1930"
"BLS193010260","ASB","BLS","BAL13","19301026","0","0:00PM","night","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","byerb101","","","","","","mcdow101","romme101","","exhibition","3","5","BLS","ASB","y","both","y","y","1930"
"BLS193110040","ASB","BLS","BAL13","19311004","0","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","broce901","","","","","","gillh102","burkb102","","exhibition","0","5","BLS","ASB","y","both","y","y","1931"
"BLS193110111","ASB","BLS","BAL13","19311011","1","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","broce901","branu901","","","","","weavj101","lee-s101","","exhibition","5","2","ASB","BLS","y","both","y","y","1931"
