"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NYL192007111","ACY","NYL","NYC15","19200711","1","2:15pm","day","","","","","","16000","","","","","","","","","jamic901","shipj102","","","","","reddd101","willj109","","exhibition","5","0","ACY","NYL","y","both","","","1920"
"ACY192007112","NYL","ACY","NYC15","19200711","2","","day","","","","","","","","","","","","","","","jamic901","shipj102","","","","","goodu101","ryanr102","","exhibition","7","5","NYL","ACY","y","both","","","1920"
"ACY192008291","NYL","ACY","NYC15","19200829","1","","day","","","","","95","10000","","","","","","","","","walku901","jamic901","","","","","reddd101","willj109","","exhibition","0","6","ACY","NYL","y","both","y","y","1920"
"ACY192008292","NYL","ACY","NYC15","19200829","2","","day","","","","","109","10000","","","","","","","","","walku901","jamic901","","","","","reddd101","croww102","","exhibition","3","7","ACY","NYL","y","both","y","y","1920"
"ACY192107310","IN4","ACY","NYC15","19210731","0","0:00PM","day","","","false","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","reddd101","johnd108","","exhibition","3","11","ACY","IN4","y","both","y","y","1921"
"NW2194209061","HOM","NW2","NYC15","19420906","1","","","","","","","","5000","","","","","","","","","mccrf901","mooru901","","","","","browr103","hobgf101","","regular","4","2","HOM","NW2","y","both","y","y","1942"
"NW2194209062","HOM","NW2","NYC15","19420906","2","","","7","","","","","5000","","","","","","","","","mccrf901","mooru901","","","","","mannm101","carts102","","regular","2","4","NW2","HOM","y","both","y","y","1942"
"NW2194405212","HOM","NW2","NYC15","19440521","2","","day","","","","","","6732","","","","","","","","","mccrf901","moorw901","","","","","carts102","forrp101","","regular","12","2","HOM","NW2","y","both","y","y","1944"
"NY6194407021","PH5","NY6","NYC15","19440702","1","","","","","","","142","14000","","","","","","","","","gholb901","","fullu901","","","","browb107","tianl102","","regular","8","6","PH5","NY6","y","both","y","y","1944"
"NY6194407022","KCM","NY6","NYC15","19440702","2","","","","","","","152","14000","","","","","","","","","gholb901","","fullu901","","","","greev101","paigs101","","exhibition","2","3","NY6","KCM","y","both","y","y","1944"
"NW2194407041","NY6","NW2","NYC15","19440704","1","","","","","","","","5000","","","","","","","","","gholb901","fullu901","","crawj902","","","morrb104","hookl101","","regular","5","1","NY6","NW2","y","both","y","y","1944"
"NW2194407042","NY6","NW2","NYC15","19440704","2","","","","","","","","5000","","","","","","","","","gholb901","crawj902","","fullu901","","","mcdut101","howac102","","regular","1","2","NW2","NY6","y","both","y","y","1944"
"CDA194510071","NNS","CDA","NYC15","19451007","1","0:00PM","day","","","false","","130","12000","unknown","unknown","unknown","0","unknown","-1","","","tight901","salvt901","","mccrf901","","","gregh102","byrdb101","","exhibition","4","5","CDA","NNS","y","both","y","y","1945"
"CDA194510072","NNS","CDA","NYC15","19451007","2","0:00PM","day","","","false","","75","12000","unknown","unknown","unknown","0","unknown","-1","","","tight901","salvt901","","mccrf901","","","branr103","hookl101","","exhibition","1","2","CDA","NNS","y","both","y","y","1945"
"CDA194510141","NNS","CDA","NYC15","19451014","1","0:00PM","day","","","false","","130","0","unknown","unknown","unknown","0","unknown","-1","","","tight901","salvt901","","mccrf901","","","trucv101","hookl101","","exhibition","1","4","CDA","NNS","y","both","y","y","1945"
"CDA194510142","NNS","CDA","NYC15","19451014","2","0:00PM","day","","","false","","110","10000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","salvt901","","tight901","","","","","","exhibition","0","0","","","y","both","y","y","1945"
"NW2194705301","HOM","NW2","NYC15","19470530","1","","","","","","","","10000","","","","","","","","","mccrf901","moorc901","","strap901","","","lewir101","popew101","","regular","2","4","NW2","HOM","y","both","y","y","1947"
"NW2194705302","HOM","NW2","NYC15","19470530","2","","","","","","","","10000","","","","","","","","","strap901","moorc901","","mccrf901","","","mannm101","smite111","","regular","1","4","NW2","HOM","y","both","y","y","1947"
"NW2194706120","NY6","NW2","NYC15","19470612","0","0:00PM","night","","","false","","120","5000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","moorc901","","strap901","","","mannm101","donol101","","regular","1","7","NW2","NY6","y","both","y","y","1947"
"NW2194706151","NY6","NW2","NYC15","19470615","1","","","","","","","","12000","","","","","","","","","mccrf901","moorc901","","Staruch","","","scanp104","lewir101","","regular","7","5","NY6","NW2","y","both","y","y","1947"
"NW2194706152","NY6","NW2","NYC15","19470615","2","","","","","","","","12000","","","","","","","","","Staruch","moorc901","","mccrf901","","","tianl102","willc107","","regular","3","0","NY6","NW2","y","both","y","y","1947"
"NW2194707240","BLG","NW2","NYC15","19470724","0","","night","","","","","","1000","","","","","","","","","strap901","moorc901","","Pnalby","","","rombb101","mannm101","","regular","16","7","BLG","NW2","y","both","y","y","1947"
"NW2194707271","BLG","NW2","NYC15","19470727","1","","","","","","","","3000","","","","","","","","","Staruch","moorc901","","","","","applr101","byrdb101","","exhibition","9","10","NW2","BLG","y","both","y","y","1947"
"NW2194707272","BLG","NW2","NYC15","19470727","2","","","","","","","","3000","","","","","","","","","Staruch","moorc901","","","","","peacw101","watsa102","","exhibition","3","4","NW2","BLG","y","both","y","y","1947"
"NW2194708031","PH5","NW2","NYC15","19470803","1","","","","","","","155","2000","","","","","","","","","strap901","moorc901","","Pnlvr","","","mcheh101","davij106","","regular","4","3","PH5","NW2","y","both","y","y","1947"
"NW2194708032","PH5","NW2","NYC15","19470803","2","","","","","","","","2000","","","","","","","","","penae901","moorc901","","strap901","","","lewir101","rickb102","","regular","0","8","NW2","PH5","y","both","y","y","1947"
"NW2194709141","HOM","NW2","NYC15","19470914","1","","","","","","","","4000","","","","","","","","","penae901","moorc901","","strap901","","","walkr103","gulln101","","regular","3","2","HOM","NW2","y","both","y","y","1947"
"NW2194709142","HOM","NW2","NYC15","19470914","2","","","","","","","","4000","","","","","","","","","strap901","moorc901","","penae901","","","mannm101","popew101","","regular","1","5","NW2","HOM","y","both","y","y","1947"
