"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"SAS193910010","NAS","SAS","NOL01","19391001","0","0:00PM","day","","","false","","180","2000","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","mccau901","","auguu901","","","gainj102","wrigj105","","allstar","10","1","NAS","SAS","y","both","y","y","1939"
"BLG194004071","MEM","BLG","NOL01","19400407","1","","","","","","","135","5000","","","","","","","","","rouzu901","benju901","","auguu901","","","hubew101","boonl102","","exhibition","1","6","BLG","MEM","y","both","y","y","1940"
"BLG194004072","MEM","BLG","NOL01","19400407","2","","","7","","","","105","5000","","","","","","","","","rouzu901","benju901","","auguu901","","","wilsl102","murru101","","exhibition","15","1","MEM","BLG","y","both","y","y","1940"
"BLG194004080","MEM","BLG","NOL01","19400408","0","","night","","","","","","","","","","","","","","","rouzu901","","benju901","","","","willw105","davir103","","exhibition","2","3","BLG","MEM","y","both","y","y","1940"
"SNO194004141","NY5","SNO","NOL01","19400414","1","","day","","","","","150","3500","","","","","","","","","rouzu901","","benju901","","","","calhl101","evanb105","","exhibition","6","9","SNO","NY5","y","both","y","y","1940"
"CAG194004142","BIR","CAG","NOL01","19400414","2","","","7","","","","90","3500","","","","","","","","","rouzu901","","benju901","","","","cornw101","jessg101","","exhibition","0","4","CAG","BIR","y","both","y","y","1940"
"HOM194004281","KCM","HOM","NOL01","19400428","1","","day","","","","","145","5000","","","","","","","","","auguu901","rouzu901","","benju901","","","browr103","kranf101","","exhibition","0","6","HOM","KCM","y","both","y","y","1940"
"HOM194004282","KCM","HOM","NOL01","19400428","2","","day","","","","","95","5000","","","","","","","","","auguu901","rouzu901","","benju901","","","walke103","matcj101","","exhibition","1","5","HOM","KCM","y","both","y","y","1940"
"MEM194005081","CAG","MEM","NOL01","19400508","1","","night","","","","","","","","","","","","","","","","","","","","","jackb102","hudsf101","","exhibition","2","6","MEM","CAG","y","both","y","y","1940"
"KCM194005082","SNO","KCM","NOL01","19400508","2","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","1","","","y","both","y","y","1940"
"MEM194006210","SNO","MEM","NOL01","19400621","0","","night","","","","","115","","","","","","","","","","rouzu901","auguu901","","","","","mcalf101","breme101","","regular","3","1","SNO","MEM","y","both","y","y","1940"
