"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"HOM194804160","BLG","HOM","RKM01","19480416","0","","","","","","","","","","","","","","","","","","","","","","","dailj103","walkr103","","exhibition","9","4","BLG","HOM","y","p","","","1948"
"HOM194805250","PH5","HOM","RKM01","19480525","0","","","","","","","","","","","","","","","","","","","","","","","belll102","","","regular","3","9","HOM","PH5","","","","","1948"
