ID,last,first
ballf901,Ballina,Frank
barnl901,Barnett,Larry
barnr901,Barnes,Ron
barrm901,Barron,Mark
barrt901,Barrett,Ted
bellw901,Bell,Wally
biall901,Bialorucki,Larry
bohnm901,Bohn,Matt
bonig901,Bonin,Greg
bovet901,Bovey,Terry
brinj901,Brinkman,Joe
caraj901,Caraco,Joe
cedeg901,Cederstrom,Gary
clara901,Clark,Al
cobld901,Coble,Drew
compc901,Compton,Craig
costp901,Costello,Perry
cousd901,Cousins,Derryl
craft901,Craft,Terry
crawj901,Crawford,Jerry
culbf901,Culbreth,Fieldin
danlk901,Danley,Kerwin
darlg901,Darling,Gary
davib901,Davis,Bill
davib902,Davidson,Bob
davig901,Davis,Gerry
deegb901,Deegan,Bill
demud901,DeMuth,Dana
denkd901,Denkinger,Don
diazl901,Diaz,Laz
dresa901,Dresser,Al
duncr901,Duncan,Dennis
evanj901,Evans,Jim
florj901,Floras,John
fordd901,Ford,Dale
fordw901,Ford,Wade
freet901,Freese,Todd
froeb901,Froemming,Bruce
garcr901,Garcia,Rich
garmj901,Garman,Jim
gibbb901,Gibbons,Brian
gormb901,Gorman,Brian
grahs901,Graham,Scott
grege901,Gregg,Eric
hallt901,Hallion,Tom
harrv901,Harris,Vance
harvr901,Harvey,Randy
hendt901,Hendry,Ted
henrj901,Henrichs,Jeff
herna901,Hernandez,Angel
hernb901,Hernandez,Bob
hicke901,Hickox,Ed
higgj901,Higgins,John
hirsj901,Hirschbeck,John
hirsm901,Hirschbeck,Mark
hohnb901,Hohn,Bill
holom901,Holoka,Mike
homob901,Homolka,Bob
hubem901,Huber,Mike
humpr901,Humphrey,Rich
jackd901,Jackson,Dick
janud901,January,Don
jenkj901,Jenkins,Jeff
johnm901,Johnson,Mark
joneb901,Jones,Bob
joycj901,Joyce,Jim
kaisk901,Kaiser,Ken
kapla901,Kaplan,Al
kellj901,Kellogg,Jeff
kleig901,Klein,Gus
koscg901,Kosc,Greg
lambj901,Lambeth,Jim
laynj901,Layne,Jerry
luked901,Luker,Dale
mannt901,Mann,Terry
marsr901,Marsh,Randy
masod901,Mason,Darrel
mcclt901,McClelland,Tim
mccol901,McCoy,Larry
mckej901,McKean,Jim
mcshj901,McSherry,John
mealj901,Meals,Jerry
meric901,Meriwether,Chuck
merrd901,Merrill,Durwood
monte901,Montague,Ed
morrd901,Morrison,Dan
nauep901,Nauert,Paul
nelsb901,Nelson,Bob
onorb901,O'Nora,Brian
pachj901,Pacheco,Jim
padij901,Padilla,Joe
parkd901,Parks,Dallas
paylj901,Paylor,Jim
phild901,Phillips,Dave
pilam901,Pilato,Mike
poncl901,Poncino,Larry
potts901,Potter,Scott
pullf901,Pulli,Frank
quicj901,Quick,Jim
randl901,Randall,Larry
rapue901,Rapuano,Ed
ravab901,Ravan,Bruce
reedr901,Reed,Rick
reilm901,Reilly,Mike
relic901,Reliford,Charlie
riekr901,Rieker,Rich
riggm901,Riggins,Mike
ripps901,Rippley,Steve
rodrg901,Rodriguez,Gus
roe-r901,Roe,Rocky
roseb901,Rosenberry,Bill
rungp901,Runge,Paul
rybes901,Ryberg,Cy
schaf901,Schaaf,Fred
schaj901,Schaly,Jim
schwh902,Schwarz,Hank
scotd901,Scott,Dale
shulj901,Shulock,John
slicd901,Slickenmeyer,Dave
sylvf901,Sylvester,Frank
tatat901,Tata,Terry
travv901,Travis,Vic
tscht901,Tschida,Tim
ulrig901,Ulrich,George
uremj901,Uremovich,Jim
vanol901,Vanover,Larry
voltv901,Voltaggio,Vic
waldl901,Walding,Larry
welkt901,Welke,Tim
wendh901,Wendelstedt,Harry
westj901,West,Joe
whalb901,Whaley,Bart
widlm901,Widlowski,Mark
willb902,Willman,Bob
willc901,Williams,Charlie
wintm901,Winters,Mike
wrigm901,Wright,Marvin
yeasd901,Yeast,Dave
younl901,Young,Larry
