Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"19950425","0","Tue","LAN","NL",1,"FLO","NL",1,"N","",""
"19950426","0","Wed","SFN","NL",1,"ATL","NL",1,"E","",""
"19950426","0","Wed","MIN","AL",1,"BOS","AL",1,"D","",""
"19950426","0","Wed","DET","AL",1,"CAL","AL",1,"N","",""
"19950426","0","Wed","CHN","NL",1,"CIN","NL",1,"D","",""
"19950426","0","Wed","NYN","NL",1,"COL","NL",1,"E","",""
"19950426","0","Wed","LAN","NL",2,"FLO","NL",2,"N","",""
"19950426","0","Wed","BAL","AL",1,"KCA","AL",1,"N","",""
"19950426","0","Wed","CHA","AL",1,"MIL","AL",1,"D","",""
"19950426","0","Wed","TEX","AL",1,"NYA","AL",1,"D","",""
"19950426","0","Wed","MON","NL",1,"PIT","NL",1,"N","",""
"19950426","0","Wed","HOU","NL",1,"SDN","NL",1,"D","",""
"19950426","0","Wed","PHI","NL",1,"SLN","NL",1,"N","",""
"19950426","0","Wed","OAK","AL",1,"TOR","AL",1,"N","",""
"19950427","0","Thu","SFN","NL",2,"ATL","NL",2,"D","",""
"19950427","0","Thu","MIL","AL",2,"CHA","AL",2,"N","",""
"19950427","0","Thu","CHN","NL",2,"CIN","NL",2,"D","",""
"19950427","0","Thu","NYN","NL",2,"COL","NL",2,"D","",""
"19950427","0","Thu","BAL","AL",2,"MIN","AL",2,"N","",""
"19950427","0","Thu","MON","NL",2,"PIT","NL",2,"E","",""
"19950427","0","Thu","HOU","NL",2,"SDN","NL",2,"N","",""
"19950427","0","Thu","DET","AL",2,"SEA","AL",1,"N","",""
"19950427","0","Thu","PHI","NL",2,"SLN","NL",2,"D","",""
"19950427","0","Thu","CLE","AL",1,"TEX","AL",2,"N","",""
"19950427","0","Thu","OAK","AL",2,"TOR","AL",2,"D","",""
"19950428","0","Fri","CHA","AL",3,"BOS","AL",2,"N","",""
"19950428","0","Fri","MON","NL",3,"CHN","NL",3,"D","",""
"19950428","0","Fri","COL","NL",3,"HOU","NL",3,"N","",""
"19950428","0","Fri","NYA","AL",2,"KCA","AL",2,"N","",""
"19950428","0","Fri","ATL","NL",3,"LAN","NL",3,"N","",""
"19950428","0","Fri","OAK","AL",3,"MIL","AL",3,"N","",""
"19950428","0","Fri","BAL","AL",3,"MIN","AL",3,"N","",""
"19950428","0","Fri","SLN","NL",3,"NYN","NL",3,"N","",""
"19950428","0","Fri","PIT","NL",3,"PHI","NL",3,"N","",""
"19950428","0","Fri","CIN","NL",3,"SDN","NL",3,"N","",""
"19950428","0","Fri","DET","AL",3,"SEA","AL",2,"N","",""
"19950428","0","Fri","FLO","NL",3,"SFN","NL",3,"N","",""
"19950428","0","Fri","CLE","AL",2,"TEX","AL",3,"N","",""
"19950428","0","Fri","CAL","AL",2,"TOR","AL",3,"N","",""
"19950429","0","Sat","CHA","AL",4,"BOS","AL",3,"D","",""
"19950429","0","Sat","MON","NL",4,"CHN","NL",4,"D","",""
"19950429","0","Sat","COL","NL",4,"HOU","NL",4,"N","",""
"19950429","0","Sat","NYA","AL",3,"KCA","AL",3,"D","",""
"19950429","0","Sat","ATL","NL",4,"LAN","NL",4,"N","",""
"19950429","0","Sat","OAK","AL",4,"MIL","AL",4,"D","",""
"19950429","0","Sat","BAL","AL",4,"MIN","AL",4,"N","",""
"19950429","0","Sat","SLN","NL",4,"NYN","NL",4,"D","",""
"19950429","0","Sat","PIT","NL",4,"PHI","NL",4,"N","",""
"19950429","0","Sat","CIN","NL",4,"SDN","NL",4,"N","",""
"19950429","0","Sat","DET","AL",4,"SEA","AL",3,"N","",""
"19950429","0","Sat","FLO","NL",4,"SFN","NL",4,"D","",""
"19950429","0","Sat","CLE","AL",3,"TEX","AL",4,"N","",""
"19950429","0","Sat","CAL","AL",3,"TOR","AL",4,"D","",""
"19950430","0","Sun","CHA","AL",5,"BOS","AL",4,"D","",""
"19950430","0","Sun","MON","NL",5,"CHN","NL",5,"D","",""
"19950430","0","Sun","COL","NL",5,"HOU","NL",5,"D","",""
"19950430","0","Sun","NYA","AL",4,"KCA","AL",4,"D","",""
"19950430","0","Sun","ATL","NL",5,"LAN","NL",5,"D","",""
"19950430","0","Sun","OAK","AL",5,"MIL","AL",5,"D","",""
"19950430","0","Sun","BAL","AL",5,"MIN","AL",5,"D","",""
"19950430","0","Sun","SLN","NL",5,"NYN","NL",5,"D","",""
"19950430","0","Sun","PIT","NL",5,"PHI","NL",5,"D","Rain","19950726"
"19950430","0","Sun","CIN","NL",5,"SDN","NL",5,"D","",""
"19950430","0","Sun","DET","AL",5,"SEA","AL",4,"E","",""
"19950430","0","Sun","FLO","NL",5,"SFN","NL",5,"D","",""
"19950430","0","Sun","CLE","AL",4,"TEX","AL",5,"D","",""
"19950430","0","Sun","CAL","AL",4,"TOR","AL",5,"D","",""
"19950501","0","Mon","MIL","AL",6,"BAL","AL",6,"E","",""
"19950501","0","Mon","SDN","NL",6,"COL","NL",6,"N","",""
"19950501","0","Mon","BOS","AL",5,"NYA","AL",5,"N","",""
"19950501","0","Mon","LAN","NL",6,"SFN","NL",6,"D","",""
"19950501","0","Mon","PIT","NL",6,"SLN","NL",6,"N","",""
"19950501","0","Mon","SEA","AL",5,"TEX","AL",6,"N","",""
"19950501","0","Mon","CAL","AL",5,"TOR","AL",6,"D","",""
