Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"18990415","0","Sat","NY1","NL",1,"BLN","NL",1,"D","",""
"18990415","0","Sat","BSN","NL",1,"BRO","NL",1,"D","",""
"18990415","0","Sat","PIT","NL",1,"CIN","NL",1,"D","",""
"18990415","0","Sat","CHN","NL",1,"LS3","NL",1,"D","",""
"18990415","0","Sat","WSN","NL",1,"PHI","NL",1,"D","",""
"18990415","0","Sat","CL4","NL",1,"SLN","NL",1,"D","",""
"18990416","0","Sun","CL4","NL",2,"SLN","NL",2,"D","",""
"18990417","0","Mon","NY1","NL",2,"BLN","NL",2,"D","",""
"18990417","0","Mon","BSN","NL",2,"BRO","NL",2,"D","",""
"18990417","0","Mon","PIT","NL",2,"CIN","NL",2,"D","",""
"18990417","1","Mon","CHN","NL",2,"LS3","NL",2,"D","",""
"18990417","2","Mon","CHN","NL",3,"LS3","NL",3,"D","Schedule change","18990414"
"18990417","0","Mon","WSN","NL",2,"PHI","NL",2,"D","",""
"18990418","0","Tue","NY1","NL",3,"BLN","NL",3,"D","",""
"18990418","0","Tue","BSN","NL",3,"BRO","NL",3,"D","",""
"18990418","0","Tue","PIT","NL",3,"CIN","NL",3,"D","",""
"18990418","0","Tue","CHN","NL",4,"LS3","NL",4,"D","Rain; Site change; Made up as part of 3-team DH","18991015"
"18990418","0","Tue","PHI","NL",3,"WSN","NL",3,"D","",""
"18990419","0","Wed","NY1","NL",4,"BLN","NL",4,"D","",""
"18990419","0","Wed","BRO","NL",4,"BSN","NL",4,"D","",""
"18990419","0","Wed","PIT","NL",4,"CIN","NL",4,"D","",""
"18990419","0","Wed","CHN","NL",5,"LS3","NL",5,"D","",""
"18990419","0","Wed","PHI","NL",4,"WSN","NL",4,"D","",""
"18990420","0","Thu","CHN","NL",6,"CIN","NL",5,"D","",""
"18990420","1","Thu","CL4","NL",3,"LS3","NL",6,"D","",""
"18990420","2","Thu","CL4","NL",4,"LS3","NL",7,"D","Schedule change","18990730"
"18990420","0","Thu","BLN","NL",5,"NY1","NL",5,"D","",""
"18990420","0","Thu","BRO","NL",5,"PHI","NL",5,"D","",""
"18990420","0","Thu","PIT","NL",5,"SLN","NL",3,"D","",""
"18990420","0","Thu","BSN","NL",5,"WSN","NL",5,"D","",""
"18990421","0","Fri","CHN","NL",7,"CIN","NL",6,"D","",""
"18990421","0","Fri","CL4","NL",5,"LS3","NL",8,"D","",""
"18990421","0","Fri","BLN","NL",6,"NY1","NL",6,"D","",""
"18990421","0","Fri","BRO","NL",6,"PHI","NL",6,"D","",""
"18990421","0","Fri","PIT","NL",6,"SLN","NL",4,"D","",""
"18990421","0","Fri","BSN","NL",6,"WSN","NL",6,"D","",""
"18990422","0","Sat","CHN","NL",8,"CIN","NL",7,"D","",""
"18990422","1","Sat","CL4","NL",6,"LS3","NL",9,"D","",""
"18990422","2","Sat","CL4","NL",7,"LS3","NL",10,"D","",""
"18990422","0","Sat","BLN","NL",7,"NY1","NL",7,"D","",""
"18990422","0","Sat","BRO","NL",7,"PHI","NL",7,"D","",""
"18990422","0","Sat","PIT","NL",7,"SLN","NL",5,"D","",""
"18990422","0","Sat","BSN","NL",7,"WSN","NL",7,"D","",""
"18990423","0","Sun","CHN","NL",9,"CIN","NL",8,"D","",""
"18990423","0","Sun","CL4","NL",8,"SLN","NL",6,"D","Rain; Made up as part of 3-team DH","18990625"
"18990424","0","Mon","CL4","NL",9,"CIN","NL",9,"D","Rain","18990430"
"18990424","0","Mon","PIT","NL",8,"LS3","NL",11,"D","Rain; Site change","18990503"
"18990424","0","Mon","BLN","NL",8,"NY1","NL",8,"D","",""
"18990424","0","Mon","BRO","NL",8,"PHI","NL",8,"D","",""
"18990424","0","Mon","CHN","NL",10,"SLN","NL",7,"D","",""
"18990424","0","Mon","BSN","NL",8,"WSN","NL",8,"D","",""
"18990425","0","Tue","BLN","NL",9,"BRO","NL",9,"D","",""
"18990425","0","Tue","CL4","NL",10,"CIN","NL",10,"D","Rain","18990904"
"18990425","0","Tue","PIT","NL",9,"LS3","NL",12,"D","",""
"18990425","0","Tue","BSN","NL",9,"PHI","NL",9,"D","",""
"18990425","0","Tue","CHN","NL",11,"SLN","NL",8,"D","",""
"18990425","0","Tue","NY1","NL",9,"WSN","NL",9,"D","",""
"18990426","0","Wed","BLN","NL",10,"BRO","NL",10,"D","",""
"18990426","0","Wed","CL4","NL",11,"CIN","NL",11,"D","",""
"18990426","0","Wed","PIT","NL",10,"LS3","NL",13,"D","",""
"18990426","0","Wed","BSN","NL",10,"PHI","NL",10,"D","",""
"18990426","0","Wed","CHN","NL",12,"SLN","NL",9,"D","",""
"18990426","0","Wed","NY1","NL",10,"WSN","NL",10,"D","Rain","18991012"
"18990427","0","Thu","BLN","NL",11,"BRO","NL",11,"D","",""
"18990427","0","Thu","CIN","NL",12,"CHN","NL",13,"D","",""
"18990427","0","Thu","BSN","NL",11,"PHI","NL",11,"D","",""
"18990427","0","Thu","NY1","NL",11,"WSN","NL",11,"D","",""
"18990428","0","Fri","BLN","NL",12,"BRO","NL",12,"D","",""
"18990428","0","Fri","CIN","NL",13,"CHN","NL",14,"D","Schedule change","18990709"
"18990428","0","Fri","LS3","NL",14,"CL4","NL",12,"D","Death of Frank Robison's daughter (CL4 owner)","18990501"
"18990428","0","Fri","BSN","NL",12,"PHI","NL",12,"D","",""
"18990428","0","Fri","SLN","NL",10,"PIT","NL",11,"D","",""
"18990428","0","Fri","NY1","NL",12,"WSN","NL",12,"D","",""
"18990429","0","Sat","BSN","NL",13,"BLN","NL",13,"D","",""
"18990429","0","Sat","CIN","NL",14,"CHN","NL",15,"D","",""
"18990429","0","Sat","LS3","NL",15,"CL4","NL",13,"D","Death of Frank Robison's daughter (CL4 owner)","18990502"
"18990429","0","Sat","PHI","NL",13,"NY1","NL",13,"D","",""
"18990429","0","Sat","SLN","NL",11,"PIT","NL",12,"D","",""
"18990429","0","Sat","BRO","NL",13,"WSN","NL",13,"D","",""
"18990430","0","Sun","CIN","NL",15,"CHN","NL",16,"D","Schedule change","18991001"
"18990501","0","Mon","BSN","NL",14,"BLN","NL",14,"D","",""
"18990501","0","Mon","LS3","NL",16,"CL4","NL",14,"D","",""
"18990501","0","Mon","PHI","NL",14,"NY1","NL",14,"D","",""
"18990501","0","Mon","SLN","NL",12,"PIT","NL",13,"D","",""
"18990501","0","Mon","BRO","NL",14,"WSN","NL",14,"D","",""
"18990502","0","Tue","BSN","NL",15,"BLN","NL",15,"D","",""
"18990502","0","Tue","LS3","NL",17,"CL4","NL",15,"D","",""
"18990502","0","Tue","PHI","NL",15,"NY1","NL",15,"D","",""
"18990502","0","Tue","SLN","NL",13,"PIT","NL",14,"D","",""
"18990502","0","Tue","BRO","NL",15,"WSN","NL",15,"D","",""
"18990503","0","Wed","BSN","NL",16,"BLN","NL",16,"D","",""
"18990503","0","Wed","SLN","NL",14,"CIN","NL",16,"D","",""
"18990503","0","Wed","CHN","NL",17,"CL4","NL",16,"D","",""
"18990503","0","Wed","PHI","NL",16,"NY1","NL",16,"D","",""
"18990503","0","Wed","BRO","NL",16,"WSN","NL",16,"D","",""
