ID,last,first
brenb901,Brennan,Bill
collh101,Colliflower,Harry
connt901,Connolly,Tommy
dinnb101,Dinneen,Bill
easom101,Eason,Mal
eganr101,Egan,Jack
emslb101,Emslie,Bob
evanb901,Evans,Billy
johnj901,Johnstone,Jim
kanes901,Kane,Steve
keelw101,Keeler,Willie
kennd101,Kennedy,Doc
kerij901,Kerin,John
klemb901,Klem,Bill
magij901,Maginnis,Jim
moraa901,Moran,Augie
murrm101,Murray,Miah
odayh101,O'Day,Hank
olous901,O'Loughlin,Silk
overo101,Overall,Orval
perrb901,Perrine,Bull
riglc901,Rigler,Cy
sherj901,Sheridan,Jack
