ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1945N0001,basie101,1945,BRO,O,,AB,NY1194506050,2,3,1945N0023,PAA,,,
1945N0002,basie101,1945,BRO,D,SS,G,,100,101,,,,Official sheets show 100 G at SS,
1945N0003,bordf101,1945,BRO,O,,SO,BSN194506160,1,0,,OPP,,,
1945N0004,bordf101,1945,BRO,O,,SO,BSN194508032,1,0,,OPP,,,
1945N0005,bukec101,1945,BRO,O,,SO,PHI194506210,1,0,,OPP,,,
1945N0006,dantf101,1945,BRO,O,,BB,BSN194506150,1,0,1945N0007,COL;OPP;PAA,,,
1945N0007,dantf101,1945,BRO,O,,SB,BSN194506150,0,1,1945N0006,COL,,,
1945N0008,galaa101,1945,BRO,O,,BB,BSN194506150,2,0,1945N0009,COL;OPP;PAA,,,
1945N0009,galaa101,1945,BRO,O,,SB,BSN194506150,0,2,1945N0008,COL,,,
1945N0010,gregh102,1945,BRO,O,,AB,BSN194506171,4,3,1945N0021,PAA,,,
1945N0011,gregh102,1945,BRO,O,,SO,BRO194507011,2,0,,OPP,,,
1945N0012,olmol101,1945,BRO,O,,SO,BRO194509032,0,2,1945N0022,SWAP;IMP,,Officially Olmo 3-4 with 2 SO,
1945N0013,olmol101,1945,BRO,D,OF,LFG,,98,100,,,,Official sheets show 98 LFG,Y
1945N0014,olmol101,1945,BRO,D,OF,CFG,CHN194509161,0,1,1945N0016,DUP,,,Y
1945N0015,olmol101,1945,BRO,D,OF,CFG,,8,6,,,,Official sheets shows 8 CFG,Y
1945N0016,olmol101,1945,BRO,D,OF,RFG,CHN194509161,1,0,1945N0014,DUP,,,Y
1945N0017,peacj101,1945,BRO,O,,SO,BRO194506300,0,2,,OPP,,,
1945N0018,roseg101,1945,BRO,O,,RBI,CIN194506010,0,2,,,,Officially Dodgers have 3 R and 5 RBI,
1945N0019,rudoe101,1945,BRO,O,,BB,BSN194506160,1,2,,OPP;PAA,,,
1945N0020,schuh101,1945,BRO,O,,BB,BSN194506150,1,0,,OPP;PAA,,,
1945N0021,stane101,1945,BRO,O,,AB,BSN194506171,2,3,1945N0010,PAA,,,
1945N0022,steve101,1945,BRO,O,,SO,BRO194509032,2,0,1945N0012,SWAP,,,
1945N0023,sukec101,1945,BRO,O,,AB,NY1194506050,3,2,1945N0001,PAA,,,
1945N0024,andrn101,1945,BSN,O,,BB,BSN194505130,1,0,1945N0036,SWAP;PAA,,,
1945N0025,drewf101,1945,BSN,O,,BB,BSN194506171,0,1,1945N0027,SWAP;PAA,,,
1945N0026,drewf101,1945,BSN,O,,SH,BSN194506150,0,1,1945N0033,SWAP;PAA,,,
1945N0027,gillc102,1945,BSN,O,,BB,BSN194506171,1,0,1945N0025,SWAP;PAA,,,
1945N0030,holmt101,1945,BSN,D,OF,CFG,BSN194507030,0,1,1945N0031,DUP,,,Y
1945N0031,holmt101,1945,BSN,D,OF,RFG,BSN194507030,1,0,1945N0030,DUP,,,Y
1945N0032,logab101,1945,BSN,O,,BB,BSN194506172,1,0,1945N0037,SWAP;PAA,,,
1945N0033,masip101,1945,BSN,O,,SH,BSN194506150,1,0,1945N0026,SWAP;PAA,,,
1945N0034,tobij103,1945,BSN,D,P,DP,,6,5,,ADD,,Addition error on Official sheet,
1945N0035,wietw101,1945,BSN,O,,AB,BSN194507011,3,4,,PAA,,,
1945N0036,wietw101,1945,BSN,O,,BB,BSN194505130,0,1,1945N0024,SWAP;PAA,,,
1945N0037,wietw101,1945,BSN,O,,BB,BSN194506172,0,1,1945N0032,SWAP;PAA,,,
1945N0038,wietw101,1945,BSN,D,2B,DP,,56,58,,ADD,,Official sheets show 56 DP at 2B,
1945N0039,wietw101,1945,BSN,D,SS,DP,,20,18,,ADD,,Official sheets show 20 DP at SS,
1945N0040,workc101,1945,BSN,O,,SH,BSN194506172,1,0,,OPP;PAA,,,
1945N0041,workc101,1945,BSN,D,3B,DP,,17,18,,ADD,,Addition error on page 2 of Official sheet,
1945N0042,cavap101,1945,CHN,D,OF,LFG,,10,11,,,,Official sheets show 10 LFG,Y
1945N0043,cavap101,1945,CHN,D,OF,RFG,,1,0,,,,Official sheets show 1 RFG,Y
