ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1945A0002,lazoj101,1945,BOS,O,,RBI,BOS194505302,1,0,,,,,
1945A0003,mcbrt101,1945,BOS,O,,BB,CHA194508151,1,0,,OPP;PAA,,,
1945A0005,mcbrt101,1945,BOS,D,OF,LFG,BOS194509080,1,0,1945A0006,DUP,,,Y
1945A0006,mcbrt101,1945,BOS,D,OF,LFG,BOS194509091,1,0,1945A0005,DUP,,,Y
1945A0007,mcbrt101,1945,BOS,D,OF,CFG,BOS194509080,0,1,1945A0008,DUP,,,Y
1945A0008,mcbrt101,1945,BOS,D,OF,CFG,BOS194509091,0,1,1945A0007,DUP,,,Y
1945A0009,mcbrt101,1945,BOS,D,OF,RFG,BOS194509220,1,0,,,,No RF in game at end,
1945A0010,metkg101,1945,BOS,D,1B,DP,NYA194506090,2,3,,,,,
1945A0011,steib101,1945,BOS,D,2B,DP,,61,63,,ADD,,Addition error on Official sheet,
1945A0012,tresm101,1945,CHA,O,,BB,CHA194508180,1,0,1945A0079,PAA,,,
1945A0013,cihoa101,1945,CLE,D,SS,DP,,26,25,,COPY,,Official sheets show 26 DP at SS,
1945A0014,mackf102,1945,CLE,O,,BB,CLE194508202,0,1,1945A0016,SWAP;PAA,,,
1945A0015,meyed101,1945,CLE,O,,GDP,DET194509261,0,1,1945A0019,SWAP;IMP,,Officially Meyer is 2-4 with 2 SO and 1 GDP,
1945A0016,rossd101,1945,CLE,O,,BB,CLE194508202,1,0,1945A0014,SWAP;PAA,,,
1945A0017,seerp101,1945,CLE,D,OF,DP,,4,3,,,,,
1945A0018,seerp101,1945,CLE,D,OF,RFG,CLE194509220,1,0,,,,No RF in game at end,Y
1945A0019,weine101,1945,CLE,O,,GDP,DET194509261,1,0,1945A0015,SWAP,,,
1945A0020,boror101,1945,DET,O,,BB,CLE194509200,0,1,,OPP;PAA,,,
1945A0021,cramd102,1945,DET,O,,BB,CHA194506161,1,0,1945A0038,OPP;PAA,,,
1945A0022,cramd102,1945,DET,O,,BB,CLE194508261,0,1,1945A0032,SWAP;PAA,,,
1945A0023,cramd102,1945,DET,O,,BB,,35,36,,COPY,,Official sheets show 35 BB,
1945A0024,cullr101,1945,DET,D,OF,LFG,DET194507012,1,0,1945A0025,,,,Y
1945A0025,cullr101,1945,DET,D,OF,RFG,DET194507012,0,1,1945A0028,,,,Y
