ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1906N0001,alpew101,1906,BRO,O,,G,NY1190604240,1,0,,,,,
1906N0002,alpew101,1906,BRO,O,,BB,,4,6,,,,BBs not shown on official sheets,
1906N0003,alpew101,1906,BRO,O,,SH,PIT190605290,0,1,,,,,
1906N0004,alpew101,1906,BRO,O,,HBP,,15,14,,,,HBPs not shown on official sheets,
1906N0005,alpew101,1906,BRO,D,2B,G,,104,103,,,,Official sheet shows 104 G at 2B,
1906N0006,alpew101,1906,BRO,D,2B,G,BRO190606130,1,0,1906N0012,,,Sheets show 2 SS and no 2B in game,
1906N0007,alpew101,1906,BRO,D,2B,G,BRO190606140,1,0,1906N0010,,,Sheets show 2 SS and no 2B in game,
1906N0008,alpew101,1906,BRO,D,2B,G,BRO190606150,1,0,1906N0014,,,Sheets show 2 SS and no 2B in game,
1906N0009,alpew101,1906,BRO,D,2B,G,CIN190607130,1,0,,,,,
1906N0010,alpew101,1906,BRO,D,2B,ERR,BRO190606140,2,0,1906N0013,,,Sheets show 2 SS and no 2B in game,
1906N0011,alpew101,1906,BRO,D,2B,DP,,28,25,,,,DPs not shown on official sheets,
1906N0012,alpew101,1906,BRO,D,SS,G,BRO190606130,0,1,1906N0006,,,Sheets show 2 SS and no 2B in game,
1906N0013,alpew101,1906,BRO,D,SS,G,BRO190606140,0,1,1906N0015,,,Sheets show 2 SS and no 2B in game,
1906N0014,alpew101,1906,BRO,D,SS,G,BRO190606150,0,1,1906N0008,,,Sheets show 2 SS and no 2B in game,
1906N0015,alpew101,1906,BRO,D,SS,ERR,BRO190606140,0,2,1906N0007,,,Sheets show 2 SS and no 2B in game,
1906N0016,batce101,1906,BRO,O,,BB,,13,15,,,,BBs not shown on official sheets,
1906N0017,bergb102,1906,BRO,O,,G,,104,103,,,,Official sheet shows 104 G,
1906N0018,bergb102,1906,BRO,O,,AB,PHI190605050,4,5,,PAA,,,
1906N0019,bergb102,1906,BRO,O,,BB,,6,7,,,,BBs not shown on official sheets,
1906N0020,bergb102,1906,BRO,D,C,G,,104,103,,,,Official sheet shows 104 G at  C,
1906N0021,bergb102,1906,BRO,D,C,DP,,14,9,,,,DPs not shown on official sheets,
1906N0022,cased101,1906,BRO,O,,AB,CIN190607160,4,3,,,,,
1906N0023,cased101,1906,BRO,O,,BB,,49,52,,,,BBs not shown on official sheets,
1906N0024,cased101,1906,BRO,D,3B,DP,,14,11,,,,DPs not shown on official sheets,
1906N0025,donop101,1906,BRO,O,,G,SLN190605170,1,0,,,,,
1906N0026,easom101,1906,BRO,O,,AB,BSN190606220,3,2,,,,,
1906N0027,easom101,1906,BRO,D,P,DP,,3,2,,,,DPs not shown on official sheets,
1906N0028,gessd101,1906,BRO,O,,BB,,1,3,,,,BBs not shown on official sheets,
1906N0029,gessd101,1906,BRO,D,1B,DP,,5,4,,,,DPs not shown on official sheets,
1906N0030,hummj101,1906,BRO,O,,G,,95,97,,,,Official sheet shows 95 G,
1906N0031,hummj101,1906,BRO,O,,AB,BSN190604270,4,5,,PAA,,,
