ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1906A0001,armbc101,1906,BOS,O,,H,PHA190606260,0,1,,,,,
1906A0002,armbc101,1906,BOS,O,,2B,,7,6,,,,Extra-base hit not shown on official sheets,
1906A0003,armbc101,1906,BOS,O,,3B,,0,1,,,,Extra-base hit not shown on official sheets,
1906A0004,armbc101,1906,BOS,O,,SH,PHA190606220,0,1,,,,,
1906A0005,armbc101,1906,BOS,D,C,PB,,0,9,,,,PB not shown on official sheets,
1906A0006,carrb101,1906,BOS,O,,AB,BOS190607112,2,0,,,,,
1906A0007,carrb101,1906,BOS,O,,BB,,4,5,,,,BBs not shown on official sheets,
1906A0008,carrb101,1906,BOS,O,,SH,BOS190607120,1,0,,,,,
1906A0009,carrb101,1906,BOS,D,C,DP,,3,2,,,,DPs not shown on official sheets,
1906A0010,chadc101,1906,BOS,O,,BB,,5,3,,,,BBs not shown on official sheets,
1906A0011,chadc101,1906,BOS,D,2B,G,BOS190610060,0,1,1906A0012,,,,
1906A0012,chadc101,1906,BOS,D,2B,ERR,BOS190610060,0,1,1906A0011,,,,
1906A0013,collj103,1906,BOS,O,,G,SLA190607290,1,0,1906A0014,,,,
1906A0014,collj103,1906,BOS,O,,AB,SLA190607290,1,0,1906A0015,,,,
1906A0015,collj103,1906,BOS,O,,H,SLA190607290,1,0,1906A0013,,,,
1906A0016,collj103,1906,BOS,O,,2B,,10,8,,,,Extra-base hit not shown on official sheets,
1906A0017,crigl101,1906,BOS,O,,AB,BOS190608290,3,4,,,,,
1906A0018,dinnb101,1906,BOS,O,,G,,29,28,,,,Sheets show 29 G,
1906A0019,dinnb101,1906,BOS,O,,G,BOS190608160,1,0,,,,,
1906A0020,dinnb101,1906,BOS,O,,AB,CHA190608040,3,1,,,,,
1906A0021,dinnb101,1906,BOS,O,,R,BOS190604180,0,1,1906A0073,,,,
1906A0022,dinnb101,1906,BOS,O,,BB,,10,8,,,,BBs not shown on official sheets,
1906A0023,dinnb101,1906,BOS,D,P,DP,,3,1,,,,DPs not shown on official sheets,
1906A0024,ferrh101,1906,BOS,O,,AB,CLE190606070,3,2,,,,,
1906A0025,ferrh101,1906,BOS,O,,2B,,26,25,,,,Extra-base hit not shown on official sheets,
1906A0026,ferrh101,1906,BOS,O,,BB,,12,10,,,,BBs not shown on official sheets,
1906A0027,ferrh101,1906,BOS,O,,SH,BOS190605040,1,0,,,,,
1906A0028,ferrh101,1906,BOS,D,2B,ERR,BOS190607112,2,3,,,,,
1906A0029,ferrh101,1906,BOS,D,2B,DP,,40,41,,,,DPs not shown on official sheets,
1906A0030,freeb102,1906,BOS,O,,AB,DET190606110,3,5,1906A0045,PAA,,,
1906A0031,freeb102,1906,BOS,O,,AB,BOS190607120,3,4,,,,,
1906A0032,freeb102,1906,BOS,O,,AB,CHA190608040,3,4,,,,,
1906A0033,freeb102,1906,BOS,O,,H,NYA190604140,2,1,,,,,
1906A0034,freeb102,1906,BOS,O,,H,DET190606110,0,2,,,,,
1906A0035,freeb102,1906,BOS,O,,2B,,19,18,,,,Extra-base hit not shown on official sheets,
1906A0036,freeb102,1906,BOS,O,,HBP,,2,1,,,,HBPs not shown on official sheets,
1906A0037,freeb102,1906,BOS,D,1B,G,BOS190605230,0,1,1906A0039,,,2 1B and no RF in game officially,
1906A0038,freeb102,1906,BOS,D,1B,DP,,19,0,,,,DPs not shown on official sheets,
1906A0039,freeb102,1906,BOS,D,OF,G,BOS190605230,1,0,1906A0037,,,2 1B and no RF in game officially,
1906A0040,freeb102,1906,BOS,D,OF,CFG,,0,3,,,,Games by outfield position not kept officially,Y
1906A0041,freeb102,1906,BOS,D,OF,RFG,,66,62,,,,Games by outfield position not kept officially,Y
1906A0042,gibsn101,1906,BOS,O,,BB,,0,1,,,,BBs not shown on official sheets,
1906A0043,glazr101,1906,BOS,O,,G,BOS190605240,1,0,1906A0051,,,,
1906A0044,glazr101,1906,BOS,O,,G,SLA190606150,1,0,1906A0046,,,No 2B in game officially,
1906A0045,glazr101,1906,BOS,O,,AB,DET190606110,2,5,1906A0030,PAA,,,
1906A0046,glazr101,1906,BOS,O,,AB,SLA190606150,4,0,1906A0048,,,No 2B in game officially,
1906A0047,glazr101,1906,BOS,O,,BB,,2,3,,,,BBs not shown on official sheets,
1906A0048,glazr101,1906,BOS,D,2B,G,SLA190606150,1,0,1906A0049,,,No 2B in game officially,
1906A0049,glazr101,1906,BOS,D,2B,ERR,SLA190606150,1,0,1906A0044,,,No 2B in game officially,
1906A0050,glazr101,1906,BOS,D,3B,G,,2,1,,,,Sheets show 2 G at 3B,
1906A0051,glazr101,1906,BOS,D,OF,G,BOS190605240,1,0,1906A0052,,,,
1906A0052,glazr101,1906,BOS,D,OF,RFG,BOS190605240,1,0,1906A0043,,,,
1906A0053,godwj101,1906,BOS,O,,AB,BOS190605310,4,3,,,,,
1906A0054,godwj101,1906,BOS,O,,H,BOS190605310,0,1,,,,,
1906A0055,godwj101,1906,BOS,O,,2B,,1,2,,,,Extra-base hit not shown on official sheets,
