ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1913N0002,curtc101,1913,BRO,O,,SO,BRO191307220,2,3,1913N0045,"SWAP;IMP",,"Officially Curtis has 2 AB and 3 SO",
1913N0007,daubj101,1913,BRO,D,1B,G,CIN191307290,0,1,,,,,
1913N0010,fiscw101,1913,BRO,O,,AB,BRO191307170,1,0,,,,,
1913N0011,fiscw101,1913,BRO,O,,BB,CHN191309100,1,0,1913N0607,PAA,,,
1913N0013,fiscw101,1913,BRO,D,C,G,,50,51,,,,Official sheet show 50 G at C,
1913N0014,fiscw101,1913,BRO,D,C,G,BRO191307041,0,1,,,,,
1913N0016,fisht103,1913,BRO,O,,G,SLN191306160,1,0,1913N0017,,,,
1913N0017,fisht103,1913,BRO,O,,AB,SLN191306160,3,0,1913N0018,,,,
1913N0018,fisht103,1913,BRO,O,,R,SLN191306160,1,0,1913N0019,,,,
1913N0019,fisht103,1913,BRO,O,,H,SLN191306160,1,0,1913N0022,,,,
1913N0020,fisht103,1913,BRO,O,,BB,BSN191305311,0,1,1913N0066,"SWAP;PAA",,,
1913N0022,fisht103,1913,BRO,O,,SH,SLN191306160,1,0,1913N0023,,,,
1913N0023,fisht103,1913,BRO,D,SS,G,SLN191306160,1,0,1913N0024,,,,
1913N0024,fisht103,1913,BRO,D,SS,ERR,SLN191306160,2,0,1913N0033,,,,
1913N0026,hechm101,1913,BRO,O,,AB,,9,11,,,,Official sheet shows 9 AB for BRO & 2 AB for CHN,
1913N0032,kirke101,1913,BRO,O,,G,,47,48,,,,Official sheet shows 47 G,
1913N0033,kirke101,1913,BRO,O,,G,SLN191306160,0,1,1913N0035,,,,
1913N0034,kirke101,1913,BRO,O,,AB,,90,89,,,,Official sheet shows 90 AB,
1913N0035,kirke101,1913,BRO,O,,AB,SLN191306160,0,3,1913N0036,,,,
1913N0036,kirke101,1913,BRO,O,,R,SLN191306160,0,1,1913N0037,,,,
1913N0037,kirke101,1913,BRO,O,,H,SLN191306160,0,1,1913N0039,,,,
1913N0039,kirke101,1913,BRO,O,,SH,SLN191306160,0,1,1913N0040,,,,
1913N0040,kirke101,1913,BRO,D,SS,G,SLN191306160,0,1,1913N0041,,,,
1913N0041,kirke101,1913,BRO,D,SS,ERR,SLN191306160,0,2,1913N0016,,,,
1913N0042,mccal102,1913,BRO,O,,SO,,0,2,,,,Official sheet shows 0 SO,
1913N0043,meyeb103,1913,BRO,O,,G,BSN191305301,1,0,1913N0048,,,,
1913N0044,meyeb103,1913,BRO,O,,G,BSN191305302,1,0,,,,,
1913N0045,meyeb103,1913,BRO,O,,SO,BRO191307220,1,0,1913N0002,SWAP,,,
1913N0047,meyeb103,1913,BRO,D,C,G,BRO191304210,0,1,,,,,
1913N0048,meyeb103,1913,BRO,D,OF,G,BSN191305301,1,0,1913N0043,,,,
1913N0050,millo103,1913,BRO,O,,SO,,32,31,,,,Official sheet shows 32 SO,
1913N0056,phele101,1913,BRO,D,C,G,BRO191307190,0,1,,,,,
1913N0057,phele101,1913,BRO,D,C,G,BRO191307220,0,1,,,,,
1913N0059,schea102,1913,BRO,O,,BB,CHN191308040,2,1,1913N0612,PAA,,,
1913N0060,schea102,1913,BRO,O,,SH,,1,0,,,,Official sheet shows 1 SH,
1913N0061,smitr108,1913,BRO,O,,BB,BRO191305080,0,1,1913N0609,OPP,,,
1913N0062,smitr108,1913,BRO,O,,SB,BRO191305010,1,0,,,,,
