ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1944N0002,bollj101,1944,BRO,O,,BB,BRO194406220,0,1,1944N0023,SWAP;PAA,,,
1944N0003,bordf101,1944,BRO,O,,BB,BRO194406190,1,0,,OPP;PAA,,,
1944N0005,bordf101,1944,BRO,D,OF,LFG,,9,5,,,,Official sheets show 9 LFG,Y
1944N0006,bordf101,1944,BRO,D,OF,CFG,,14,15,,,,Official sheets show 14 CFG,Y
1944N0007,bordf101,1944,BRO,D,OF,RFG,,5,8,,,,Official sheets show 5 RFG,Y
1944N0009,bragb101,1944,BRO,D,C,G,,36,35,,,,Official sheets show 36 G at C,
1944N0010,coonj101,1944,BRO,D,OF,LFG,BRO194405301,0,1,1944N0011,DUP,,,Y
1944N0011,coonj101,1944,BRO,D,OF,CFG,BRO194405301,1,0,1944N0010,DUP,,No CF at end of game,Y
1944N0012,fuchc101,1944,BRO,O,,SH,,1,0,,COPY,,Official sheets show 1 SH,
1944N0013,galaa101,1944,BRO,O,,BB,BRO194407231,1,0,1944N0270,,,,
1944N0015,galaa101,1944,BRO,D,OF,LFG,,125,126,,,,Official sheets show 125 LFG,Y
1944N0016,galaa101,1944,BRO,D,OF,CFG,,26,25,,,,Official sheets show 26 CFG,Y
1944N0019,mikse101,1944,BRO,D,3B,DP,,7,8,,COPY,,Official sheets show 7 DP at 3B,
1944N0020,mikse101,1944,BRO,D,SS,G,PHI194406170,1,0,1944N0026,,,,
1944N0021,mikse101,1944,BRO,D,SS,DP,,6,5,,,,Official sheets show 6 DP at SS,
1944N0023,owenm101,1944,BRO,O,,BB,BRO194406220,1,0,1944N0002,SWAP;PAA,,,
1944N0024,roseg101,1944,BRO,O,,GDP,,3,2,,ADD,,Addition error on page 1 of Official sheet,
1944N0025,schuh101,1944,BRO,D,1B,G,,132,136,,,,Official sheets show 132 G at 1B,
