Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"19590416","0","Thu","PHI","NL",6,"MLN","NL",5,"D","",""
"19590416","0","Thu","CHN","NL",6,"SFN","NL",6,"D","",""
"19590417","0","Fri","WS1","AL",8,"BAL","AL",8,"N","",""
"19590417","0","Fri","NYA","AL",7,"BOS","AL",7,"D","",""
"19590417","0","Fri","DET","AL",6,"CHA","AL",7,"D","",""
"19590417","0","Fri","PHI","NL",7,"CIN","NL",8,"N","",""
"19590417","0","Fri","KC1","AL",7,"CLE","AL",6,"N","",""
"19590417","0","Fri","CHN","NL",7,"LAN","NL",7,"N","",""
"19590417","0","Fri","PIT","NL",7,"MLN","NL",6,"D","",""
"19590417","0","Fri","SLN","NL",7,"SFN","NL",7,"N","",""
"19590418","0","Sat","WS1","AL",9,"BAL","AL",9,"D","",""
"19590418","0","Sat","NYA","AL",8,"BOS","AL",8,"D","",""
"19590418","0","Sat","DET","AL",7,"CHA","AL",8,"D","",""
"19590418","0","Sat","PHI","NL",8,"CIN","NL",9,"D","",""
"19590418","0","Sat","KC1","AL",8,"CLE","AL",7,"D","",""
"19590418","0","Sat","CHN","NL",8,"LAN","NL",8,"N","",""
"19590418","0","Sat","PIT","NL",8,"MLN","NL",7,"D","",""
"19590418","0","Sat","SLN","NL",8,"SFN","NL",8,"D","",""
"19590419","1","Sun","WS1","AL",10,"BAL","AL",10,"D","",""
"19590419","2","Sun","WS1","AL",11,"BAL","AL",11,"D","",""
"19590419","0","Sun","NYA","AL",9,"BOS","AL",9,"D","",""
"19590419","0","Sun","DET","AL",8,"CHA","AL",9,"D","Cold","19590902"
"19590419","0","Sun","PHI","NL",9,"CIN","NL",10,"D","",""
"19590419","0","Sun","KC1","AL",9,"CLE","AL",8,"D","",""
"19590419","0","Sun","CHN","NL",9,"LAN","NL",9,"D","",""
"19590419","0","Sun","PIT","NL",9,"MLN","NL",8,"D","Cold","19590727"
"19590419","0","Sun","SLN","NL",9,"SFN","NL",9,"D","",""
"19590420","0","Mon","NYA","AL",10,"BOS","AL",10,"D","Rain","19590713"
"19590420","0","Mon","SFN","NL",10,"LAN","NL",10,"N","",""
"19590420","0","Mon","PHI","NL",10,"PIT","NL",10,"N","Rain","19590507"
"19590421","0","Tue","BAL","AL",12,"BOS","AL",11,"D","",""
"19590421","0","Tue","SLN","NL",10,"CHN","NL",10,"D","",""
"19590421","0","Tue","CLE","AL",9,"DET","AL",9,"N","",""
"19590421","0","Tue","CHA","AL",10,"KC1","AL",10,"N","",""
"19590421","0","Tue","SFN","NL",11,"LAN","NL",11,"N","",""
"19590421","0","Tue","CIN","NL",11,"MLN","NL",9,"D","",""
"19590421","0","Tue","NYA","AL",11,"WS1","AL",12,"N","",""
"19590422","0","Wed","BAL","AL",13,"BOS","AL",12,"D","",""
"19590422","0","Wed","SLN","NL",11,"CHN","NL",11,"D","",""
"19590422","0","Wed","CLE","AL",10,"DET","AL",10,"D","",""
"19590422","0","Wed","CHA","AL",11,"KC1","AL",11,"N","",""
"19590422","0","Wed","SFN","NL",12,"LAN","NL",12,"N","",""
"19590422","0","Wed","MLN","NL",10,"PHI","NL",11,"N","",""
"19590422","0","Wed","CIN","NL",12,"PIT","NL",11,"N","",""
"19590422","0","Wed","NYA","AL",12,"WS1","AL",13,"N","",""
"19590423","0","Thu","BAL","AL",14,"BOS","AL",13,"D","",""
"19590423","0","Thu","SLN","NL",12,"CHN","NL",12,"D","",""
"19590423","0","Thu","CLE","AL",11,"DET","AL",11,"D","",""
"19590423","0","Thu","MLN","NL",11,"PHI","NL",12,"N","",""
"19590423","0","Thu","CIN","NL",13,"PIT","NL",12,"N","",""
"19590423","0","Thu","NYA","AL",13,"WS1","AL",14,"D","",""
"19590424","0","Fri","SFN","NL",13,"CHN","NL",13,"D","",""
"19590424","0","Fri","MLN","NL",12,"CIN","NL",14,"N","",""
"19590424","0","Fri","CHA","AL",12,"CLE","AL",12,"N","",""
"19590424","0","Fri","DET","AL",12,"KC1","AL",12,"N","",""
"19590424","0","Fri","PIT","NL",13,"PHI","NL",13,"N","",""
"19590424","0","Fri","LAN","NL",13,"SLN","NL",13,"N","",""
"19590424","0","Fri","BOS","AL",14,"WS1","AL",15,"N","",""
"19590425","0","Sat","SFN","NL",14,"CHN","NL",14,"D","",""
"19590425","0","Sat","MLN","NL",13,"CIN","NL",15,"D","",""
"19590425","0","Sat","CHA","AL",13,"CLE","AL",13,"D","",""
"19590425","0","Sat","DET","AL",13,"KC1","AL",13,"N","",""
"19590425","0","Sat","BAL","AL",15,"NYA","AL",14,"D","",""
"19590425","0","Sat","PIT","NL",14,"PHI","NL",14,"D","",""
"19590425","0","Sat","LAN","NL",14,"SLN","NL",14,"N","",""
"19590425","0","Sat","BOS","AL",15,"WS1","AL",16,"D","",""
"19590426","0","Sun","SFN","NL",15,"CHN","NL",15,"D","",""
"19590426","0","Sun","MLN","NL",14,"CIN","NL",16,"D","",""
"19590426","1","Sun","CHA","AL",14,"CLE","AL",14,"D","",""
"19590426","2","Sun","CHA","AL",15,"CLE","AL",15,"D","",""
"19590426","0","Sun","DET","AL",14,"KC1","AL",14,"D","",""
"19590426","1","Sun","BAL","AL",16,"NYA","AL",15,"D","",""
"19590426","2","Sun","BAL","AL",17,"NYA","AL",16,"D","",""
"19590426","1","Sun","PIT","NL",15,"PHI","NL",15,"D","",""
"19590426","2","Sun","PIT","NL",16,"PHI","NL",16,"D","",""
"19590426","0","Sun","LAN","NL",15,"SLN","NL",15,"D","",""
"19590426","0","Sun","BOS","AL",16,"WS1","AL",17,"D","",""
"19590427","0","Mon","CHN","NL",16,"MLN","NL",15,"N","Rain","19590608"
"19590427","0","Mon","SFN","NL",16,"PHI","NL",17,"N","Rain","19590614"
"19590427","0","Mon","LAN","NL",16,"PIT","NL",17,"N","",""
"19590428","0","Tue","NYA","AL",17,"CHA","AL",16,"N","Rain","19590430"
"19590428","0","Tue","SLN","NL",16,"CIN","NL",17,"N","Rain","19590727"
"19590428","0","Tue","BOS","AL",17,"CLE","AL",16,"N","Rain","19590728"
"19590428","0","Tue","BAL","AL",18,"DET","AL",15,"N","Rain","19590626"
"19590428","0","Tue","WS1","AL",18,"KC1","AL",15,"N","",""
"19590428","0","Tue","CHN","NL",17,"MLN","NL",16,"D","Rain","19590824"
"19590428","0","Tue","SFN","NL",17,"PHI","NL",18,"N","Rain","19590716"
"19590429","0","Wed","NYA","AL",18,"CHA","AL",17,"D","",""
"19590429","0","Wed","CHN","NL",18,"CIN","NL",18,"N","",""
"19590429","0","Wed","BAL","AL",19,"DET","AL",16,"D","",""
"19590429","0","Wed","WS1","AL",19,"KC1","AL",16,"D","",""
"19590429","0","Wed","SLN","NL",17,"MLN","NL",17,"N","",""
"19590429","0","Wed","LAN","NL",17,"PHI","NL",19,"N","",""
"19590429","0","Wed","SFN","NL",18,"PIT","NL",18,"N","",""
"19590430","0","Thu","CHN","NL",19,"CIN","NL",19,"N","",""
"19590430","0","Thu","WS1","AL",20,"DET","AL",17,"D","",""
"19590430","0","Thu","BAL","AL",20,"KC1","AL",17,"N","",""
"19590430","0","Thu","SLN","NL",18,"MLN","NL",18,"N","",""
"19590430","0","Thu","LAN","NL",18,"PHI","NL",20,"N","",""
"19590430","0","Thu","SFN","NL",19,"PIT","NL",19,"N","Rain","19590826"
"19590501","0","Fri","BOS","AL",18,"CHA","AL",18,"N","",""
"19590501","0","Fri","LAN","NL",19,"CIN","NL",20,"N","",""
"19590501","0","Fri","NYA","AL",19,"CLE","AL",17,"N","",""
"19590501","0","Fri","WS1","AL",21,"DET","AL",18,"D","",""
"19590501","0","Fri","BAL","AL",21,"KC1","AL",18,"N","",""
"19590501","0","Fri","SFN","NL",20,"MLN","NL",19,"N","",""
"19590501","0","Fri","CHN","NL",20,"PHI","NL",21,"N","",""
"19590501","0","Fri","SLN","NL",19,"PIT","NL",20,"N","",""
"19590502","0","Sat","BOS","AL",19,"CHA","AL",19,"D","",""
"19590502","0","Sat","LAN","NL",20,"CIN","NL",21,"D","",""
"19590502","0","Sat","NYA","AL",20,"CLE","AL",18,"D","",""
"19590502","0","Sat","WS1","AL",22,"DET","AL",19,"D","",""
"19590502","0","Sat","BAL","AL",22,"KC1","AL",19,"D","",""
"19590502","0","Sat","SFN","NL",21,"MLN","NL",20,"D","",""
"19590502","0","Sat","CHN","NL",21,"PHI","NL",22,"D","",""
"19590502","0","Sat","SLN","NL",20,"PIT","NL",21,"D","",""
"19590503","0","Sun","BAL","AL",23,"CHA","AL",20,"D","",""
"19590503","1","Sun","LAN","NL",21,"CIN","NL",22,"D","",""
"19590503","2","Sun","LAN","NL",22,"CIN","NL",23,"D","",""
"19590503","1","Sun","WS1","AL",23,"CLE","AL",19,"D","",""
"19590503","2","Sun","WS1","AL",24,"CLE","AL",20,"D","",""
"19590503","1","Sun","NYA","AL",21,"DET","AL",20,"D","",""
"19590503","2","Sun","NYA","AL",22,"DET","AL",21,"D","",""
"19590503","0","Sun","BOS","AL",20,"KC1","AL",20,"D","",""
"19590503","0","Sun","SFN","NL",22,"MLN","NL",21,"D","",""
"19590503","1","Sun","CHN","NL",22,"PHI","NL",23,"D","",""
"19590503","2","Sun","CHN","NL",23,"PHI","NL",24,"D","",""
"19590503","1","Sun","SLN","NL",21,"PIT","NL",22,"D","",""
"19590503","2","Sun","SLN","NL",22,"PIT","NL",23,"D","",""
"19590504","0","Mon","SFN","NL",23,"CIN","NL",24,"N","",""
"19590504","0","Mon","BOS","AL",21,"KC1","AL",21,"D","",""
"19590504","0","Mon","LAN","NL",23,"MLN","NL",22,"N","",""
"19590504","0","Mon","CHN","NL",24,"PIT","NL",24,"N","",""
"19590505","0","Tue","WS1","AL",25,"CHA","AL",21,"D","",""
"19590505","0","Tue","SFN","NL",24,"CIN","NL",25,"N","",""
"19590505","0","Tue","BAL","AL",24,"CLE","AL",21,"N","",""
"19590505","0","Tue","BOS","AL",22,"DET","AL",22,"N","",""
"19590505","0","Tue","NYA","AL",23,"KC1","AL",22,"N","",""
"19590505","0","Tue","LAN","NL",24,"MLN","NL",23,"N","",""
"19590505","0","Tue","SLN","NL",23,"PHI","NL",25,"N","",""
"19590505","0","Tue","CHN","NL",25,"PIT","NL",25,"N","",""
"19590506","0","Wed","WS1","AL",26,"CHA","AL",22,"D","",""
"19590506","0","Wed","BAL","AL",25,"CLE","AL",22,"N","",""
"19590506","0","Wed","BOS","AL",23,"DET","AL",23,"D","",""
"19590506","0","Wed","NYA","AL",24,"KC1","AL",23,"N","",""
"19590506","0","Wed","LAN","NL",25,"MLN","NL",24,"D","",""
"19590506","0","Wed","SLN","NL",24,"PHI","NL",26,"N","",""
"19590506","0","Wed","CHN","NL",26,"PIT","NL",26,"D","",""
"19590507","0","Thu","BOS","AL",24,"DET","AL",24,"D","",""
"19590507","0","Thu","LAN","NL",26,"SFN","NL",25,"D","",""
"19590507","0","Thu","CHN","NL",27,"SLN","NL",25,"N","",""
"19590508","0","Fri","BOS","AL",25,"BAL","AL",26,"N","",""
"19590508","0","Fri","CLE","AL",23,"CHA","AL",23,"N","",""
"19590508","0","Fri","KC1","AL",24,"DET","AL",25,"N","",""
"19590508","0","Fri","CIN","NL",26,"MLN","NL",25,"N","",""
"19590508","0","Fri","PHI","NL",27,"PIT","NL",27,"N","",""
"19590508","0","Fri","LAN","NL",27,"SFN","NL",26,"N","",""
"19590508","0","Fri","CHN","NL",28,"SLN","NL",26,"N","",""
"19590509","0","Sat","BOS","AL",26,"BAL","AL",27,"D","",""
"19590509","0","Sat","CLE","AL",24,"CHA","AL",24,"D","",""
"19590509","0","Sat","KC1","AL",25,"DET","AL",26,"D","",""
"19590509","0","Sat","CIN","NL",27,"MLN","NL",26,"D","",""
"19590509","0","Sat","WS1","AL",27,"NYA","AL",25,"D","",""
"19590509","0","Sat","PHI","NL",28,"PIT","NL",28,"D","",""
"19590509","0","Sat","LAN","NL",28,"SFN","NL",27,"D","",""
"19590509","0","Sat","CHN","NL",29,"SLN","NL",27,"D","",""
"19590510","1","Sun","BOS","AL",27,"BAL","AL",28,"D","",""
"19590510","2","Sun","BOS","AL",28,"BAL","AL",29,"D","",""
"19590510","1","Sun","CLE","AL",25,"CHA","AL",25,"D","",""
"19590510","2","Sun","CLE","AL",26,"CHA","AL",26,"D","",""
"19590510","0","Sun","KC1","AL",26,"DET","AL",27,"D","",""
"19590510","1","Sun","CIN","NL",28,"MLN","NL",27,"D","",""
"19590510","2","Sun","CIN","NL",29,"MLN","NL",28,"D","",""
"19590510","1","Sun","WS1","AL",28,"NYA","AL",26,"D","",""
"19590510","2","Sun","WS1","AL",29,"NYA","AL",27,"D","",""
"19590510","1","Sun","PHI","NL",29,"PIT","NL",29,"D","",""
"19590510","2","Sun","PHI","NL",30,"PIT","NL",30,"D","",""
"19590510","0","Sun","LAN","NL",29,"SFN","NL",28,"D","",""
"19590510","1","Sun","CHN","NL",30,"SLN","NL",28,"D","",""
"19590510","2","Sun","CHN","NL",31,"SLN","NL",29,"D","",""
"19590511","0","Mon","MLN","NL",29,"CHN","NL",32,"D","",""
"19590511","0","Mon","PHI","NL",31,"LAN","NL",30,"N","",""
"19590511","0","Mon","PIT","NL",31,"SFN","NL",29,"N","",""
"19590512","0","Tue","KC1","AL",27,"BAL","AL",30,"N","Rain","19590619"
"19590512","0","Tue","CHA","AL",27,"BOS","AL",29,"N","",""
"19590512","0","Tue","MLN","NL",30,"CHN","NL",33,"D","",""
"19590512","0","Tue","PHI","NL",32,"LAN","NL",31,"N","",""
"19590512","0","Tue","CLE","AL",27,"NYA","AL",28,"N","",""
"19590512","0","Tue","PIT","NL",32,"SFN","NL",30,"D","",""
"19590512","0","Tue","CIN","NL",30,"SLN","NL",30,"N","",""
"19590512","0","Tue","DET","AL",28,"WS1","AL",30,"N","",""
"19590513","0","Wed","KC1","AL",28,"BAL","AL",31,"N","Rain","19590714"
"19590513","0","Wed","CHA","AL",28,"BOS","AL",30,"D","",""
"19590513","0","Wed","CIN","NL",31,"CHN","NL",34,"D","",""
"19590513","0","Wed","PIT","NL",33,"LAN","NL",32,"N","",""
"19590513","0","Wed","CLE","AL",28,"NYA","AL",29,"D","Rain","19590914"
"19590513","0","Wed","PHI","NL",33,"SFN","NL",31,"D","",""
"19590513","0","Wed","MLN","NL",31,"SLN","NL",31,"N","",""
"19590513","0","Wed","DET","AL",29,"WS1","AL",31,"N","Rain","19590621"
"19590514","0","Thu","KC1","AL",29,"BAL","AL",32,"N","",""
"19590514","0","Thu","CHA","AL",29,"BOS","AL",31,"D","",""
"19590514","0","Thu","CIN","NL",32,"CHN","NL",35,"D","",""
"19590514","0","Thu","PIT","NL",34,"LAN","NL",33,"N","",""
"19590514","0","Thu","PHI","NL",34,"SFN","NL",32,"D","",""
"19590514","0","Thu","MLN","NL",32,"SLN","NL",32,"N","",""
"19590514","0","Thu","DET","AL",30,"WS1","AL",32,"N","",""
"19590515","0","Fri","DET","AL",31,"BAL","AL",33,"N","",""
"19590515","0","Fri","CLE","AL",29,"BOS","AL",32,"N","",""
"19590515","0","Fri","CHA","AL",30,"NYA","AL",30,"N","",""
"19590515","0","Fri","CIN","NL",33,"SFN","NL",33,"N","",""
"19590515","0","Fri","PHI","NL",35,"SLN","NL",33,"N","",""
"19590515","0","Fri","KC1","AL",30,"WS1","AL",33,"N","",""
"19590516","0","Sat","DET","AL",32,"BAL","AL",34,"D","",""
"19590516","0","Sat","CLE","AL",30,"BOS","AL",33,"D","",""
"19590516","0","Sat","PIT","NL",35,"CHN","NL",36,"D","",""
"19590516","0","Sat","MLN","NL",33,"LAN","NL",34,"N","",""
"19590516","0","Sat","CHA","AL",31,"NYA","AL",31,"D","",""
"19590516","0","Sat","CIN","NL",34,"SFN","NL",34,"D","",""
"19590516","0","Sat","PHI","NL",36,"SLN","NL",34,"D","",""
"19590516","0","Sat","KC1","AL",31,"WS1","AL",34,"D","",""
"19590517","1","Sun","CLE","AL",31,"BAL","AL",35,"D","",""
"19590517","2","Sun","CLE","AL",32,"BAL","AL",36,"D","",""
"19590517","0","Sun","DET","AL",33,"BOS","AL",34,"D","",""
"19590517","1","Sun","PIT","NL",36,"CHN","NL",37,"D","",""
"19590517","2","Sun","PIT","NL",37,"CHN","NL",38,"D","",""
"19590517","0","Sun","MLN","NL",34,"LAN","NL",35,"D","",""
"19590517","1","Sun","KC1","AL",32,"NYA","AL",32,"D","",""
"19590517","2","Sun","KC1","AL",33,"NYA","AL",33,"D","",""
"19590517","0","Sun","CIN","NL",35,"SFN","NL",35,"D","",""
"19590517","1","Sun","PHI","NL",37,"SLN","NL",35,"D","Rain","19590616"
"19590517","2","Sun","PHI","NL",38,"SLN","NL",36,"D","Rain","19590808"
"19590517","1","Sun","CHA","AL",32,"WS1","AL",35,"D","",""
"19590517","2","Sun","CHA","AL",33,"WS1","AL",36,"D","",""
"19590518","0","Mon","CLE","AL",33,"BAL","AL",37,"N","",""
"19590518","0","Mon","DET","AL",34,"BOS","AL",35,"D","",""
"19590518","0","Mon","CIN","NL",36,"LAN","NL",36,"N","",""
"19590518","0","Mon","MLN","NL",35,"SFN","NL",36,"D","",""
"19590518","0","Mon","CHA","AL",34,"WS1","AL",37,"N","",""
"19590519","0","Tue","CHA","AL",35,"BAL","AL",38,"N","",""
"19590519","0","Tue","KC1","AL",34,"BOS","AL",36,"N","Rain","19590804"
"19590519","0","Tue","PHI","NL",39,"CHN","NL",39,"D","",""
"19590519","0","Tue","CIN","NL",37,"LAN","NL",37,"N","",""
"19590519","0","Tue","DET","AL",35,"NYA","AL",34,"N","",""
"19590519","0","Tue","MLN","NL",36,"SFN","NL",37,"N","",""
"19590519","0","Tue","PIT","NL",38,"SLN","NL",37,"N","",""
"19590519","0","Tue","CLE","AL",34,"WS1","AL",38,"N","",""
"19590520","0","Wed","CHA","AL",36,"BAL","AL",39,"N","",""
"19590520","0","Wed","KC1","AL",35,"BOS","AL",37,"D","",""
"19590520","0","Wed","PHI","NL",40,"CHN","NL",40,"D","",""
"19590520","1","Wed","CIN","NL",38,"LAN","NL",38,"E","",""
"19590520","2","Wed","CIN","NL",39,"LAN","NL",39,"N","",""
"19590520","0","Wed","DET","AL",36,"NYA","AL",35,"D","",""
"19590520","0","Wed","MLN","NL",37,"SFN","NL",38,"D","",""
"19590520","0","Wed","PIT","NL",39,"SLN","NL",38,"N","",""
"19590520","0","Wed","CLE","AL",35,"WS1","AL",39,"N","",""
"19590521","0","Thu","KC1","AL",36,"BOS","AL",38,"D","",""
"19590521","0","Thu","PHI","NL",41,"CHN","NL",41,"D","",""
"19590521","0","Thu","PIT","NL",40,"SLN","NL",39,"N","",""
"19590522","0","Fri","NYA","AL",36,"BAL","AL",40,"N","",""
"19590522","0","Fri","WS1","AL",40,"BOS","AL",39,"N","",""
"19590522","0","Fri","SLN","NL",40,"CHN","NL",42,"D","",""
"19590522","0","Fri","DET","AL",37,"CLE","AL",36,"N","",""
"19590522","0","Fri","CHA","AL",37,"KC1","AL",37,"N","",""
"19590522","0","Fri","SFN","NL",39,"LAN","NL",40,"N","",""
"19590522","0","Fri","MLN","NL",38,"PHI","NL",42,"N","",""
"19590522","0","Fri","CIN","NL",40,"PIT","NL",41,"N","",""
"19590523","0","Sat","NYA","AL",37,"BAL","AL",41,"D","",""
"19590523","0","Sat","WS1","AL",41,"BOS","AL",40,"D","",""
"19590523","0","Sat","SLN","NL",41,"CHN","NL",43,"D","",""
"19590523","0","Sat","DET","AL",38,"CLE","AL",37,"D","",""
"19590523","0","Sat","CHA","AL",38,"KC1","AL",38,"N","",""
"19590523","0","Sat","SFN","NL",40,"LAN","NL",41,"N","",""
"19590523","0","Sat","MLN","NL",39,"PHI","NL",43,"D","",""
"19590523","0","Sat","CIN","NL",41,"PIT","NL",42,"D","",""
"19590524","1","Sun","NYA","AL",38,"BAL","AL",42,"D","",""
"19590524","2","Sun","NYA","AL",39,"BAL","AL",43,"D","",""
"19590524","0","Sun","WS1","AL",42,"BOS","AL",41,"D","",""
"19590524","0","Sun","SLN","NL",42,"CHN","NL",44,"D","",""
"19590524","1","Sun","DET","AL",39,"CLE","AL",38,"D","",""
"19590524","2","Sun","DET","AL",40,"CLE","AL",39,"D","",""
"19590524","0","Sun","CHA","AL",39,"KC1","AL",39,"D","",""
"19590524","0","Sun","SFN","NL",41,"LAN","NL",42,"D","",""
"19590524","1","Sun","MLN","NL",40,"PHI","NL",44,"D","",""
"19590524","2","Sun","MLN","NL",41,"PHI","NL",45,"D","",""
"19590524","1","Sun","CIN","NL",42,"PIT","NL",43,"D","",""
"19590524","2","Sun","CIN","NL",43,"PIT","NL",44,"D","",""
"19590525","0","Mon","DET","AL",41,"KC1","AL",40,"N","",""
"19590525","0","Mon","MLN","NL",42,"PHI","NL",46,"N","",""
"19590525","0","Mon","LAN","NL",43,"SFN","NL",42,"D","",""
"19590525","0","Mon","CHN","NL",45,"SLN","NL",43,"N","",""
"19590526","0","Tue","WS1","AL",43,"BAL","AL",44,"N","",""
"19590526","0","Tue","CLE","AL",40,"CHA","AL",40,"N","",""
"19590526","0","Tue","PHI","NL",47,"CIN","NL",44,"N","",""
"19590526","0","Tue","DET","AL",42,"KC1","AL",41,"N","",""
"19590526","0","Tue","PIT","NL",45,"MLN","NL",43,"N","",""
"19590526","0","Tue","BOS","AL",42,"NYA","AL",40,"N","",""
"19590526","0","Tue","LAN","NL",44,"SFN","NL",43,"N","",""
"19590527","0","Wed","WS1","AL",44,"BAL","AL",45,"N","",""
"19590527","0","Wed","CLE","AL",41,"CHA","AL",41,"D","",""
"19590527","0","Wed","PHI","NL",48,"CIN","NL",45,"N","",""
"19590527","0","Wed","DET","AL",43,"KC1","AL",42,"N","Rain","19590709"
"19590527","0","Wed","CHN","NL",46,"LAN","NL",45,"N","",""
"19590527","0","Wed","PIT","NL",46,"MLN","NL",44,"N","",""
"19590527","0","Wed","SLN","NL",44,"SFN","NL",44,"D","",""
"19590528","0","Thu","PHI","NL",49,"CIN","NL",46,"N","",""
"19590528","0","Thu","KC1","AL",43,"CLE","AL",42,"N","",""
"19590528","0","Thu","CHN","NL",47,"LAN","NL",46,"N","",""
"19590528","0","Thu","PIT","NL",47,"MLN","NL",45,"D","",""
"19590528","0","Thu","BAL","AL",46,"NYA","AL",41,"N","",""
"19590528","0","Thu","SLN","NL",45,"SFN","NL",45,"D","",""
"19590528","0","Thu","BOS","AL",43,"WS1","AL",45,"N","",""
"19590529","0","Fri","DET","AL",44,"CHA","AL",42,"D","",""
"19590529","0","Fri","PIT","NL",48,"CIN","NL",47,"N","",""
"19590529","0","Fri","CHN","NL",48,"LAN","NL",47,"N","",""
"19590529","0","Fri","PHI","NL",50,"MLN","NL",46,"N","",""
"19590529","0","Fri","BAL","AL",47,"NYA","AL",42,"D","",""
"19590529","0","Fri","SLN","NL",46,"SFN","NL",46,"N","",""
"19590529","0","Fri","BOS","AL",44,"WS1","AL",46,"D","",""
"19590530","1","Sat","BAL","AL",48,"BOS","AL",45,"D","",""
"19590530","2","Sat","BAL","AL",49,"BOS","AL",46,"D","",""
"19590530","1","Sat","DET","AL",45,"CHA","AL",43,"D","",""
"19590530","2","Sat","DET","AL",46,"CHA","AL",44,"D","",""
"19590530","0","Sat","PIT","NL",49,"CIN","NL",48,"D","",""
"19590530","1","Sat","KC1","AL",44,"CLE","AL",43,"D","",""
"19590530","2","Sat","KC1","AL",45,"CLE","AL",44,"D","",""
"19590530","0","Sat","SLN","NL",47,"LAN","NL",48,"N","",""
"19590530","0","Sat","PHI","NL",51,"MLN","NL",47,"D","",""
"19590530","0","Sat","CHN","NL",49,"SFN","NL",47,"D","",""
"19590530","1","Sat","NYA","AL",43,"WS1","AL",47,"D","",""
"19590530","2","Sat","NYA","AL",44,"WS1","AL",48,"D","",""
"19590531","0","Sun","BAL","AL",50,"BOS","AL",47,"D","",""
"19590531","0","Sun","KC1","AL",46,"CHA","AL",45,"D","",""
"19590531","1","Sun","PIT","NL",50,"CIN","NL",49,"D","",""
"19590531","2","Sun","PIT","NL",51,"CIN","NL",50,"D","",""
"19590531","0","Sun","CLE","AL",45,"DET","AL",47,"D","",""
"19590531","0","Sun","SLN","NL",48,"LAN","NL",49,"D","",""
