ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1923A0003,burng102,1923,BOS,O,,RBI,PHA192304230,1,0,1923A0033,,,Officially Red Sox had 9 R and 0 RBI,
1923A0004,burng102,1923,BOS,O,,SO,CHA192307182,0,1,1923A0005,COL;OPP,,,
1923A0005,burng102,1923,BOS,O,,HBP,CHA192307182,1,0,1923A0004,COL;OPP;PAA,,,
1923A0001,booni101,1923,BOS,D,OF,CFG,BOS192309211,0,1,1923A0002,DUP,,,Y
1923A0002,booni101,1923,BOS,D,OF,RFG,BOS192309211,1,0,1923A0001,DUP,,,Y
1923A0006,colls101,1923,BOS,D,OF,CFG,BOS192305260,0,1,1923A1005,,,,Y
1923A0007,colls101,1923,BOS,D,OF,CFG,PHA192305301,1,0,1923A0020,DUP,,No CF in game at end,Y
1923A0008,colls101,1923,BOS,D,OF,CFG,BOS192308020,0,1,1923A0021,DUP,,,Y
1923A0009,colls101,1923,BOS,D,OF,CFG,BOS192308040,0,1,1923A0022,DUP,,,Y
1923A0010,colls101,1923,BOS,D,OF,CFG,DET192308190,1,0,1923A0023,DUP,,,Y
1923A0011,colls101,1923,BOS,D,OF,CFG,DET192308200,1,0,1923A0024,DUP,,,Y
1923A0012,colls101,1923,BOS,D,OF,CFG,CHA192308260,0,1,1923A0025,DUP,,,Y
1923A0013,colls101,1923,BOS,D,OF,CFG,CHA192308270,0,1,1923A0026,DUP,,,Y
1923A0014,colls101,1923,BOS,D,OF,CFG,BOS192308310,0,1,1923A0028,DUP,,,Y
1923A0015,colls101,1923,BOS,D,OF,CFG,BOS192309010,0,1,1923A0029,DUP,,,Y
1923A0016,colls101,1923,BOS,D,OF,CFG,BOS192309032,0,1,1923A0030,DUP,,,Y
1923A0017,colls101,1923,BOS,D,OF,CFG,BOS192309040,0,1,,DUP,,,Y
1923A1004,colls101,1923,BOS,D,OF,G,BOS192309040,1,0,,,,Officially a PH with 2 PA and no big inning,
1923A1005,colls101,1923,BOS,D,OF,G,BOS192305260,0,1,,,,,
1923A0018,colls101,1923,BOS,D,OF,CFG,BOS192309222,1,0,,,,No CF in game at end,Y
1923A0019,colls101,1923,BOS,D,OF,RFG,PHA192304230,1,0,,,,No RF in game at end,Y
1923A0020,colls101,1923,BOS,D,OF,RFG,PHA192305301,0,1,1923A0007,DUP,,,Y
1923A0021,colls101,1923,BOS,D,OF,RFG,BOS192308020,1,0,1923A0008,DUP,,,Y
1923A0022,colls101,1923,BOS,D,OF,RFG,BOS192308040,1,0,1923A0009,DUP,,,Y
1923A0023,colls101,1923,BOS,D,OF,RFG,DET192308190,0,1,1923A0010,DUP,,,Y
1923A0024,colls101,1923,BOS,D,OF,RFG,DET192308200,0,1,1923A0011,DUP,,,Y
1923A0025,colls101,1923,BOS,D,OF,RFG,CHA192308260,1,0,1923A0012,DUP,,,Y
1923A0026,colls101,1923,BOS,D,OF,RFG,CHA192308270,1,0,1923A0013,DUP,,,Y
1923A0027,colls101,1923,BOS,D,OF,RFG,BOS192308300,1,0,,,,No RF in game at start,Y
1923A0028,colls101,1923,BOS,D,OF,RFG,BOS192308310,1,0,1923A0014,DUP,,,Y
1923A0029,colls101,1923,BOS,D,OF,RFG,BOS192309010,1,0,1923A0015,DUP,,,Y
1923A0030,colls101,1923,BOS,D,OF,RFG,BOS192309032,1,0,1923A0016,DUP,,,Y
1923A0031,colls101,1923,BOS,D,OF,RFG,BOS192309040,1,0,1923A0017,DUP,,,Y
1923A0947,colls101,1923,BOS,D,1B,G,BOS192309212,1,0,,,,No 1B in game at end,
1923A0032,devoa101,1923,BOS,O,,AB,BOS192306070,4,3,1923A0038,PAA,,,
1923A0033,devoa101,1923,BOS,O,,RBI,PHA192304230,1,0,1923A0096,,,Officially Red Sox had 9 R and 0 RBI,
1923A0034,devoa101,1923,BOS,O,,BB,BOS192306070,0,1,1923A0035,COL;OPP,,,
1923A0035,devoa101,1923,BOS,O,,HBP,BOS192306070,1,0,1923A0034,COL;OPP,,,
1923A0036,ehmkh101,1923,BOS,O,,SO,BOS192306050,0,1,1923A0094,SWAP;IMP,,Officially Ehmke is 0-0 with 1 SO,
1923A0037,ferga101,1923,BOS,O,,AB,BOS192309130,2,1,,PAA,,,
1923A0038,fewsc101,1923,BOS,O,,AB,BOS192306070,3,4,1923A0032,PAA,,,
1923A0039,fewsc101,1923,BOS,O,,BB,WS1192306300,1,0,,OPP;PAA,,,
1923A0040,fewsc101,1923,BOS,D,2B,DP,CLE192307060,0,1,1923A0041,,,,
1923A0041,fewsc101,1923,BOS,D,SS,G,CLE192307060,1,0,1923A0042,,,No SS in game at end,
1923A0042,fewsc101,1923,BOS,D,SS,DP,CLE192307060,1,0,1923A0040,,,,
1923A0043,flagi101,1923,BOS,O,,BB,,36,37,,COPY,,Official sheets show 36 BB,
1923A0044,flagi101,1923,BOS,O,,SB,BOS192306200,1,2,,,,,
1923A0045,flagi101,1923,BOS,D,OF,RFG,DET192305190,1,0,1923A1006,DUP,,,Y
1923A1006,flagi101,1923,BOS,D,OF,CFG,DET192305190,0,1,1923A0045,DUP,,,Y
1923A1007,flagi101,1923,BOS,D,OF,CFG,PHA192305280,1,0,,,,No CF in game at end,Y
1923A0046,harrj103,1923,BOS,O,,AB,,493,483,,ADD,,Addition error on page 3 of Official sheet,
1923A0047,harrj103,1923,BOS,O,,BB,BOS192308300,1,2,1923A0082,OPP;PAA,,,
1923A0048,harrj103,1923,BOS,D,1B,G,BOS192304300,1,0,,,,No 1B in game at end,
1923A0049,harrj103,1923,BOS,D,1B,G,DET192305180,1,0,,,,No 1B in game at end,
1923A0050,harrj103,1923,BOS,D,1B,G,BOS192305250,1,0,,,,No 1B in game at end,
1923A0051,harrj103,1923,BOS,D,1B,G,BOS192309140,1,0,,,,No 1B in game at end,
1923A0052,harrj103,1923,BOS,D,OF,G,NYA192309110,0,1,,,,,
1923A0053,harrj103,1923,BOS,D,OF,LFG,BOS192305250,0,1,1923A0056,,,,Y
1923A0054,harrj103,1923,BOS,D,OF,LFG,BOS192305260,0,1,1923A0057,DUP,,,Y
1923A0055,harrj103,1923,BOS,D,OF,LFG,NYA192309110,0,1,1923A0052,,,,Y
1923A0056,harrj103,1923,BOS,D,OF,CFG,BOS192305250,1,0,1923A0050,,,No CF in game at start,Y
1923A0057,harrj103,1923,BOS,D,OF,CFG,BOS192305260,1,0,1923A0006,DUP,,,Y
1923A0058,harrj103,1923,BOS,D,OF,CFG,PHA192305280,1,0,,,,No CF in game at start,Y
1923A0059,leibn101,1923,BOS,O,,G,,11,12,,,,The 5-27 WAS game credited to BOS,
1923A0948,leibn101,1923,BOS,D,OF,G,,9,10,,,,Official sheets show 9 G in OF,
1923A0949,leibn101,1923,BOS,D,OF,CFG,,9,10,,,,Official sheets show 9 CFG,Y
1923A0060,mcmin101,1923,BOS,O,,SH,PHA192309060,0,1,1923A0882,,,,
1923A0061,mcmin101,1923,BOS,D,2B,G,BOS192309221,0,1,1923A0063,DUP,,,
1923A0062,mcmin101,1923,BOS,D,2B,G,BOS192309222,0,1,1923A0064,DUP,,,
1923A0063,mcmin101,1923,BOS,D,3B,G,BOS192309221,1,0,1923A0061,DUP,,,
1923A0064,mcmin101,1923,BOS,D,3B,G,BOS192309222,1,0,1923A0062,DUP,,,
1923A0065,menom101,1923,BOS,O,,AB,CLE192307080,1,2,,PAA,,,
1923A0066,menom101,1923,BOS,O,,SO,,18,19,,ADD,,Addition error on page 3 of Official sheet,
1923A0067,menom101,1923,BOS,O,,BB,NYA192305310,2,0,,OPP;PAA,,,
1923A0068,menom101,1923,BOS,D,OF,G,CLE192307071,1,0,,,,Officially Menosky a PH with 5 PA,
1923A0952,menom101,1923,BOS,D,OF,G,BOS192309270,1,0,,,,Officially Menosky a PH with 4 PA,
1923A0950,menom101,1923,BOS,D,OF,RFG,PHA192304240,1,0,1923A0951,DUP,,,Y
1923A0071,menom101,1923,BOS,D,OF,RFG,CLE192307071,1,0,1923A0077,,,No RF in game at start,Y
1923A0072,menom101,1923,BOS,D,OF,RFG,BOS192309221,1,0,1923A0079,DUP,,,Y
1923A0073,menom101,1923,BOS,D,OF,RFG,BOS192309222,1,0,1923A0080,DUP,,,Y
1923A0951,menom101,1923,BOS,D,OF,CFG,PHA192304240,0,1,1923A0950,DUP,,,Y
1923A0074,menom101,1923,BOS,D,OF,CFG,DET192305180,1,0,,,,,Y
1923A0075,menom101,1923,BOS,D,OF,CFG,DET192305190,1,0,1923A0070,DUP,,,Y
1923A0076,menom101,1923,BOS,D,OF,CFG,BOS192309140,0,1,1923A0078,,,,Y
1923A0070,menom101,1923,BOS,D,OF,LFG,DET192305190,0,1,1923A0075,DUP,,,Y
1923A0077,menom101,1923,BOS,D,OF,LFG,CLE192307071,1,0,1923A0068,,,No LF in game at end,Y
1923A0078,menom101,1923,BOS,D,OF,LFG,BOS192309140,1,0,1923A0076,,,No LF in game at end,Y
1923A0079,menom101,1923,BOS,D,OF,LFG,BOS192309221,0,1,1923A0072,DUP,,,Y
1923A0080,menom101,1923,BOS,D,OF,LFG,BOS192309222,0,1,1923A0073,DUP,,,Y
1923A0081,menom101,1923,BOS,D,OF,LFG,BOS192309270,1,0,1923A0952,,,No LF in game at end,Y
1923A0082,piciv101,1923,BOS,O,,BB,BOS192308300,2,0,1923A0047,OPP;PAA,,,
1923A0083,piciv101,1923,BOS,D,C,G,CHA192307211,0,1,,,,,
1923A0084,pierb103,1923,BOS,O,,RBI,BOS192309202,0,1,1923A0085,COL,,Officially Red Sox had 2 R and 3 RBI,
1923A0085,pierb103,1923,BOS,O,,HBP,BOS192309202,1,0,1923A0084,COL;OPP;PAA,,,
1923A0086,pittp101,1923,BOS,D,2B,G,CHA192308250,0,1,1923A0090,DUP,,,
1923A0953,pittp101,1923,BOS,D,2B,G,BOS192309040,0,1,1923A0954,,,,
1923A0087,pittp101,1923,BOS,D,3B,G,BOS192309202,1,0,,,,No 3B in game at end,
1923A0088,pittp101,1923,BOS,D,3B,G,BOS192309211,1,0,1923A0089,DUP,,,
1923A0089,pittp101,1923,BOS,D,3B,ERR,BOS192309211,1,0,1923A0091,,,,
1923A0090,pittp101,1923,BOS,D,SS,G,CHA192308250,1,0,1923A0086,DUP,,No SS in game at end,
1923A0954,pittp101,1923,BOS,D,SS,G,BOS192309040,1,0,1923A0953,,,No SS in game at end,
1923A0091,pittp101,1923,BOS,D,SS,G,BOS192309211,0,1,1923A0092,DUP,,,
1923A0092,pittp101,1923,BOS,D,SS,ERR,BOS192309211,0,1,1923A0088,,,,
1923A0093,quinj102,1923,BOS,O,,RBI,CHA192308260,0,1,1923A0097,,,Officially Red Sox had 5 R and 7 RBI,
1923A0094,quinj102,1923,BOS,O,,SO,BOS192306050,1,0,1923A0036,SWAP,,,
