ID,last,first
adamu901,Adams,
agneu901,Agnew,
bevim101,Beville,Monte
carpb901,Carpenter,Bill
connt901,Connolly,Tommy
cougb101,Coughlin,Bill
dooir101,Dooin,Red
drill101,Drill,Lew
dwyef101,Dwyer,Frank
emslb101,Emslie,Bob
flahp101,Flaherty,Patsy
howeh101,Howell,Harry
hurst801,Hurst,Tim
johnj901,Johnstone,Jim
kennc901,Kennedy,Charles
kingc901,King,Charles
meheu901,Meher,
moraa901,Moran,Augie
needt101,Needham,Tom
odayh101,O'Day,Hank
olous901,O'Loughlin,Silk
sherj901,Sheridan,Jack
wilhk101,Wilhelm,Kaiser
zimmc101,Zimmer,Chief
