ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1904A0001,collj103,1904,BOS,O,,AB,BOS190405040,4,3,,,,
1904A0002,collj103,1904,BOS,D,3B,DP,BOS190405020,1,0,1904A0011,,,
1904A0003,collj103,1904,BOS,D,3B,DP,WS1190407050,2,1,1904A0020,,,
1904A0004,collj103,1904,BOS,D,3B,DP,BOS190407290,0,2,,,,
1904A0005,collj103,1904,BOS,D,3B,DP,BOS190408270,1,0,,,,
1904A0006,crigl101,1904,BOS,O,,BB,BOS190408230,1,0,1904A0549,,,
1904A0007,dinnb101,1904,BOS,O,,BB,BOS190405240,1,0,1904A0500,,,
1904A0008,dinnb101,1904,BOS,O,,BB,BOS190409062,1,0,,,,
1904A0009,dorat101,1904,BOS,D,C,DP,BOS190409212,1,0,1904A0024,,,
1904A0010,dougp102,1904,BOS,O,,HBP,,1,0,,,,HBPs not shown on ICI sheets
1904A0011,dougp102,1904,BOS,D,OF,DP,BOS190405020,1,0,1904A0045,,,
1904A0012,farrd102,1904,BOS,O,,BB,WS1190407050,0,1,1904A0042,,,
1904A0013,ferrh101,1904,BOS,O,,AB,BOS190405240,4,3,,,,
1904A0014,ferrh101,1904,BOS,O,,AB,BOS190407180,4,3,,,,
1904A0015,ferrh101,1904,BOS,O,,AB,BOS190408221,4,3,,,,
1904A0016,ferrh101,1904,BOS,O,,BB,DET190408060,0,1,,,,
1904A0017,ferrh101,1904,BOS,O,,BB,BOS190408221,0,1,,,,
1904A0018,ferrh101,1904,BOS,O,,SH,,16,15,,,,SHs not shown on ICI sheets
1904A0019,ferrh101,1904,BOS,D,2B,DP,BOS190405302,1,0,,,,
1904A0020,ferrh101,1904,BOS,D,2B,DP,WS1190407050,2,1,1904A0035,,,
1904A0021,ferrh101,1904,BOS,D,2B,DP,BOS190407290,0,1,,,,
1904A0022,ferrh101,1904,BOS,D,2B,DP,BOS190408270,0,1,,,,
1904A0023,ferrh101,1904,BOS,D,2B,DP,BOS190409011,1,0,,,,
1904A0024,ferrh101,1904,BOS,D,2B,DP,BOS190409212,2,1,1904A0036,,,
1904A0025,freeb102,1904,BOS,O,,AB,NYA190404160,5,4,,,,
1904A0026,freeb102,1904,BOS,O,,AB,BOS190408250,3,2,,,,
1904A0027,freeb102,1904,BOS,O,,BB,BOS190407150,1,2,,,,
1904A0028,freeb102,1904,BOS,O,,BB,BOS190408190,1,0,1904A0544,,,
1904A0029,freeb102,1904,BOS,O,,BB,WS1190409071,0,1,,,,
1904A0030,freeb102,1904,BOS,O,,SH,,12,11,,,,SHs not shown on ICI sheets
1904A0031,gibsn101,1904,BOS,O,,BB,BOS190406280,0,1,1904A0038,,,
1904A0032,gibsn101,1904,BOS,O,,BB,BOS190408260,1,2,1904A0497,,,
1904A0033,lachc101,1904,BOS,O,,AB,BOS190405200,3,4,,,,
1904A0034,lachc101,1904,BOS,O,,HBP,,8,7,,,,HBPs not shown on ICI sheets
1904A0035,lachc101,1904,BOS,D,1B,DP,WS1190407050,3,2,1904A0003,,,
1904A0036,lachc101,1904,BOS,D,1B,DP,BOS190409212,2,1,1904A0046,,,
1904A0037,oneib101,1904,BOS,O,,AB,BOS190406280,4,3,,,,
1904A0038,oneib101,1904,BOS,O,,BB,BOS190406280,0,1,1904A0518,,,
1904A0039,paref101,1904,BOS,O,,AB,BOS190408270,4,3,1904A0041,,,
1904A0040,paref101,1904,BOS,O,,AB,BOS190409062,5,4,1904A0043,,,
1904A0041,paref101,1904,BOS,O,,H,BOS190408270,2,1,1904A0490,,,
1904A0042,paref101,1904,BOS,O,,BB,WS1190407050,0,1,1904A0555,,,
1904A0043,paref101,1904,BOS,O,,BB,BOS190409062,0,1,1904A0040,,,
1904A0044,paref101,1904,BOS,O,,SH,,30,28,,,,SHs not shown on ICI sheets
1904A0045,paref101,1904,BOS,D,SS,DP,BOS190405020,1,0,1904A0002,,,
1904A0046,paref101,1904,BOS,D,SS,DP,BOS190409212,1,0,1904A0009,,,
1904A0047,selbk101,1904,BOS,O,,BB,SLA190410010,2,1,1904A0548,,,
1904A0048,selbk101,1904,BOS,O,,SH,,9,8,,,,SHs not shown on ICI sheets
1904A0049,stahc101,1904,BOS,O,,AB,DET190409261,3,2,,,,
1904A0050,stahc101,1904,BOS,O,,BB,BOS190408221,1,0,,,,
1904A0051,stahc101,1904,BOS,O,,BB,WS1190409071,2,1,,,,
1904A0052,stahc101,1904,BOS,O,,BB,CLE190409280,0,1,1904A0509,,,
1904A0053,stahc101,1904,BOS,O,,SH,,24,23,,,,SHs not shown on ICI sheets
1904A0054,tannj101,1904,BOS,O,,BB,DET190408060,3,2,,,,
