ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1904N0001,babbc101,1904,BRO,O,,AB,BSN190404220,4,5,,,,,
1904N0002,babbc101,1904,BRO,O,,AB,SLN190408220,3,4,,,,,
1904N0003,babbc101,1904,BRO,O,,R,BSN190404220,0,1,,,,,
1904N0004,babbc101,1904,BRO,O,,BB,,51,53,,,,"BBs not shown on official sheets",
1904N0005,babbc101,1904,BRO,O,,HBP,,12,11,,,,"HBPs not shown on official sheets",
1904N0006,babbc101,1904,BRO,D,SS,DP,,47,44,,,,"DPs not shown on official sheets",
1904N0007,batce101,1904,BRO,O,,BB,,0,1,,,,"BBs not shown on official sheets",
1904N0008,batce101,1904,BRO,D,3B,DP,,4,3,,,,"DPs not shown on official sheets",
1904N0009,cronj102,1904,BRO,O,,BB,,2,4,,,,"BBs not shown on official sheets",
1904N0010,dillp103,1904,BRO,O,,AB,BSN190409102,4,3,,,,,
1904N0011,dillp103,1904,BRO,O,,BB,,39,40,,,,"BBs not shown on official sheets",
1904N0012,dillp103,1904,BRO,D,1B,DP,,64,56,,,,"DPs not shown on official sheets",
1904N0013,dobbj101,1904,BRO,O,,G,,102,101,,,,"Official sheets show 102 G",
1904N0014,dobbj101,1904,BRO,O,,BB,,29,28,,,,"BBs not shown on official sheets",
1904N0015,dobbj101,1904,BRO,D,2B,G,,3,2,,,,"Official sheets show 3 G at 2B",
1904N0016,dobbj101,1904,BRO,D,OF,LFG,,3,2,,,,"Games by outfield position not kept officially",Y
1904N0017,doylj103,1904,BRO,O,,BB,,7,6,,,,"BBs not shown on official sheets",
1904N0018,doylj103,1904,BRO,D,1B,DP,,2,1,,,,"DPs not shown on official sheets",
1904N0019,garvn101,1904,BRO,O,,BB,,0,1,,,,"BBs not shown on official sheets",
1904N0020,gessd101,1904,BRO,O,,BB,,27,30,,,,"BBs not shown on official sheets",
1904N0021,gessd101,1904,BRO,O,,HBP,,5,4,,,,"HBPs not shown on official sheets",
1904N0022,gessd101,1904,BRO,D,OF,G,SLN190407150,1,0,,,,,
1904N0023,gessd101,1904,BRO,D,OF,DP,,3,2,,,,"DPs not shown on official sheets",
1904N0024,gessd101,1904,BRO,D,OF,LFG,,15,14,,,,"Games by outfield position not kept officially",Y
1904N0025,jackf101,1904,BRO,O,,BB,,11,7,,,,"BBs not shown on official sheets",
1904N0026,jackf101,1904,BRO,D,C,DP,,1,0,,,,"DPs not shown on official sheets",
1904N0027,jackf101,1904,BRO,D,1B,DP,,4,6,,,,"DPs not shown on official sheets",
1904N0028,joneo101,1904,BRO,O,,BB,,7,8,,,,"BBs not shown on official sheets",
1904N0029,jordd101,1904,BRO,O,,G,PIT190408291,1,2,,,,"Official sheets used 2 lines for this game",
1904N0030,jordd101,1904,BRO,O,,BB,,14,13,,,,"BBs not shown on official sheets",
1904N0031,lumlh101,1904,BRO,O,,H,CIN190407190,0,1,,,,,
1904N0032,lumlh101,1904,BRO,O,,BB,,40,41,,,,"BBs not shown on official sheets",
1904N0033,lumlh101,1904,BRO,D,OF,DP,,7,8,,,,"DPs not shown on official sheets",
1904N0034,mccom102,1904,BRO,O,,R,BRO190408162,1,0,,,,,
1904N0035,mccom102,1904,BRO,O,,BB,,45,43,,,,"BBs not shown on official sheets",
1904N0036,mccom102,1904,BRO,D,3B,DP,,19,21,,,,"DPs not shown on official sheets",
1904N0037,mitcf101,1904,BRO,O,,AB,PIT190408291,4,3,,,,,
1904N0038,mitcf101,1904,BRO,D,P,DP,,3,2,,,,"DPs not shown on official sheets",
1904N0039,poole101,1904,BRO,O,,AB,BRO190406030,4,3,,,,,
1904N0040,poole101,1904,BRO,D,P,DP,,3,2,,,,"DPs not shown on official sheets",
1904N0041,reidb101,1904,BRO,O,,BB,,2,3,,,,"BBs not shown on official sheets",
1904N0042,reisd101,1904,BRO,O,,BB,,3,1,,,,"BBs not shown on official sheets",
1904N0043,reisd101,1904,BRO,O,,SH,,1,0,,,,"Official sheets show 1 SH",
1904N0044,rittl101,1904,BRO,O,,AB,PHI190405040,0,1,,,,,
1904N0045,rittl101,1904,BRO,O,,BB,,22,20,,,,"BBs not shown on official sheets",
1904N0046,rittl101,1904,BRO,D,C,DP,,8,7,,,,"DPs not shown on official sheets",
1904N0047,rittl101,1904,BRO,D,2B,DP,,3,6,,,,"DPs not shown on official sheets",
1904N0048,shecj101,1904,BRO,O,,BB,,61,56,,,,"BBs not shown on official sheets",
1904N0049,shecj101,1904,BRO,D,OF,G,BRO190406280,0,1,,,,,
1904N0050,shecj101,1904,BRO,D,OF,G,PHI190407010,0,1,,,,,
1904N0051,shecj101,1904,BRO,D,OF,LFG,,139,141,,,,"Games by outfield position not kept officially",Y
1904N0052,stras102,1904,BRO,O,,BB,,48,45,,,,"BBs not shown on official sheets",
1904N0053,stras102,1904,BRO,D,2B,G,,64,63,,,,"Official sheets show 64 G at 2B",
1904N0054,stras102,1904,BRO,D,2B,DP,,11,13,,,,"DPs not shown on official sheets",
1904N0055,stras102,1904,BRO,D,3B,DP,,3,2,,,,"DPs not shown on official sheets",
1904N0056,abbae101,1904,BSN,O,,AB,BSN190406240,3,4,,,,,
1904N0057,abbae101,1904,BSN,O,,BB,,47,40,,,,"BBs not shown on official sheets",
1904N0058,abbae101,1904,BSN,D,SS,DP,,59,47,,,,"DPs not shown on official sheets",
1904N0059,barcg101,1904,BSN,O,,BB,,1,2,,,,"BBs not shown on official sheets",
1904N0060,cannr101,1904,BSN,O,,AB,CHN190405080,2,3,,,,,
1904N0061,cannr101,1904,BSN,O,,BB,,20,23,,,,"BBs not shown on official sheets",
1904N0062,cannr101,1904,BSN,D,OF,LFG,,20,15,,,,"Games by outfield position not kept officially",Y
1904N0063,cannr101,1904,BSN,D,OF,CFG,,11,10,,,,"Games by outfield position not kept officially",Y
1904N0064,cannr101,1904,BSN,D,OF,RFG,,63,69,,,,"Games by outfield position not kept officially",Y
1904N0065,carnp101,1904,BSN,O,,AB,BSN190404230,1,0,,,,,
1904N0066,carnp101,1904,BSN,O,,BB,,14,12,,,,"BBs not shown on official sheets",
1904N0067,carnp101,1904,BSN,D,OF,G,CIN190407222,1,0,,,,,
1904N0068,carnp101,1904,BSN,D,OF,RFG,,61,60,,,,"Games by outfield position not kept officially",Y
1904N0069,coold101,1904,BSN,O,,G,BSN190408032,1,0,,,,,
1904N0070,coold101,1904,BSN,D,1B,DP,,1,0,,,,"DPs not shown on official sheets",
1904N0071,coold101,1904,BSN,D,OF,G,BSN190408032,1,0,,,,,
1904N0072,coold101,1904,BSN,D,OF,G,CHN190408200,1,0,,,,,
1904N0073,coold101,1904,BSN,D,OF,DP,,3,4,,,,"DPs not shown on official sheets",
1904N0074,coold101,1904,BSN,D,OF,LFG,,118,116,,,,"Games by outfield position not kept officially",Y
1904N0075,delaj103,1904,BSN,O,,G,BSN190408120,1,2,,,,"Official sheets used 2 lines for this game",
1904N0076,delaj103,1904,BSN,O,,G,BSN190408172,1,2,,,,"Official sheets used 2 lines for this game",
1904N0077,delaj103,1904,BSN,O,,G,PHI190410081,0,1,,,,,
1904N0078,delaj103,1904,BSN,O,,BB,,33,27,,,,"BBs not shown on official sheets",
1904N0079,delaj103,1904,BSN,O,,SH,BSN190409281,1,0,,,,,
1904N0080,delaj103,1904,BSN,O,,HBP,,8,9,,,,"HBPs not shown on official sheets",
1904N0081,delaj103,1904,BSN,D,3B,G,SLN190408252,0,1,,,,,
1904N0082,delaj103,1904,BSN,D,OF,G,SLN190408252,1,0,,,,,
1904N0083,delaj103,1904,BSN,D,OF,G,PHI190410081,0,1,,,,,
1904N0084,delaj103,1904,BSN,D,3B,DP,,11,12,,,,"DPs not shown on official sheets",
1904N0085,delaj103,1904,BSN,D,OF,LFG,SLN190408252,1,0,,,,,Y
1904N0086,delaj103,1904,BSN,D,OF,CFG,PHI190410081,0,1,,,,,Y
1904N0087,fisht102,1904,BSN,O,,G,,38,39,,,,"Dates unreadable so not clear where there extra game is from",
1904N0088,fisht102,1904,BSN,O,,BB,,6,7,,,,"BBs not shown on official sheets",
1904N0089,fisht102,1904,BSN,D,P,DP,,1,0,,,,"DPs not shown on official sheets",
1904N0090,geiep101,1904,BSN,O,,G,CIN190408280,1,2,,,,"Official sheets used 2 lines for this game",
1904N0091,geiep101,1904,BSN,O,,AB,BSN190409282,2,3,,,,,
1904N0092,geiep101,1904,BSN,O,,H,BSN190409081,1,0,,,,,
1904N0093,geiep101,1904,BSN,O,,BB,,59,56,,,,"BBs not shown on official sheets",
1904N0094,geiep101,1904,BSN,D,2B,DP,,1,0,,,,"DPs not shown on official sheets",
1904N0095,geiep101,1904,BSN,D,OF,DP,,10,11,,,,"DPs not shown on official sheets",
1904N0096,geiep101,1904,BSN,D,OF,LFG,,0,4,,,,"Games by outfield position not kept officially",Y
1904N0097,geiep101,1904,BSN,D,OF,RFG,,4,0,,,,"Games by outfield position not kept officially",Y
1904N0098,lautb101,1904,BSN,O,,BB,,0,1,,,,"BBs not shown on official sheets",
1904N0099,lautb101,1904,BSN,D,2B,DP,,3,2,,,,"DPs not shown on official sheets",
1904N0100,mcnie101,1904,BSN,O,,BB,,2,0,,,,"BBs not shown on official sheets",
1904N0101,mcnie101,1904,BSN,D,P,DP,,0,1,,,,"DPs not shown on official sheets",
1904N0102,morap101,1904,BSN,O,,AB,PIT190408300,3,4,,,,,
1904N0103,morap101,1904,BSN,O,,BB,,16,18,,,,"BBs not shown on official sheets",
1904N0104,morap101,1904,BSN,D,C,DP,,7,12,,,,"DPs not shown on official sheets",
1904N0105,morap101,1904,BSN,D,1B,DP,,1,0,,,,"DPs not shown on official sheets",
1904N0106,morap101,1904,BSN,D,3B,G,BSN190408172,1,0,,,,,
1904N0107,morap101,1904,BSN,D,3B,DP,,8,4,,,,"DPs not shown on official sheets",
1904N0108,needt101,1904,BSN,O,,BB,,15,11,,,,"BBs not shown on official sheets",
1904N0109,needt101,1904,BSN,D,C,DP,,13,8,,,,"DPs not shown on official sheets",
1904N0110,needt101,1904,BSN,D,OF,G,PHI190410070,1,0,,,,,
1904N0111,needt101,1904,BSN,D,OF,LFG,PHI190410070,1,0,,,,,Y
1904N0112,pittt101,1904,BSN,D,P,DP,,3,2,,,,"DPs not shown on official sheets",
1904N0113,raymf101,1904,BSN,O,,BB,,10,13,,,,"BBs not shown on official sheets",
1904N0114,raymf101,1904,BSN,O,,SH,BSN190408031,1,0,,,,,
1904N0115,raymf101,1904,BSN,D,2B,DP,,40,38,,,,"DPs not shown on official sheets",
1904N0116,tennf102,1904,BSN,O,,BB,,60,57,,,,"BBs not shown on official sheets",
1904N0117,tennf102,1904,BSN,D,1B,DP,,78,66,,,,"DPs not shown on official sheets",
1904N0118,tennf102,1904,BSN,D,OF,G,BSN190409101,1,0,,,,,
1904N0119,tennf102,1904,BSN,D,OF,DP,,1,0,,,,"DPs not shown on official sheets",
1904N0120,tennf102,1904,BSN,D,OF,RFG,,4,3,,,,"Games by outfield position not kept officially",Y
1904N0121,wilhk101,1904,BSN,O,,BB,,4,3,,,,"BBs not shown on official sheets",
1904N0122,willv101,1904,BSN,O,,AB,NY1190409150,1,0,,,,,
1904N0123,willv101,1904,BSN,D,P,DP,,6,5,,,,"DPs not shown on official sheets",
1904N0124,willv101,1904,BSN,D,1B,DP,,4,1,,,,"DPs not shown on official sheets",
1904N0125,barrs101,1904,CHN,O,,AB,NY1190409290,5,4,,,,,
1904N0126,barrs101,1904,CHN,O,,BB,,21,17,,,,"BBs not shown on official sheets",
1904N0127,barrs101,1904,CHN,D,1B,DP,,12,11,,,,"DPs not shown on official sheets",
1904N0128,barrs101,1904,CHN,D,SS,ERR,,10,8,,,,"Official sheet illegible",
1904N0129,barrs101,1904,CHN,D,SS,DP,,3,4,,,,"DPs not shown on official sheets",
1904N0130,barrs101,1904,CHN,D,OF,G,BSN190410050,1,0,,,,,
1904N0131,barrs101,1904,CHN,D,OF,DP,,1,0,,,,"DPs not shown on official sheets",
1904N0132,barrs101,1904,CHN,D,OF,CFG,BSN190410050,1,0,,,,,Y
1904N0133,brigb101,1904,CHN,O,,AB,,99,94,,,,"Official sheets show 99 AB",
1904N0134,brigb101,1904,CHN,O,,BB,,10,5,,,,"BBs not shown on official sheets",
