Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"18790612","0","Thu","CL2","NL",20,"BSN","NL",20,"D","",""
"18790612","0","Thu","CN1","NL",20,"PRO","NL",20,"D","Rain","18790613"
"18790612","0","Thu","BFN","NL",20,"SR1","NL",20,"D","",""
"18790612","0","Thu","CHN","NL",20,"TRN","NL",20,"D","",""
"18790614","0","Sat","CL2","NL",21,"BSN","NL",21,"D","",""
"18790614","0","Sat","CN1","NL",21,"PRO","NL",21,"D","",""
"18790614","0","Sat","BFN","NL",21,"SR1","NL",21,"D","",""
"18790614","0","Sat","CHN","NL",21,"TRN","NL",21,"D","",""
"18790617","0","Tue","CN1","NL",22,"BSN","NL",22,"D","",""
"18790617","0","Tue","CL2","NL",22,"PRO","NL",22,"D","",""
"18790617","0","Tue","CHN","NL",22,"SR1","NL",22,"D","",""
"18790617","0","Tue","BFN","NL",22,"TRN","NL",22,"D","",""
"18790619","0","Thu","CN1","NL",23,"BSN","NL",23,"D","",""
"18790619","0","Thu","CL2","NL",23,"PRO","NL",23,"D","",""
"18790619","0","Thu","CHN","NL",23,"SR1","NL",23,"D","",""
"18790619","0","Thu","BFN","NL",23,"TRN","NL",23,"D","",""
"18790621","0","Sat","CN1","NL",24,"BSN","NL",24,"D","",""
"18790621","0","Sat","CL2","NL",24,"PRO","NL",24,"D","",""
"18790621","0","Sat","CHN","NL",24,"SR1","NL",24,"D","",""
"18790621","0","Sat","BFN","NL",24,"TRN","NL",24,"D","Unknown reason","18790620"
"18790624","0","Tue","CL2","NL",25,"BFN","NL",25,"D","",""
"18790624","0","Tue","CHN","NL",25,"CN1","NL",25,"D","",""
"18790624","0","Tue","BSN","NL",25,"PRO","NL",25,"D","Site change","18790624"
"18790624","0","Tue","SR1","NL",25,"TRN","NL",25,"D","Unknown reason","18790623"
"18790625","0","Wed","CL2","NL",26,"BFN","NL",26,"D","",""
"18790625","0","Wed","CHN","NL",26,"CN1","NL",26,"D","",""
"18790625","0","Wed","BSN","NL",26,"PRO","NL",26,"D","",""
"18790625","0","Wed","SR1","NL",26,"TRN","NL",26,"D","",""
"18790627","0","Fri","CL2","NL",27,"BFN","NL",27,"D","",""
"18790627","0","Fri","CHN","NL",27,"CN1","NL",27,"D","Rain; No makeup played",""
"18790627","0","Fri","BSN","NL",27,"PRO","NL",27,"D","",""
"18790627","0","Fri","SR1","NL",27,"TRN","NL",27,"D","Unknown reason","18790626"
"18790628","0","Sat","PRO","NL",28,"BSN","NL",28,"D","",""
"18790628","0","Sat","CN1","NL",28,"CHN","NL",28,"D","",""
"18790628","0","Sat","BFN","NL",28,"CL2","NL",28,"D","Unknown reason","18790701"
"18790628","0","Sat","TRN","NL",28,"SR1","NL",28,"D","Unknown reason","18790701"
"18790630","0","Mon","PRO","NL",29,"BSN","NL",29,"D","Unknown reason","18790626"
"18790630","0","Mon","CN1","NL",29,"CHN","NL",29,"D","Unknown reason","18790701"
"18790630","0","Mon","BFN","NL",29,"CL2","NL",29,"D","",""
"18790630","0","Mon","TRN","NL",29,"SR1","NL",29,"D","",""
"18790701","0","Tue","PRO","NL",30,"BSN","NL",30,"D","Site change","18790701"
"18790702","0","Wed","CN1","NL",30,"CHN","NL",30,"D","",""
"18790702","0","Wed","BFN","NL",30,"CL2","NL",30,"D","",""
"18790702","0","Wed","TRN","NL",30,"SR1","NL",30,"D","",""
"18790704","0","Fri","CL2","NL",31,"BFN","NL",31,"D","",""
"18790704","0","Fri","BSN","NL",31,"CHN","NL",31,"D","",""
"18790704","0","Fri","SR1","NL",31,"CN1","NL",31,"D","",""
"18790704","0","Fri","TRN","NL",31,"PRO","NL",31,"D","",""
"18790705","0","Sat","CL2","NL",32,"BFN","NL",32,"D","",""
"18790705","0","Sat","BSN","NL",32,"CHN","NL",32,"D","",""
"18790705","0","Sat","SR1","NL",32,"CN1","NL",32,"D","",""
"18790705","0","Sat","TRN","NL",32,"PRO","NL",32,"D","",""
"18790707","0","Mon","TRN","NL",33,"PRO","NL",33,"D","",""
"18790708","0","Tue","CL2","NL",33,"BFN","NL",33,"D","",""
"18790708","0","Tue","BSN","NL",33,"CHN","NL",33,"D","",""
"18790708","0","Tue","SR1","NL",33,"CN1","NL",33,"D","",""
"18790710","0","Thu","TRN","NL",34,"BFN","NL",34,"D","Unknown reason","18790712"
"18790710","0","Thu","SR1","NL",34,"CHN","NL",34,"D","",""
"18790710","0","Thu","PRO","NL",34,"CL2","NL",34,"D","",""
"18790710","0","Thu","BSN","NL",34,"CN1","NL",34,"D","Rain","18790714"
"18790711","0","Fri","TRN","NL",35,"BFN","NL",35,"D","Rain; Site change","18790916"
"18790711","0","Fri","SR1","NL",35,"CHN","NL",35,"D","",""
"18790711","0","Fri","PRO","NL",35,"CL2","NL",35,"D","Rain","18790714"
"18790711","0","Fri","BSN","NL",35,"CN1","NL",35,"D","",""
"18790712","0","Sat","TRN","NL",36,"BFN","NL",36,"D","",""
"18790712","0","Sat","SR1","NL",36,"CHN","NL",36,"D","",""
"18790712","0","Sat","PRO","NL",36,"CL2","NL",36,"D","",""
"18790712","0","Sat","BSN","NL",36,"CN1","NL",36,"D","",""
"18790715","0","Tue","BSN","NL",37,"BFN","NL",37,"D","",""
"18790715","0","Tue","TRN","NL",37,"CHN","NL",37,"D","",""
"18790715","0","Tue","SR1","NL",37,"CL2","NL",37,"D","",""
"18790715","0","Tue","PRO","NL",37,"CN1","NL",37,"D","",""
"18790716","0","Wed","BSN","NL",38,"BFN","NL",38,"D","",""
"18790716","0","Wed","TRN","NL",38,"CHN","NL",38,"D","",""
"18790716","0","Wed","SR1","NL",38,"CL2","NL",38,"D","",""
"18790716","0","Wed","PRO","NL",38,"CN1","NL",38,"D","",""
"18790717","0","Thu","BSN","NL",39,"BFN","NL",39,"D","",""
"18790717","0","Thu","TRN","NL",39,"CHN","NL",39,"D","",""
"18790717","0","Thu","SR1","NL",39,"CL2","NL",39,"D","",""
"18790717","0","Thu","PRO","NL",39,"CN1","NL",39,"D","",""
"18790719","0","Sat","SR1","NL",40,"BFN","NL",40,"D","",""
"18790719","0","Sat","PRO","NL",40,"CHN","NL",40,"D","",""
"18790719","0","Sat","BSN","NL",40,"CL2","NL",40,"D","",""
"18790719","0","Sat","TRN","NL",40,"CN1","NL",40,"D","",""
"18790721","0","Mon","SR1","NL",41,"BFN","NL",41,"D","",""
"18790721","0","Mon","PRO","NL",41,"CHN","NL",41,"D","",""
"18790721","0","Mon","BSN","NL",41,"CL2","NL",41,"D","",""
"18790721","0","Mon","TRN","NL",41,"CN1","NL",41,"D","",""
"18790722","0","Tue","SR1","NL",42,"BFN","NL",42,"D","Rain; No makeup played",""
"18790722","0","Tue","PRO","NL",42,"CHN","NL",42,"D","",""
"18790722","0","Tue","BSN","NL",42,"CL2","NL",42,"D","Rain","18790723"
"18790722","0","Tue","TRN","NL",42,"CN1","NL",42,"D","Rain; No makeup played",""
"18790724","0","Thu","PRO","NL",43,"BFN","NL",43,"D","",""
"18790724","0","Thu","CN1","NL",43,"CHN","NL",43,"D","Unknown reason","18790725"
"18790724","0","Thu","TRN","NL",43,"CL2","NL",43,"D","",""
"18790725","0","Fri","BSN","NL",43,"SR1","NL",43,"D","Unknown reason","18790729"
"18790726","0","Sat","PRO","NL",44,"BFN","NL",44,"D","",""
"18790726","0","Sat","CN1","NL",44,"CHN","NL",44,"D","",""
"18790726","0","Sat","TRN","NL",44,"CL2","NL",44,"D","Unknown reason; No makeup played",""
"18790726","0","Sat","BSN","NL",44,"SR1","NL",44,"D","",""
"18790728","0","Mon","PRO","NL",45,"BFN","NL",45,"D","",""
"18790728","0","Mon","CN1","NL",45,"CHN","NL",45,"D","",""
"18790728","0","Mon","TRN","NL",45,"CL2","NL",45,"D","",""
"18790728","0","Mon","BSN","NL",45,"SR1","NL",45,"D","",""
"18790730","0","Wed","CL2","NL",46,"CHN","NL",46,"D","",""
"18790730","0","Wed","BFN","NL",46,"CN1","NL",46,"D","",""
"18790730","0","Wed","PRO","NL",46,"SR1","NL",46,"D","",""
"18790730","0","Wed","BSN","NL",46,"TRN","NL",46,"D","",""
"18790731","0","Thu","CL2","NL",47,"CHN","NL",47,"D","",""
"18790731","0","Thu","BFN","NL",47,"CN1","NL",47,"D","",""
"18790731","0","Thu","PRO","NL",47,"SR1","NL",47,"D","",""
"18790731","0","Thu","BSN","NL",47,"TRN","NL",47,"D","",""
"18790802","0","Sat","CL2","NL",48,"CHN","NL",48,"D","",""
"18790802","0","Sat","BFN","NL",48,"CN1","NL",48,"D","",""
"18790802","0","Sat","PRO","NL",48,"SR1","NL",48,"D","",""
"18790802","0","Sat","BSN","NL",48,"TRN","NL",48,"D","",""
"18790805","0","Tue","BFN","NL",49,"CHN","NL",49,"D","",""
"18790805","0","Tue","CL2","NL",49,"CN1","NL",49,"D","Rain","18790822"
"18790805","0","Tue","BSN","NL",49,"SR1","NL",49,"D","",""
"18790805","0","Tue","PRO","NL",49,"TRN","NL",49,"D","",""
"18790806","0","Wed","BFN","NL",50,"CHN","NL",50,"D","",""
"18790806","0","Wed","CL2","NL",50,"CN1","NL",50,"D","Rain; Site change","18790829"
"18790806","0","Wed","BSN","NL",50,"SR1","NL",50,"D","",""
"18790806","0","Wed","PRO","NL",50,"TRN","NL",50,"D","",""
"18790807","0","Thu","BFN","NL",51,"CHN","NL",51,"D","",""
"18790807","0","Thu","CL2","NL",51,"CN1","NL",51,"D","Rain; Site change","18790930"
"18790807","0","Thu","BSN","NL",51,"SR1","NL",51,"D","",""
"18790807","0","Thu","PRO","NL",51,"TRN","NL",51,"D","",""
"18790809","0","Sat","BFN","NL",52,"CL2","NL",52,"D","",""
"18790809","0","Sat","CHN","NL",52,"CN1","NL",52,"D","",""
"18790809","0","Sat","PRO","NL",52,"SR1","NL",52,"D","",""
"18790809","0","Sat","BSN","NL",52,"TRN","NL",52,"D","",""
"18790811","0","Mon","BFN","NL",53,"CL2","NL",53,"D","",""
"18790811","0","Mon","CHN","NL",53,"CN1","NL",53,"D","",""
"18790812","0","Tue","BFN","NL",54,"CL2","NL",54,"D","",""
"18790812","0","Tue","CHN","NL",54,"CN1","NL",54,"D","",""
"18790812","0","Tue","PRO","NL",53,"SR1","NL",53,"D","",""
"18790812","0","Tue","BSN","NL",53,"TRN","NL",53,"D","",""
"18790813","0","Wed","PRO","NL",54,"SR1","NL",54,"D","Schedule change","18790811"
"18790813","0","Wed","BSN","NL",54,"TRN","NL",54,"D","Unknown reason","18790811"
"18790814","0","Thu","CN1","NL",55,"BFN","NL",55,"D","Unknown reason","18790922"
"18790814","0","Thu","SR1","NL",55,"BSN","NL",55,"D","",""
"18790814","0","Thu","CHN","NL",55,"CL2","NL",55,"D","",""
"18790814","0","Thu","PRO","NL",55,"TRN","NL",55,"D","",""
"18790815","0","Fri","CN1","NL",56,"BFN","NL",56,"D","",""
"18790815","0","Fri","SR1","NL",56,"BSN","NL",56,"D","",""
"18790815","0","Fri","CHN","NL",56,"CL2","NL",56,"D","",""
"18790815","0","Fri","PRO","NL",56,"TRN","NL",56,"D","",""
"18790816","0","Sat","CN1","NL",57,"BFN","NL",57,"D","Rain; No makeup played",""
"18790816","0","Sat","SR1","NL",57,"BSN","NL",57,"D","Rain","18790822"
"18790816","0","Sat","CHN","NL",57,"CL2","NL",57,"D","Rain","18790818"
"18790816","0","Sat","PRO","NL",57,"TRN","NL",57,"D","Unknown reason","18790813"
"18790819","0","Tue","TRN","NL",58,"BSN","NL",58,"D","",""
"18790819","0","Tue","BFN","NL",58,"CHN","NL",58,"D","",""
"18790819","0","Tue","CL2","NL",58,"CN1","NL",58,"D","",""
"18790819","0","Tue","SR1","NL",58,"PRO","NL",58,"D","",""
"18790820","0","Wed","TRN","NL",59,"BSN","NL",59,"D","",""
"18790820","0","Wed","BFN","NL",59,"CHN","NL",59,"D","",""
"18790820","0","Wed","CL2","NL",59,"CN1","NL",59,"D","",""
"18790820","0","Wed","SR1","NL",59,"PRO","NL",59,"D","",""
"18790821","0","Thu","TRN","NL",60,"BSN","NL",60,"D","",""
"18790821","0","Thu","BFN","NL",60,"CHN","NL",60,"D","",""
"18790821","0","Thu","CL2","NL",60,"CN1","NL",60,"D","",""
"18790821","0","Thu","SR1","NL",60,"PRO","NL",60,"D","",""
"18790823","0","Sat","SR1","NL",61,"BSN","NL",61,"D","",""
"18790823","0","Sat","CL2","NL",61,"CHN","NL",61,"D","",""
"18790823","0","Sat","BFN","NL",61,"CN1","NL",61,"D","Rain","18790827"
"18790823","0","Sat","TRN","NL",61,"PRO","NL",61,"D","",""
"18790825","0","Mon","SR1","NL",62,"BSN","NL",62,"D","Unknown reason","18790827"
"18790825","0","Mon","CL2","NL",62,"CHN","NL",62,"D","",""
"18790825","0","Mon","BFN","NL",62,"CN1","NL",62,"D","Rain; No makeup played",""
"18790825","0","Mon","TRN","NL",62,"PRO","NL",62,"D","",""
"18790826","0","Tue","SR1","NL",63,"BSN","NL",63,"D","",""
"18790826","0","Tue","CL2","NL",63,"CHN","NL",63,"D","",""
"18790826","0","Tue","BFN","NL",63,"CN1","NL",63,"D","",""
"18790826","0","Tue","TRN","NL",63,"PRO","NL",63,"D","",""
"18790828","0","Thu","CHN","NL",64,"BFN","NL",64,"D","",""
"18790828","0","Thu","TRN","NL",64,"BSN","NL",64,"D","",""
"18790828","0","Thu","CN1","NL",64,"CL2","NL",64,"D","",""
"18790828","0","Thu","SR1","NL",64,"PRO","NL",64,"D","",""
"18790830","0","Sat","CHN","NL",65,"BFN","NL",65,"D","",""
"18790830","0","Sat","TRN","NL",65,"BSN","NL",65,"D","",""
"18790830","0","Sat","CN1","NL",65,"CL2","NL",65,"D","",""
"18790830","0","Sat","SR1","NL",65,"PRO","NL",65,"D","",""
"18790901","0","Mon","CHN","NL",66,"BFN","NL",66,"D","",""
"18790901","0","Mon","TRN","NL",66,"BSN","NL",66,"D","Unknown reason","18790829"
"18790901","0","Mon","CN1","NL",66,"CL2","NL",66,"D","",""
"18790901","0","Mon","SR1","NL",66,"PRO","NL",66,"D","Unknown reason","18790829"
"18790903","0","Wed","BFN","NL",67,"BSN","NL",67,"D","",""
"18790903","0","Wed","CHN","NL",67,"PRO","NL",67,"D","",""
"18790903","0","Wed","CN1","NL",67,"SR1","NL",67,"D","",""
"18790903","0","Wed","CL2","NL",67,"TRN","NL",67,"D","",""
"18790904","0","Thu","BFN","NL",68,"BSN","NL",68,"D","Rain","18790905"
"18790904","0","Thu","CHN","NL",68,"PRO","NL",68,"D","",""
"18790904","0","Thu","CN1","NL",68,"SR1","NL",68,"D","",""
"18790904","0","Thu","CL2","NL",68,"TRN","NL",68,"D","",""
"18790906","0","Sat","BFN","NL",69,"BSN","NL",69,"D","",""
"18790906","0","Sat","CHN","NL",69,"PRO","NL",69,"D","",""
"18790906","0","Sat","CN1","NL",69,"SR1","NL",69,"D","",""
"18790906","0","Sat","CL2","NL",69,"TRN","NL",69,"D","",""
"18790908","0","Mon","CHN","NL",70,"BSN","NL",70,"D","",""
"18790908","0","Mon","BFN","NL",70,"PRO","NL",70,"D","",""
"18790908","0","Mon","CL2","NL",70,"SR1","NL",70,"D","Unknown reason","18790529"
"18790908","0","Mon","CN1","NL",70,"TRN","NL",70,"D","",""
"18790909","0","Tue","CHN","NL",71,"BSN","NL",71,"D","",""
"18790909","0","Tue","BFN","NL",71,"PRO","NL",71,"D","",""
"18790909","0","Tue","CL2","NL",71,"SR1","NL",71,"D","",""
"18790909","0","Tue","CN1","NL",71,"TRN","NL",71,"D","Rain","18790911"
"18790910","0","Wed","CHN","NL",72,"BSN","NL",72,"D","",""
"18790910","0","Wed","BFN","NL",72,"PRO","NL",72,"D","",""
"18790910","0","Wed","CL2","NL",72,"SR1","NL",72,"D","",""
"18790910","0","Wed","CN1","NL",72,"TRN","NL",72,"D","",""
"18790912","0","Fri","CN1","NL",73,"BSN","NL",73,"D","",""
"18790912","0","Fri","CL2","NL",73,"PRO","NL",73,"D","",""
"18790912","0","Fri","CHN","NL",73,"SR1","NL",73,"D","SR1 folded; No makeup played",""
"18790912","0","Fri","BFN","NL",73,"TRN","NL",73,"D","",""
"18790913","0","Sat","CN1","NL",74,"BSN","NL",74,"D","",""
"18790913","0","Sat","CL2","NL",74,"PRO","NL",74,"D","",""
"18790913","0","Sat","CHN","NL",74,"SR1","NL",74,"D","SR1 folded; No makeup played",""
"18790913","0","Sat","BFN","NL",74,"TRN","NL",74,"D","",""
"18790915","0","Mon","CN1","NL",75,"BSN","NL",75,"D","",""
"18790915","0","Mon","CL2","NL",75,"PRO","NL",75,"D","",""
"18790915","0","Mon","CHN","NL",75,"SR1","NL",75,"D","SR1 folded; No makeup played",""
"18790915","0","Mon","BFN","NL",75,"TRN","NL",75,"D","",""
"18790917","0","Wed","CL2","NL",76,"BSN","NL",76,"D","",""
"18790917","0","Wed","CN1","NL",76,"PRO","NL",76,"D","",""
"18790917","0","Wed","BFN","NL",76,"SR1","NL",76,"D","SR1 folded; No makeup played",""
"18790917","0","Wed","CHN","NL",76,"TRN","NL",76,"D","",""
"18790919","0","Fri","CL2","NL",77,"BSN","NL",77,"D","",""
"18790919","0","Fri","CN1","NL",77,"PRO","NL",77,"D","",""
"18790919","0","Fri","BFN","NL",77,"SR1","NL",77,"D","SR1 folded; No makeup played",""
"18790919","0","Fri","CHN","NL",77,"TRN","NL",77,"D","",""
"18790920","0","Sat","CL2","NL",78,"BSN","NL",78,"D","",""
"18790920","0","Sat","CN1","NL",78,"PRO","NL",78,"D","Unknown reason","18790918"
"18790920","0","Sat","BFN","NL",78,"SR1","NL",78,"D","SR1 folded; No makeup played",""
"18790920","0","Sat","CHN","NL",78,"TRN","NL",78,"D","",""
"18790923","0","Tue","CHN","NL",79,"BFN","NL",79,"D","Schedule change","18790926"
"18790923","0","Tue","PRO","NL",79,"BSN","NL",79,"D","",""
"18790923","0","Tue","CN1","NL",79,"CL2","NL",79,"D","Schedule change","18790926"
"18790923","0","Tue","SR1","NL",79,"TRN","NL",79,"D","SR1 & TRN folded; No makeup played",""
"18790924","0","Wed","CHN","NL",80,"BFN","NL",80,"D","Schedule change","18790927"
"18790924","0","Wed","PRO","NL",80,"BSN","NL",80,"D","Rain; Site change","18790930"
"18790924","0","Wed","CN1","NL",80,"CL2","NL",80,"D","Schedule change","18790927"
"18790924","0","Wed","SR1","NL",80,"TRN","NL",80,"D","SR1 & TRN folded; No makeup played",""
"18790925","0","Thu","CHN","NL",81,"BFN","NL",81,"D","Schedule change","18790929"
"18790925","0","Thu","PRO","NL",81,"BSN","NL",81,"D","",""
"18790925","0","Thu","CN1","NL",81,"CL2","NL",81,"D","Schedule change","18790929"
"18790925","0","Thu","SR1","NL",81,"TRN","NL",81,"D","SR1 & TRN folded; No makeup played",""
"18790926","0","Fri","CN1","NL",82,"BFN","NL",82,"D","Schedule change","18790923"
"18790926","0","Fri","CHN","NL",82,"CL2","NL",82,"D","Schedule change","18790923"
"18790926","0","Fri","BSN","NL",82,"PRO","NL",82,"D","",""
"18790926","0","Fri","TRN","NL",82,"SR1","NL",82,"D","SR1 & TRN folded; No makeup played",""
"18790927","0","Sat","CN1","NL",83,"BFN","NL",83,"D","Schedule change","18790924"
"18790927","0","Sat","CHN","NL",83,"CL2","NL",83,"D","Schedule change","18790924"
"18790927","0","Sat","BSN","NL",83,"PRO","NL",83,"D","Site change","18790927"
"18790927","0","Sat","TRN","NL",83,"SR1","NL",83,"D","SR1 & TRN folded; No makeup played",""
"18790929","0","Mon","CN1","NL",84,"BFN","NL",84,"D","Schedule change","18790925"
"18790929","0","Mon","CHN","NL",84,"CL2","NL",84,"D","Schedule change","18790925"
"18790929","0","Mon","BSN","NL",84,"PRO","NL",84,"D","",""
"18790929","0","Mon","TRN","NL",84,"SR1","NL",84,"D","SR1 & TRN folded; No makeup played",""
