ID,last,first
bennj901,Bennett,Jack
carub101,Caruthers,Bob
clarb103,Clarke,Boileryard
clard102,Clarkson,Dad
clarj102,Clarkson,John
coheg901,Gohen,George
connj902,Connolly,Red
crane101,Crane,Ed
crayp901,Cray,P.C.
dwyef101,Dwyer,Frank
emslb101,Emslie,Bob
flynj103,Flynn,Jocko
gaffj801,Gaffney,John
hogrg101,Hogreiver,George
hornm101,Hornung,Joe
hurst801,Hurst,Tim
jennh101,Jennings,Hughie
keeft101,Keefe,Tim
keenj104,Keenan,Jim
kellk101,Kelly,King
kennt101,Kennedy,Ted
klusb101,Klusman,Billy
longb902,Long,Billy
lynct901,Lynch,Tom
mannj102,Manning,Jim
mayee103,Mayer,Ed
mcalj102,McAleer,Jimmy
mclam901,McLaughlin,Mike
mcmas101,McMahon,Sadie
mcquj902,McQuaid,Jack
mcqum102,McQuaid,Mart
milld103,Miller,Doggie
mullp901,Mullen,Peter
mullt101,Mullane,Tony
murpm101,Murphy,Morgan
oconj104,O'Connor,Jack
pierg101,Pierce,Gracie
powec902,Power,Charles
sewae101,Seward,Ed
sherj901,Sheridan,Jack
snydp101,Snyder,Pop
sommp101,Sommers,Andy
waltu901,Walters,
weavf102,Weaver,Farmer
wilsb102,Wilson,Bill
wolfc102,Wolf,Chicken
