ID,last,first
barnb101,Barnie,Billy
battj102,Battin,Joe
boota101,Booth,Amos
bradf101,Bradley,Foghorn
bullc901,Bullymore,Charles
burnu901,Byrne,Walter
caret101,Carey,Tom
cassj103,Cassidy,John
chapj102,Chapman,Jack
cranr901,Crandall,Robert
dailj101,Dailey,John
dunnj902,Donnegan,Joe
ewinb101,Ewing,Buck
flahm101,Flaherty,Martin
guinb102,Guiney,Ben
hautc101,Hautz,Charlie
haweb101,Hawes,Bill
hickj901,Hickey,James
highd101,Higham,Dick
irwiu901,Irwin,
jenna101,Jennings,Alamazoo
keeft101,Keefe,Tim
kellk102,Kelly,Kick
lawlm101,Lawlor,Mike
levic101,Levis,Charlie
lougw901,Laughlin,William
maddc901,Maddox,Charles
magnj102,Magner,John
mathb101,Mathews,Bobby
mccaj902,McCartney,Joseph
mcgep102,McGee,Pat
mcker102,McKelvy,Russ
mclaw901,McLaughlin,William
mcleb901,McLean,Billy
peard102,Pearce,Dickey
philh801,Phillips,Horace
pierg101,Pierce,Gracie
quinp101,Quinn,Joseph
reidb102,Reid,Billy
reisc101,Reising,Charlie
rileb101,Riley,Billy
rossr901,Ross,Robert
ruhlg901,Ruhl,Gus
ryanj106,Ryan,Johnny
selmf101,Sellman,Frank
simmj101,Simmons,Joe
simpl901,Simpson,Lew
smitp101,Smith,Pop
sulld901,Sullivan,Dave
tinnu901,Tinney,
walsm801,Walsh,Mike
welcm102,Welch,Mickey
wheeh101,Wheeler,Harry
