Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"18840503","0","Sat","TL1","AA",3,"LS2","AA",3,"D","",""
"18840503","0","Sat","DTN","NL",3,"NY1","NL",3,"D","",""
"18840503","0","Sat","CHN","NL",3,"PHI","NL",3,"D","",""
"18840503","0","Sat","BFN","NL",3,"PRO","NL",3,"D","",""
"18840503","0","Sat","PH4","AA",3,"PT1","AA",3,"D","",""
"18840503","0","Sat","IN2","AA",3,"SL4","AA",3,"D","Rain","18840903"
"18840503","0","Sat","BR3","AA",3,"WS7","AA",3,"D","",""
"18840504","0","Sun","CNU","UA",12,"CHU","UA",12,"D","",""
"18840504","0","Sun","IN2","AA",4,"CN2","AA",4,"D","Rain","18840508"
"18840504","0","Sun","CL5","AA",4,"LS2","AA",4,"D","Rain","18840505"
"18840504","0","Sun","TL1","AA",4,"SL4","AA",4,"D","",""
"18840505","0","Mon","SLU","UA",12,"ALT","UA",12,"D","",""
"18840505","0","Mon","PH4","AA",4,"BL2","AA",4,"D","",""
"18840505","0","Mon","WSU","UA",11,"BLU","UA",11,"D","Site change","18840505"
"18840505","0","Mon","WS7","AA",4,"BR3","AA",4,"D","",""
"18840505","0","Mon","CL2","NL",4,"BSN","NL",4,"D","",""
"18840505","0","Mon","PHU","UA",12,"BSU","UA",12,"D","",""
"18840505","0","Mon","DTN","NL",4,"NY1","NL",4,"D","",""
"18840505","0","Mon","CHN","NL",4,"PHI","NL",4,"D","",""
"18840505","0","Mon","BFN","NL",4,"PRO","NL",4,"D","",""
"18840505","0","Mon","NY4","AA",4,"PT1","AA",4,"D","",""
"18840506","0","Tue","PH4","AA",5,"BL2","AA",5,"D","Rain","18840508"
"18840506","0","Tue","WSU","UA",12,"BLU","UA",12,"D","Unknown reason","18840429"
"18840506","0","Tue","WS7","AA",5,"BR3","AA",5,"D","Rain; WS7 folded; WS7 played as RIC","18840814"
"18840506","0","Tue","BFN","NL",5,"BSN","NL",5,"D","",""
"18840506","0","Tue","IN2","AA",5,"CN2","AA",5,"D","",""
"18840506","0","Tue","CL5","AA",5,"LS2","AA",5,"D","",""
"18840506","0","Tue","CHN","NL",5,"NY1","NL",5,"D","Rain","18840816"
"18840506","0","Tue","DTN","NL",5,"PHI","NL",5,"D","Rain","18840902"
"18840506","0","Tue","CL2","NL",5,"PRO","NL",5,"D","Rain","18840815"
"18840506","0","Tue","NY4","AA",5,"PT1","AA",5,"D","Rain","18840508"
"18840506","0","Tue","TL1","AA",5,"SL4","AA",5,"D","",""
"18840507","0","Wed","BSU","UA",13,"ALT","UA",13,"D","Rain","18840512"
"18840507","0","Wed","PH4","AA",6,"BL2","AA",6,"D","Rain; Site change","18841010"
"18840507","0","Wed","WS7","AA",6,"BR3","AA",6,"D","Rain; WS7 folded; WS7 played as RIC; Site change","18840808"
"18840507","0","Wed","BFN","NL",6,"BSN","NL",6,"D","",""
"18840507","0","Wed","IN2","AA",6,"CN2","AA",6,"D","Rain","18840827"
"18840507","0","Wed","CL5","AA",6,"LS2","AA",6,"D","Unknown reason","18840508"
"18840507","0","Wed","CHN","NL",6,"NY1","NL",6,"D","Rain","18840818"
"18840507","0","Wed","DTN","NL",6,"PHI","NL",6,"D","Rain","18840905"
"18840507","0","Wed","CL2","NL",6,"PRO","NL",6,"D","Rain","18840905"
"18840507","0","Wed","NY4","AA",6,"PT1","AA",6,"D","",""
"18840507","0","Wed","TL1","AA",6,"SL4","AA",6,"D","",""
"18840508","0","Thu","BSU","UA",14,"ALT","UA",14,"D","Unknown reason; No makeup played",""
"18840508","0","Thu","CL2","NL",7,"BSN","NL",7,"D","Rain","18840816"
"18840508","0","Thu","PHU","UA",13,"CHU","UA",13,"D","",""
"18840508","0","Thu","BLU","UA",13,"CNU","UA",13,"D","",""
"18840508","0","Thu","DTN","NL",7,"NY1","NL",7,"D","",""
"18840508","0","Thu","CHN","NL",7,"PHI","NL",7,"D","",""
"18840508","0","Thu","BFN","NL",7,"PRO","NL",7,"D","Rain","18840912"
"18840508","0","Thu","WSU","UA",13,"SLU","UA",13,"D","",""
"18840509","0","Fri","BSU","UA",15,"ALT","UA",15,"D","Rain; No makeup played",""
"18840509","0","Fri","CL2","NL",8,"BSN","NL",8,"D","",""
"18840509","0","Fri","PHU","UA",14,"CHU","UA",14,"D","",""
"18840509","0","Fri","TL1","AA",7,"CN2","AA",7,"D","",""
"18840509","0","Fri","BLU","UA",14,"CNU","UA",14,"D","",""
"18840509","0","Fri","IN2","AA",7,"LS2","AA",7,"D","",""
"18840509","0","Fri","DTN","NL",8,"NY1","NL",8,"D","",""
"18840509","0","Fri","BL2","AA",7,"PH4","AA",7,"D","",""
"18840509","0","Fri","CHN","NL",8,"PHI","NL",8,"D","",""
"18840509","0","Fri","BFN","NL",8,"PRO","NL",8,"D","",""
"18840509","0","Fri","BR3","AA",7,"PT1","AA",7,"D","",""
"18840509","0","Fri","CL5","AA",7,"SL4","AA",7,"D","",""
"18840509","0","Fri","WSU","UA",14,"SLU","UA",14,"D","",""
"18840509","0","Fri","NY4","AA",7,"WS7","AA",7,"D","",""
"18840510","0","Sat","BSU","UA",16,"ALT","UA",16,"D","",""
"18840510","0","Sat","DTN","NL",9,"BSN","NL",9,"D","",""
"18840510","0","Sat","PHU","UA",15,"CHU","UA",15,"D","",""
"18840510","0","Sat","TL1","AA",8,"CN2","AA",8,"D","",""
"18840510","0","Sat","BLU","UA",15,"CNU","UA",15,"D","",""
"18840510","0","Sat","IN2","AA",8,"LS2","AA",8,"D","",""
"18840510","0","Sat","CL2","NL",9,"NY1","NL",9,"D","",""
"18840510","0","Sat","BL2","AA",8,"PH4","AA",8,"D","",""
"18840510","0","Sat","BFN","NL",9,"PHI","NL",9,"D","",""
"18840510","0","Sat","CHN","NL",9,"PRO","NL",9,"D","",""
"18840510","0","Sat","BR3","AA",8,"PT1","AA",8,"D","",""
"18840510","0","Sat","CL5","AA",8,"SL4","AA",8,"D","",""
"18840510","0","Sat","WSU","UA",15,"SLU","UA",15,"D","",""
"18840510","0","Sat","NY4","AA",8,"WS7","AA",8,"D","",""
"18840511","0","Sun","PHU","UA",16,"CHU","UA",16,"D","",""
"18840511","0","Sun","TL1","AA",9,"CN2","AA",9,"D","",""
"18840511","0","Sun","BLU","UA",16,"CNU","UA",16,"D","",""
"18840511","0","Sun","IN2","AA",9,"LS2","AA",9,"D","",""
"18840511","0","Sun","CL5","AA",9,"SL4","AA",9,"D","",""
"18840511","0","Sun","WSU","UA",16,"SLU","UA",16,"D","",""
"18840512","0","Mon","DTN","NL",10,"BSN","NL",10,"D","",""
"18840512","0","Mon","CL2","NL",10,"NY1","NL",10,"D","",""
"18840512","0","Mon","BL2","AA",9,"PH4","AA",9,"D","",""
"18840512","0","Mon","BFN","NL",10,"PHI","NL",10,"D","",""
"18840512","0","Mon","CHN","NL",10,"PRO","NL",10,"D","",""
"18840512","0","Mon","BR3","AA",9,"PT1","AA",9,"D","",""
"18840512","0","Mon","NY4","AA",9,"WS7","AA",9,"D","",""
"18840513","0","Tue","BL2","AA",10,"BR3","AA",10,"D","",""
"18840513","0","Tue","CHN","NL",11,"BSN","NL",11,"D","",""
"18840513","0","Tue","CN2","AA",10,"CL5","AA",10,"D","Rain","18840516"
"18840513","0","Tue","SL4","AA",10,"IN2","AA",10,"D","Rain","18840516"
"18840513","0","Tue","BFN","NL",11,"NY1","NL",11,"D","",""
"18840513","0","Tue","PT1","AA",10,"NY4","AA",10,"D","",""
"18840513","0","Tue","CL2","NL",11,"PHI","NL",11,"D","",""
"18840513","0","Tue","DTN","NL",11,"PRO","NL",11,"D","",""
"18840513","0","Tue","LS2","AA",10,"TL1","AA",10,"D","Rain","18840515"
"18840513","0","Tue","PH4","AA",10,"WS7","AA",10,"D","Rain","18840516"
"18840514","0","Wed","PHU","UA",17,"ALT","UA",17,"D","",""
"18840514","0","Wed","BL2","AA",11,"BR3","AA",11,"D","",""
"18840514","0","Wed","CHN","NL",12,"BSN","NL",12,"D","",""
"18840514","0","Wed","WSU","UA",17,"CHU","UA",17,"D","",""
"18840514","0","Wed","CN2","AA",11,"CL5","AA",11,"D","",""
"18840514","0","Wed","BSU","UA",17,"CNU","UA",17,"D","",""
"18840514","0","Wed","SL4","AA",11,"IN2","AA",11,"D","",""
"18840514","0","Wed","BFN","NL",12,"NY1","NL",12,"D","",""
"18840514","0","Wed","PT1","AA",11,"NY4","AA",11,"D","",""
"18840514","0","Wed","CL2","NL",12,"PHI","NL",12,"D","",""
"18840514","0","Wed","DTN","NL",12,"PRO","NL",12,"D","",""
"18840514","0","Wed","BLU","UA",17,"SLU","UA",17,"D","",""
"18840514","0","Wed","LS2","AA",11,"TL1","AA",11,"D","",""
"18840514","0","Wed","PH4","AA",11,"WS7","AA",11,"D","",""
"18840515","0","Thu","PHU","UA",18,"ALT","UA",18,"D","",""
"18840515","0","Thu","BL2","AA",12,"BR3","AA",12,"D","",""
"18840515","0","Thu","DTN","NL",13,"BSN","NL",13,"D","",""
"18840515","0","Thu","WSU","UA",18,"CHU","UA",18,"D","",""
"18840515","0","Thu","CN2","AA",12,"CL5","AA",12,"D","",""
"18840515","0","Thu","BSU","UA",18,"CNU","UA",18,"D","",""
"18840515","0","Thu","SL4","AA",12,"IN2","AA",12,"D","",""
"18840515","0","Thu","CL2","NL",13,"NY1","NL",13,"D","",""
"18840515","0","Thu","PT1","AA",12,"NY4","AA",12,"D","",""
"18840515","0","Thu","BFN","NL",13,"PHI","NL",13,"D","",""
"18840515","0","Thu","CHN","NL",13,"PRO","NL",13,"D","",""
"18840515","0","Thu","BLU","UA",18,"SLU","UA",18,"D","",""
"18840515","0","Thu","PH4","AA",12,"WS7","AA",12,"D","",""
"18840516","0","Fri","PHU","UA",19,"ALT","UA",19,"D","",""
"18840516","0","Fri","DTN","NL",14,"BSN","NL",14,"D","",""
"18840516","0","Fri","CL2","NL",14,"NY1","NL",14,"D","",""
"18840516","0","Fri","BFN","NL",14,"PHI","NL",14,"D","",""
"18840516","0","Fri","CHN","NL",14,"PRO","NL",14,"D","",""
"18840516","0","Fri","LS2","AA",12,"TL1","AA",12,"D","",""
"18840517","0","Sat","PHU","UA",20,"ALT","UA",20,"D","",""
"18840517","0","Sat","PT1","AA",13,"BR3","AA",13,"D","",""
"18840517","0","Sat","CHN","NL",15,"BSN","NL",15,"D","",""
"18840517","0","Sat","WSU","UA",19,"CHU","UA",19,"D","",""
"18840517","0","Sat","LS2","AA",13,"CL5","AA",13,"D","",""
"18840517","0","Sat","BSU","UA",19,"CNU","UA",19,"D","",""
"18840517","0","Sat","CN2","AA",13,"IN2","AA",13,"D","",""
"18840517","0","Sat","BFN","NL",15,"NY1","NL",15,"D","",""
"18840517","0","Sat","BL2","AA",13,"NY4","AA",13,"D","",""
"18840517","0","Sat","WS7","AA",13,"PH4","AA",13,"D","",""
"18840517","0","Sat","CL2","NL",15,"PHI","NL",15,"D","",""
"18840517","0","Sat","DTN","NL",15,"PRO","NL",15,"D","",""
"18840517","0","Sat","BLU","UA",19,"SLU","UA",19,"D","",""
"18840517","0","Sat","SL4","AA",13,"TL1","AA",13,"D","",""
"18840518","0","Sun","WSU","UA",20,"CHU","UA",20,"D","",""
"18840518","0","Sun","LS2","AA",14,"CL5","AA",14,"D","",""
"18840518","0","Sun","BSU","UA",20,"CNU","UA",20,"D","Unknown reason","18840516"
"18840518","0","Sun","CN2","AA",14,"IN2","AA",14,"D","",""
"18840518","0","Sun","BLU","UA",20,"SLU","UA",20,"D","",""
"18840519","0","Mon","PT1","AA",14,"BR3","AA",14,"D","",""
"18840519","0","Mon","CHN","NL",16,"BSN","NL",16,"D","",""
"18840519","0","Mon","BFN","NL",16,"NY1","NL",16,"D","",""
"18840519","0","Mon","BL2","AA",14,"NY4","AA",14,"D","",""
"18840519","0","Mon","WS7","AA",14,"PH4","AA",14,"D","",""
"18840519","0","Mon","CL2","NL",16,"PHI","NL",16,"D","",""
"18840519","0","Mon","DTN","NL",16,"PRO","NL",16,"D","",""
"18840519","0","Mon","SL4","AA",14,"TL1","AA",14,"D","Rain","18840521"
"18840520","0","Tue","WSU","UA",21,"ALT","UA",21,"D","Wet grounds","18840521"
"18840520","0","Tue","PT1","AA",15,"BR3","AA",15,"D","",""
"18840520","0","Tue","BLU","UA",21,"CHU","UA",21,"D","",""
"18840520","0","Tue","LS2","AA",15,"CL5","AA",15,"D","",""
"18840520","0","Tue","PHU","UA",21,"CNU","UA",21,"D","",""
"18840520","0","Tue","CN2","AA",15,"IN2","AA",15,"D","",""
"18840520","0","Tue","PRO","NL",17,"NY1","NL",17,"D","",""
"18840520","0","Tue","BL2","AA",15,"NY4","AA",15,"D","",""
"18840520","0","Tue","WS7","AA",15,"PH4","AA",15,"D","",""
"18840520","0","Tue","BSN","NL",17,"PHI","NL",17,"D","",""
"18840520","0","Tue","BSU","UA",21,"SLU","UA",21,"D","",""
"18840520","0","Tue","SL4","AA",15,"TL1","AA",15,"D","",""
"18840521","0","Wed","DTN","NL",17,"BFN","NL",17,"D","",""
"18840521","0","Wed","CHN","NL",17,"CL2","NL",17,"D","",""
"18840521","0","Wed","PRO","NL",18,"NY1","NL",18,"D","",""
"18840521","0","Wed","BSN","NL",18,"PHI","NL",18,"D","",""
"18840522","0","Thu","DTN","NL",18,"BFN","NL",18,"D","",""
"18840522","0","Thu","BR3","AA",16,"BL2","AA",16,"D","",""
"18840522","0","Thu","BLU","UA",22,"CHU","UA",22,"D","",""
"18840522","0","Thu","CHN","NL",18,"CL2","NL",18,"D","",""
"18840522","0","Thu","SL4","AA",16,"CL5","AA",16,"D","",""
"18840522","0","Thu","PHU","UA",22,"CNU","UA",22,"D","",""
"18840522","0","Thu","LS2","AA",16,"IN2","AA",16,"D","",""
"18840522","0","Thu","BSN","NL",19,"NY1","NL",19,"D","",""
"18840522","0","Thu","WS7","AA",16,"NY4","AA",16,"D","",""
"18840522","0","Thu","PT1","AA",16,"PH4","AA",16,"D","",""
"18840522","0","Thu","PRO","NL",19,"PHI","NL",19,"D","",""
"18840522","0","Thu","BSU","UA",22,"SLU","UA",22,"D","",""
"18840522","0","Thu","CN2","AA",16,"TL1","AA",16,"D","Rain; Site change","18840810"
"18840523","0","Fri","WSU","UA",22,"ALT","UA",22,"D","",""
"18840523","0","Fri","DTN","NL",19,"BFN","NL",19,"D","",""
"18840523","0","Fri","BR3","AA",17,"BL2","AA",17,"D","",""
"18840523","0","Fri","CHN","NL",19,"CL2","NL",19,"D","",""
"18840523","0","Fri","SL4","AA",17,"CL5","AA",17,"D","",""
"18840523","0","Fri","BSN","NL",20,"NY1","NL",20,"D","",""
"18840523","0","Fri","WS7","AA",17,"NY4","AA",17,"D","",""
"18840523","0","Fri","PT1","AA",17,"PH4","AA",17,"D","",""
"18840523","0","Fri","PRO","NL",20,"PHI","NL",20,"D","",""
"18840523","0","Fri","CN2","AA",17,"TL1","AA",17,"D","",""
"18840524","0","Sat","WSU","UA",23,"ALT","UA",23,"D","",""
"18840524","0","Sat","CHN","NL",20,"BFN","NL",20,"D","",""
"18840524","0","Sat","BR3","AA",18,"BL2","AA",18,"D","",""
"18840524","0","Sat","BLU","UA",23,"CHU","UA",23,"D","",""
"18840524","0","Sat","DTN","NL",20,"CL2","NL",20,"D","",""
"18840524","0","Sat","PHU","UA",23,"CNU","UA",23,"D","",""
"18840524","0","Sat","LS2","AA",17,"IN2","AA",17,"D","",""
"18840524","0","Sat","PRO","NL",21,"NY1","NL",21,"D","",""
"18840524","0","Sat","WS7","AA",18,"NY4","AA",18,"D","",""
"18840524","0","Sat","PT1","AA",18,"PH4","AA",18,"D","",""
"18840524","0","Sat","BSN","NL",21,"PHI","NL",21,"D","",""
"18840524","0","Sat","BSU","UA",23,"SLU","UA",23,"D","",""
"18840524","0","Sat","CN2","AA",18,"TL1","AA",18,"D","",""
"18840525","0","Sun","BLU","UA",24,"CHU","UA",24,"D","",""
"18840525","0","Sun","SL4","AA",18,"CL5","AA",18,"D","",""
"18840525","0","Sun","PHU","UA",24,"CNU","UA",24,"D","",""
"18840525","0","Sun","LS2","AA",18,"IN2","AA",18,"D","",""
"18840525","0","Sun","BSU","UA",24,"SLU","UA",24,"D","Unknown reason","18840521"
"18840526","0","Mon","WSU","UA",24,"ALT","UA",24,"D","",""
"18840526","0","Mon","CHN","NL",21,"BFN","NL",21,"D","",""
"18840526","0","Mon","CN2","AA",19,"BL2","AA",19,"D","",""
"18840526","0","Mon","DTN","NL",21,"CL2","NL",21,"D","",""
"18840526","0","Mon","PRO","NL",22,"NY1","NL",22,"D","",""
"18840526","0","Mon","TL1","AA",19,"PH4","AA",19,"D","",""
"18840526","0","Mon","BSN","NL",22,"PHI","NL",22,"D","",""
"18840526","0","Mon","CL5","AA",19,"PT1","AA",19,"D","Rain","18840529"
"18840527","0","Tue","BLU","UA",25,"ALT","UA",25,"D","",""
"18840527","0","Tue","CHN","NL",22,"BFN","NL",22,"D","",""
"18840527","0","Tue","IN2","AA",19,"BR3","AA",19,"D","",""
"18840527","0","Tue","BSU","UA",25,"CHU","UA",25,"D","",""
"18840527","0","Tue","DTN","NL",22,"CL2","NL",22,"D","",""
"18840527","0","Tue","WSU","UA",25,"CNU","UA",25,"D","Unknown reason","18840528"
"18840527","0","Tue","BSN","NL",23,"NY1","NL",23,"D","",""
"18840527","0","Tue","SL4","AA",19,"NY4","AA",19,"D","",""
"18840527","0","Tue","TL1","AA",20,"PH4","AA",20,"D","",""
"18840527","0","Tue","PRO","NL",23,"PHI","NL",23,"D","",""
"18840527","0","Tue","CL5","AA",20,"PT1","AA",20,"D","Unknown reason","18840620"
"18840527","0","Tue","PHU","UA",25,"SLU","UA",25,"D","",""
"18840527","0","Tue","LS2","AA",19,"WS7","AA",19,"D","",""
"18840528","0","Wed","CN2","AA",20,"BL2","AA",20,"D","",""
"18840528","0","Wed","IN2","AA",20,"BR3","AA",20,"D","Unknown reason","18840602"
"18840528","0","Wed","BSN","NL",24,"NY1","NL",24,"D","Rain","18840725"
"18840528","0","Wed","SL4","AA",20,"NY4","AA",20,"D","Rain","18841007"
"18840528","0","Wed","TL1","AA",21,"PH4","AA",21,"D","Rain","18840529"
"18840528","0","Wed","PRO","NL",24,"PHI","NL",24,"D","Rain","18840808"
"18840528","0","Wed","CL5","AA",21,"PT1","AA",21,"D","",""
"18840528","0","Wed","LS2","AA",20,"WS7","AA",20,"D","",""
"18840529","0","Thu","BLU","UA",26,"ALT","UA",26,"D","",""
"18840529","0","Thu","SL4","AA",21,"BR3","AA",21,"D","",""
"18840529","0","Thu","PHI","NL",25,"BSN","NL",25,"D","",""
"18840529","0","Thu","DTN","NL",23,"CHN","NL",23,"D","",""
"18840529","0","Thu","BSU","UA",26,"CHU","UA",26,"D","",""
"18840529","0","Thu","BFN","NL",23,"CL2","NL",23,"D","",""
"18840529","0","Thu","WSU","UA",26,"CNU","UA",26,"D","",""
"18840529","0","Thu","IN2","AA",21,"NY4","AA",21,"D","",""
"18840529","0","Thu","NY1","NL",25,"PRO","NL",25,"D","",""
"18840529","0","Thu","PHU","UA",26,"SLU","UA",26,"D","",""
"18840530","1","Fri","BLU","UA",27,"ALT","UA",27,"A","",""
"18840530","2","Fri","BLU","UA",28,"ALT","UA",28,"D","Unknown reason","18840531"
"18840530","1","Fri","CN2","AA",21,"BL2","AA",21,"A","Unknown reason","18840529"
"18840530","2","Fri","CL5","AA",22,"BL2","AA",22,"D","",""
"18840530","1","Fri","IN2","AA",22,"BR3","AA",22,"A","",""
"18840530","2","Fri","SL4","AA",22,"BR3","AA",23,"D","",""
"18840530","1","Fri","PHI","NL",26,"BSN","NL",26,"A","",""
"18840530","2","Fri","NY1","NL",26,"BSN","NL",27,"D","",""
"18840530","1","Fri","DTN","NL",24,"CHN","NL",24,"A","",""
"18840530","2","Fri","DTN","NL",25,"CHN","NL",25,"D","",""
"18840530","1","Fri","BSU","UA",27,"CHU","UA",27,"A","",""
"18840530","2","Fri","BSU","UA",28,"CHU","UA",28,"D","",""
"18840530","1","Fri","BFN","NL",24,"CL2","NL",24,"A","",""
"18840530","2","Fri","BFN","NL",25,"CL2","NL",25,"D","",""
"18840530","1","Fri","WSU","UA",27,"CNU","UA",27,"A","",""
"18840530","2","Fri","WSU","UA",28,"CNU","UA",28,"D","Unknown reason","18840531"
"18840530","1","Fri","SL4","AA",23,"NY4","AA",22,"A","",""
"18840530","2","Fri","IN2","AA",23,"NY4","AA",23,"D","",""
"18840530","1","Fri","LS2","AA",21,"PH4","AA",22,"A","",""
"18840530","2","Fri","LS2","AA",22,"PH4","AA",23,"D","",""
"18840530","1","Fri","NY1","NL",27,"PRO","NL",26,"A","",""
"18840530","2","Fri","PHI","NL",27,"PRO","NL",27,"D","",""
"18840530","1","Fri","TL1","AA",22,"PT1","AA",22,"A","",""
"18840530","2","Fri","TL1","AA",23,"PT1","AA",23,"D","",""
"18840530","1","Fri","PHU","UA",27,"SLU","UA",27,"A","",""
"18840530","2","Fri","PHU","UA",28,"SLU","UA",28,"D","Unknown reason","18840531"
"18840530","1","Fri","CL5","AA",23,"WS7","AA",21,"A","",""
"18840530","2","Fri","CN2","AA",22,"WS7","AA",22,"D","",""
"18840531","0","Sat","CL5","AA",24,"BL2","AA",23,"D","",""
"18840531","0","Sat","SL4","AA",24,"BR3","AA",24,"D","",""
"18840531","0","Sat","NY1","NL",28,"BSN","NL",28,"D","",""
"18840531","0","Sat","DTN","NL",26,"CHN","NL",26,"D","",""
"18840531","0","Sat","BFN","NL",26,"CL2","NL",26,"D","",""
"18840531","0","Sat","IN2","AA",24,"NY4","AA",24,"D","",""
"18840531","0","Sat","LS2","AA",23,"PH4","AA",24,"D","",""
"18840531","0","Sat","PHI","NL",28,"PRO","NL",28,"D","",""
"18840531","0","Sat","TL1","AA",24,"PT1","AA",24,"D","",""
"18840531","0","Sat","CN2","AA",23,"WS7","AA",23,"D","",""
"18840601","0","Sun","SLU","UA",29,"CHU","UA",29,"D","",""
"18840602","0","Mon","CNU","UA",29,"ALT","UA",29,"D","ALT folded; ALT played as KCU","18840813"
"18840602","0","Mon","CL5","AA",25,"BL2","AA",24,"D","",""
"18840602","0","Mon","PHI","NL",29,"BSN","NL",29,"D","",""
"18840602","0","Mon","BFN","NL",27,"CHN","NL",27,"D","Rain","18840814"
"18840602","0","Mon","SLU","UA",30,"CHU","UA",30,"D","Unknown reason","18840603"
"18840602","0","Mon","CL2","NL",27,"DTN","NL",27,"D","",""
"18840602","0","Mon","SL4","AA",25,"PH4","AA",25,"D","",""
"18840602","0","Mon","NY1","NL",29,"PRO","NL",29,"D","",""
"18840602","0","Mon","CN2","AA",24,"WS7","AA",24,"D","",""
