ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1926N0001,bohns101,1926,BRO,D,2B,DP,,6,8,,COPY,,Official sheets show 6 DP at 2B,
1926N0003,butlj101,1926,BRO,O,,RBI,BRO192607310,0,1,,,,Officially Robins had 3 R and 4 RBI,
1926N0004,butlj101,1926,BRO,D,2B,G,,9,8,,,,Official sheets show 9 G at 2B,
1926N0005,butlj101,1926,BRO,D,3B,G,,40,42,,,,Official sheets show 40 G at 3B,
1926N0006,butlj101,1926,BRO,D,SS,G,,103,102,,,,Official sheets show 103 G at SS,
1926N0007,butlj101,1926,BRO,D,SS,DP,,44,43,,COPY,,Official sheets show 44 DP at SS,
1926N0008,cox-d101,1926,BRO,O,,SH,BRO192605300,1,0,1926N0012,SWAP;PAA,,,
1926N0009,cox-d101,1926,BRO,D,OF,LFG,PHI192609090,1,0,,,,,Y
1926N0010,cox-d101,1926,BRO,D,OF,CFG,PHI192609090,0,1,1926N0275,,,,Y
1926N0011,felig101,1926,BRO,O,,RBI,CHN192605120,1,0,1926N0014,,,,
1926N0012,felig101,1926,BRO,O,,SH,BRO192605300,0,1,1926N0008,SWAP;PAA,,,
1926N0275,felig101,1926,BRO,D,2B,G,PHI192609090,1,0,,,,,
1926N0013,hargc101,1926,BRO,D,C,G,,71,70,,,,Official sheets show 71 G at C,
1926N0014,hermb102,1926,BRO,O,,RBI,CHN192605120,1,0,1926N0011,,,,
1926N0015,hermb102,1926,BRO,D,OF,LFG,BRO192608060,1,0,1926N0016,DUP,,,Y
1926N0016,hermb102,1926,BRO,D,OF,RFG,BRO192608060,0,1,1926N0015,DUP,,,Y
1926N0017,jacom102,1926,BRO,D,OF,LFG,BRO192608071,1,0,,,,,Y
1926N0018,jacom102,1926,BRO,D,OF,CFG,PHI192605290,0,1,,,,,Y
1926N0019,jacom102,1926,BRO,D,OF,CFG,BRO192608072,0,1,1926N0020,DUP,,,Y
1926N0276,jacom102,1926,BRO,D,OF,RFG,,33,32,,,,Official sheets show 33 RFG,Y
1926N0020,jacom102,1926,BRO,D,OF,RFG,BRO192608072,1,0,1926N0019,DUP,,,Y
1926N0021,bancd101,1926,BSN,O,,AB,PHI192604150,3,4,1926N0037,,,,
1926N0022,bancd101,1926,BSN,O,,RBI,BSN192606220,0,1,,COL,,Officially Braves had 2 R and 3 RBI,
1926N0023,bancd101,1926,BSN,O,,SO,BSN192606220,1,0,,COL;OPP,,,
1926N0024,browe102,1926,BSN,D,OF,LFG,BSN192604280,1,0,1926N0029,DUP,,,Y
1926N0025,browe102,1926,BSN,D,OF,LFG,BSN192604290,1,0,1926N0030,DUP,,,Y
1926N0026,browe102,1926,BSN,D,OF,LFG,BSN192604300,1,0,1926N0031,DUP,,,Y
1926N0027,browe102,1926,BSN,D,OF,LFG,BSN192605010,1,0,1926N0032,DUP,,,Y
1926N0028,browe102,1926,BSN,D,OF,LFG,BRO192605020,1,0,1926N0033,DUP,,,Y
1926N0029,browe102,1926,BSN,D,OF,CFG,BSN192604280,0,1,1926N0024,DUP,,,Y
1926N0030,browe102,1926,BSN,D,OF,CFG,BSN192604290,0,1,1926N0025,DUP,,,Y
1926N0031,browe102,1926,BSN,D,OF,CFG,BSN192604300,0,1,1926N0026,DUP,,,Y
1926N0032,browe102,1926,BSN,D,OF,CFG,BSN192605010,0,1,1926N0027,DUP,,,Y
1926N0033,browe102,1926,BSN,D,OF,CFG,BRO192605020,0,1,1926N0028,DUP,,,Y
1926N0034,burrd101,1926,BSN,O,,BB,BSN192606110,1,0,1926N0049,SWAP;PAA,,,
1926N0035,gibsf101,1926,BSN,D,C,G,,12,13,,,,Official sheets show 12 G at C,
1926N0036,higha101,1926,BSN,D,2B,G,,50,49,,,,Official sheets show 50 G at 2B,
1926N0037,johnj107,1926,BSN,O,,G,PHI192604150,1,0,1926N0038,,,,
